candidate_key,candidate_label,genus,gbif_usage_key,gbif_raw_usage_key,gbif_accepted_usage_key,gbif_scientific_name,gbif_canonical_name,gbif_rank,gbif_status,gbif_match_type,gbif_confidence,gbif_genus,gbif_match_ok
cdref:215821,Hypogastrura purpurescens,Hypogastrura,2121593,2121593,NA,"Hypogastrura purpurescens (J.Lubbock, 1870)",Hypogastrura purpurescens,SPECIES,ACCEPTED,EXACT,99,Hypogastrura,TRUE
cdref:215822,Hypogastrura ripperi,Hypogastrura,2121450,2121451,2121450,"Hypogastrura ripperi Gisin, 1952",Hypogastrura ripperi,SPECIES,SYNONYM,EXACT,98,Hypogastrura,TRUE
cdref:254488,Hypogastrura sahlbergi,Hypogastrura,2121463,2121463,NA,"Hypogastrura sahlbergi (O.M.Reuter, 1895)",Hypogastrura sahlbergi,SPECIES,ACCEPTED,EXACT,99,Hypogastrura,TRUE
cdref:215823,Hypogastrura tullbergi,Hypogastrura,2121532,2121532,NA,"Hypogastrura tullbergi (Schäffer, 1900)",Hypogastrura tullbergi,SPECIES,ACCEPTED,EXACT,97,Hypogastrura,TRUE
cdref:215824,Hypogastrura vernalis,Hypogastrura,2121469,2121469,NA,"Hypogastrura vernalis (J.Carl, 1901)",Hypogastrura vernalis,SPECIES,ACCEPTED,EXACT,99,Hypogastrura,TRUE
cdref:215825,Hypogastrura viatica,Hypogastrura,2121447,2121447,NA,"Hypogastrura viatica (Tullberg, 1872)",Hypogastrura viatica,SPECIES,ACCEPTED,EXACT,98,Hypogastrura,TRUE
cdref:216123,Isotoma riparia,Isotoma,7641902,7641902,NA,"Isotoma riparia (H.Nicolet, 1842)",Isotoma riparia,SPECIES,ACCEPTED,EXACT,97,Isotoma,TRUE
cdref:28898,Isotoma viridis,Isotoma,5166886,5166886,NA,"Isotoma viridis C.Bourlet, 1839",Isotoma viridis,SPECIES,ACCEPTED,EXACT,99,Isotoma,TRUE
cdref:216124,Isotomiella barivierai,Isotomiella,4538820,4538820,NA,"Isotomiella barivierai Deharveng, 1988",Isotomiella barivierai,SPECIES,ACCEPTED,EXACT,99,Isotomiella,TRUE
cdref:216125,Isotomiella minor,Isotomiella,2120343,2120343,NA,"Isotomiella minor (Schäffer, 1896)",Isotomiella minor,SPECIES,ACCEPTED,EXACT,97,Isotomiella,TRUE
cdref:216126,Isotomiella unguiculata,Isotomiella,4538816,4538816,NA,"Isotomiella unguiculata Deharveng, 1989",Isotomiella unguiculata,SPECIES,ACCEPTED,EXACT,99,Isotomiella,TRUE
cdref:216127,Isotomodes bisetosus,Isotomodes,2119931,2119931,NA,"Isotomodes bisetosus P.Cassagnau, 1959",Isotomodes bisetosus,SPECIES,ACCEPTED,EXACT,99,Isotomodes,TRUE
cdref:216128,Isotomodes falsus,Isotomodes,2119955,2119955,NA,"Isotomodes falsus Christiansen & Bellinger, 1980",Isotomodes falsus,SPECIES,ACCEPTED,EXACT,99,Isotomodes,TRUE
cdref:216129,Isotomodes maroccanus,Isotomodes,2119947,2119947,NA,"Isotomodes maroccanus Stach, 1947",Isotomodes maroccanus,SPECIES,ACCEPTED,EXACT,99,Isotomodes,TRUE
cdref:216130,Isotomodes productus,Isotomodes,2119934,2119934,NA,"Isotomodes productus (W.M.Axelson, 1906)",Isotomodes productus,SPECIES,ACCEPTED,EXACT,99,Isotomodes,TRUE
cdref:216131,Isotomodes sexsetosus,Isotomodes,2119928,2119928,NA,"Isotomodes sexsetosus da Gama, 1963",Isotomodes sexsetosus,SPECIES,ACCEPTED,EXACT,99,Isotomodes,TRUE
cdref:216132,Isotomodes trisetosus,Isotomodes,2119952,2119952,NA,"Isotomodes trisetosus Denis, 1923",Isotomodes trisetosus,SPECIES,ACCEPTED,EXACT,99,Isotomodes,TRUE
cdref:216133,Isotomurus alticolus,Isotomurus,4539060,4539060,NA,"Isotomurus alticolus (J.Carl, 1899)",Isotomurus alticolus,SPECIES,ACCEPTED,EXACT,99,Isotomurus,TRUE
cdref:216134,Isotomurus cassagnaui,Isotomurus,4539052,4539052,NA,"Isotomurus cassagnaui Deharveng & Lek, 1993",Isotomurus cassagnaui,SPECIES,ACCEPTED,EXACT,99,Isotomurus,TRUE
cdref:216135,Isotomurus catalana,Isotomurus,4539042,4539042,NA,"Isotomurus catalana Cassagnau, 1987",Isotomurus catalana,SPECIES,ACCEPTED,EXACT,99,Isotomurus,TRUE
cdref:216136,Isotomurus gallicus,Isotomurus,4539043,4539043,NA,"Isotomurus gallicus A.Carapelli, F.Frati, P.P.Fanciulli & R.Dallai, 2001",Isotomurus gallicus,SPECIES,ACCEPTED,EXACT,99,Isotomurus,TRUE
cdref:216137,Isotomurus maculatus,Isotomurus,2119903,2119903,NA,"Isotomurus maculatus (Schäffer, 1896)",Isotomurus maculatus,SPECIES,ACCEPTED,EXACT,99,Isotomurus,TRUE
cdref:216138,Isotomurus nebulosus,Isotomurus,4539045,4539045,NA,"Isotomurus nebulosus Lek, S & A.Carapelli, 1998",Isotomurus nebulosus,SPECIES,ACCEPTED,EXACT,99,Isotomurus,TRUE
cdref:216140,Isotomurus rabili,Isotomurus,4539048,4539048,NA,"Isotomurus rabili Deharveng & Lek, 1993",Isotomurus rabili,SPECIES,ACCEPTED,EXACT,99,Isotomurus,TRUE
cdref:216141,Isotomurus stuxbergi,Isotomurus,4539035,4539035,NA,"Isotomurus stuxbergi (T.Tullberg, 1877)",Isotomurus stuxbergi,SPECIES,ACCEPTED,EXACT,99,Isotomurus,TRUE
cdref:216142,Isotomurus unifasciatus,Isotomurus,4539049,4539049,NA,"Isotomurus unifasciatus (C.Börner, 1901)",Isotomurus unifasciatus,SPECIES,ACCEPTED,EXACT,99,Isotomurus,TRUE
cdref:216417,Jeannenotia stachi,Jeannenotia,10676065,2120601,10676065,"Jeannenotia stachi (Jeannenot, 1955)",Jeannenotia stachi,SPECIES,SYNONYM,EXACT,98,Stenacidia,FALSE
cdref:216143,Jesenikia sensibilis,Jesenikia,2120088,2120088,NA,"Jesenikia sensibilis (P.Cassagnau, 1959)",Jesenikia sensibilis,SPECIES,ACCEPTED,EXACT,99,Jesenikia,TRUE
cdref:216060,Kalaphorura tuberculata,Kalaphorura,4538017,4538017,NA,"Kalaphorura tuberculata (Moniez, 1890)",Kalaphorura tuberculata,SPECIES,ACCEPTED,EXACT,97,Kalaphorura,TRUE
cdref:216061,Kalaphorura vannieri,Kalaphorura,4538011,4538011,NA,"Kalaphorura vannieri (Massoud, 1968)",Kalaphorura vannieri,SPECIES,ACCEPTED,EXACT,99,Kalaphorura,TRUE
cdref:215889,Lathriopyga longiseta,Lathriopyga,4537419,4537419,NA,"Lathriopyga longiseta (Caroli, 1910)",Lathriopyga longiseta,SPECIES,ACCEPTED,EXACT,99,Lathriopyga,TRUE
cdref:215890,Lathriopyga montana,Lathriopyga,4537423,4537423,NA,"Lathriopyga montana L.Deharveng, 1985",Lathriopyga montana,SPECIES,ACCEPTED,EXACT,99,Lathriopyga,TRUE
cdref:216268,Lepidocyrtus curvicollis,Lepidocyrtus,2120892,2120892,NA,"Lepidocyrtus curvicollis C.Bourlet, 1839",Lepidocyrtus curvicollis,SPECIES,ACCEPTED,EXACT,97,Lepidocyrtus,TRUE
cdref:216269,Lepidocyrtus cyaneus,Lepidocyrtus,2120918,2120918,NA,"Lepidocyrtus cyaneus Tullberg, 1871",Lepidocyrtus cyaneus,SPECIES,ACCEPTED,EXACT,97,Lepidocyrtus,TRUE
cdref:216270,Lepidocyrtus fimetarius,Lepidocyrtus,4539244,4539244,NA,"Lepidocyrtus fimetarius H.Gisin, 1964",Lepidocyrtus fimetarius,SPECIES,ACCEPTED,EXACT,99,Lepidocyrtus,TRUE
cdref:216271,Lepidocyrtus lanuginosus,Lepidocyrtus,2120882,2120882,NA,"Lepidocyrtus lanuginosus (Linnaeus, 1788)",Lepidocyrtus lanuginosus,SPECIES,ACCEPTED,EXACT,97,Lepidocyrtus,TRUE
cdref:28902,Lepidocyrtus lignorum,Lepidocyrtus,2120911,2120911,NA,"Lepidocyrtus lignorum (I.C.Fabricius, 1775)",Lepidocyrtus lignorum,SPECIES,ACCEPTED,EXACT,97,Lepidocyrtus,TRUE
cdref:216272,Lepidocyrtus lusitanicus,Lepidocyrtus,4539266,4539266,NA,"Lepidocyrtus lusitanicus da Gama, 1964",Lepidocyrtus lusitanicus,SPECIES,ACCEPTED,EXACT,99,Lepidocyrtus,TRUE
cdref:216273,Lepidocyrtus paradoxus,Lepidocyrtus,2120899,2120899,NA,"Lepidocyrtus paradoxus Uzel, 1890",Lepidocyrtus paradoxus,SPECIES,ACCEPTED,EXACT,99,Lepidocyrtus,TRUE
cdref:216274,Lepidocyrtus violaceus,Lepidocyrtus,2120905,2120905,NA,"Lepidocyrtus violaceus Lubbock, 1873",Lepidocyrtus violaceus,SPECIES,ACCEPTED,EXACT,97,Lepidocyrtus,TRUE
cdref:216403,Lipothrix lubbocki,Lipothrix,4537215,4537215,NA,"Lipothrix lubbocki (T.Tullberg, 1872)",Lipothrix lubbocki,SPECIES,ACCEPTED,EXACT,97,Lipothrix,TRUE
cdref:216316,Megacyphoderus gallicus,Megacyphoderus,4538721,4538721,NA,"Megacyphoderus gallicus Delamare Deboutteville, 1948",Megacyphoderus gallicus,SPECIES,ACCEPTED,EXACT,99,Megacyphoderus,TRUE
cdref:216317,Megacyphoderus silvestrii,Megacyphoderus,4538719,4538719,NA,"Megacyphoderus silvestrii (Denis & J-R, 1924)",Megacyphoderus silvestrii,SPECIES,ACCEPTED,EXACT,99,Megacyphoderus,TRUE
cdref:216338,Megalothorax aquaticus,Megalothorax,4537265,4537265,NA,"Megalothorax aquaticus Stach, 1951",Megalothorax aquaticus,SPECIES,ACCEPTED,EXACT,99,Megalothorax,TRUE
cdref:216339,Megalothorax incertus,Megalothorax,2122164,2122164,NA,"Megalothorax incertus C.Börner, 1903",Megalothorax incertus,SPECIES,ACCEPTED,EXACT,97,Megalothorax,TRUE
cdref:216340,Megalothorax massoudi,Megalothorax,4537259,4537259,NA,"Megalothorax massoudi Deharveng, 1978",Megalothorax massoudi,SPECIES,ACCEPTED,EXACT,99,Megalothorax,TRUE
cdref:216341,Megalothorax minimus,Megalothorax,2122151,2122151,NA,"Megalothorax minimus V.Willem, 1900",Megalothorax minimus,SPECIES,ACCEPTED,EXACT,97,Megalothorax,TRUE
cdref:216342,Megalothorax tuberculatus,Megalothorax,4537260,4537260,NA,"Megalothorax tuberculatus Deharveng & Beruete, 1993",Megalothorax tuberculatus,SPECIES,ACCEPTED,EXACT,99,Megalothorax,TRUE
cdref:215826,Mesachorutes quadriocellatus,Mesachorutes,2121694,2121694,NA,"Mesachorutes quadriocellatus K.Absolon, 1900",Mesachorutes quadriocellatus,SPECIES,ACCEPTED,EXACT,97,Mesachorutes,TRUE
cdref:216008,Mesaphorura betschi,Mesaphorura,4538464,4538464,NA,"Mesaphorura betschi Rusek, 1979",Mesaphorura betschi,SPECIES,ACCEPTED,EXACT,99,Mesaphorura,TRUE
cdref:216009,Mesaphorura critica,Mesaphorura,4538452,4538452,NA,"Mesaphorura critica W.N.Ellis, 1976",Mesaphorura critica,SPECIES,ACCEPTED,EXACT,99,Mesaphorura,TRUE
cdref:216010,Mesaphorura hygrophila,Mesaphorura,4538444,4538444,NA,"Mesaphorura hygrophila (J.Rusek, 1971)",Mesaphorura hygrophila,SPECIES,ACCEPTED,EXACT,99,Mesaphorura,TRUE
cdref:216011,Mesaphorura hylophila,Mesaphorura,4538434,4538434,NA,"Mesaphorura hylophila J.Rusek, 1982",Mesaphorura hylophila,SPECIES,ACCEPTED,EXACT,99,Mesaphorura,TRUE
cdref:216012,Mesaphorura italica,Mesaphorura,4538446,4538446,NA,"Mesaphorura italica (J.Rusek, 1971)",Mesaphorura italica,SPECIES,ACCEPTED,EXACT,99,Mesaphorura,TRUE
cdref:216013,Mesaphorura jarmilae,Mesaphorura,4538435,4538435,NA,"Mesaphorura jarmilae J.Rusek, 1982",Mesaphorura jarmilae,SPECIES,ACCEPTED,EXACT,99,Mesaphorura,TRUE
cdref:216014,Mesaphorura jevanica,Mesaphorura,4538457,4538457,NA,"Mesaphorura jevanica J.Rusek, 1996",Mesaphorura jevanica,SPECIES,ACCEPTED,EXACT,99,Mesaphorura,TRUE
cdref:216015,Mesaphorura krausbaueri,Mesaphorura,2120539,2120539,NA,"Mesaphorura krausbaueri C.Börner, 1901",Mesaphorura krausbaueri,SPECIES,ACCEPTED,EXACT,97,Mesaphorura,TRUE
cdref:216016,Mesaphorura leitzaensis,Mesaphorura,4538458,4538458,NA,"Mesaphorura leitzaensis Jordana, 1993",Mesaphorura leitzaensis,SPECIES,ACCEPTED,EXACT,99,Mesaphorura,TRUE
cdref:216017,Mesaphorura macrochaeta,Mesaphorura,2120549,2120549,NA,"Mesaphorura macrochaeta Rusek, 1976",Mesaphorura macrochaeta,SPECIES,ACCEPTED,EXACT,99,Mesaphorura,TRUE
cdref:216018,Mesaphorura massoudi,Mesaphorura,4538464,4538436,4538464,"Mesaphorura massoudi Rusek, 1979",Mesaphorura massoudi,SPECIES,SYNONYM,EXACT,98,Mesaphorura,TRUE
cdref:216019,Mesaphorura pongei,Mesaphorura,4538462,4538462,NA,"Mesaphorura pongei Rusek, 1982",Mesaphorura pongei,SPECIES,ACCEPTED,EXACT,99,Mesaphorura,TRUE
cdref:216020,Mesaphorura sylvatica,Mesaphorura,4538453,4538453,NA,"Mesaphorura sylvatica (J.Rusek, 1971)",Mesaphorura sylvatica,SPECIES,ACCEPTED,EXACT,99,Mesaphorura,TRUE
cdref:216021,Mesaphorura tenuisensillata,Mesaphorura,4538443,4538443,NA,"Mesaphorura tenuisensillata Rusek, 1974",Mesaphorura tenuisensillata,SPECIES,ACCEPTED,EXACT,99,Mesaphorura,TRUE
cdref:216022,Mesaphorura yosii,Mesaphorura,4640399,11065343,4640399,"Mesaphorura yosii Park, K-H, Kim, K-G, Park, S-J, Kim, B-J, Lee & B-H, 2000",Mesaphorura yosii,SPECIES,SYNONYM,EXACT,97,Mesaphorura,TRUE
cdref:215827,Mesogastrura boneti,Mesogastrura,2121218,2121218,NA,"Mesogastrura boneti (Tarsia, 1941)",Mesogastrura boneti,SPECIES,ACCEPTED,EXACT,97,Mesogastrura,TRUE
cdref:215828,Mesogastrura coeca,Mesogastrura,2121219,2121219,NA,"Mesogastrura coeca P.Cassagnau, 1959",Mesogastrura coeca,SPECIES,ACCEPTED,EXACT,99,Mesogastrura,TRUE
cdref:215829,Mesogastrura libyca,Mesogastrura,2121217,2121217,NA,"Mesogastrura libyca (Caroli, 1914)",Mesogastrura libyca,SPECIES,ACCEPTED,EXACT,99,Mesogastrura,TRUE
cdref:215830,Mesogastrura ojcoviensis,Mesogastrura,2121216,2121216,NA,"Mesogastrura ojcoviensis (Stach, 1919)",Mesogastrura ojcoviensis,SPECIES,ACCEPTED,EXACT,99,Mesogastrura,TRUE
cdref:216006,Metaphorura affinis,Metaphorura,4538477,4538477,NA,"Metaphorura affinis (Börner, 1903)",Metaphorura affinis,SPECIES,ACCEPTED,EXACT,99,Metaphorura,TRUE
cdref:216007,Metaphorura denisi,Metaphorura,4538475,4538475,NA,"Metaphorura denisi Simón Benito, 1985",Metaphorura denisi,SPECIES,ACCEPTED,EXACT,99,Metaphorura,TRUE
cdref:215962,Micranurida candida,Micranurida,4537501,4537501,NA,"Micranurida candida P.Cassagnau, 1952",Micranurida candida,SPECIES,ACCEPTED,EXACT,99,Micranurida,TRUE
cdref:215963,Micranurida meridionalis,Micranurida,4537496,4537496,NA,"Micranurida meridionalis P.Cassagnau, 1952",Micranurida meridionalis,SPECIES,ACCEPTED,EXACT,97,Micranurida,TRUE
cdref:215964,Micranurida pygmaea,Micranurida,2121994,2121994,NA,"Micranurida pygmaea C.Börner, 1901",Micranurida pygmaea,SPECIES,ACCEPTED,EXACT,99,Micranurida,TRUE
cdref:215965,Micranurida sensillata,Micranurida,4537497,4537497,NA,"Micranurida sensillata (Gisin, 1953)",Micranurida sensillata,SPECIES,ACCEPTED,EXACT,99,Micranurida,TRUE
cdref:216144,Micranurophorus musci,Micranurophorus,2120427,2120427,NA,"Micranurophorus musci E.C.Bernard, 1977",Micranurophorus musci,SPECIES,ACCEPTED,EXACT,99,Micranurophorus,TRUE
cdref:216054,Micraphorura absoloni,Micraphorura,10214555,4537744,10214555,"Micraphorura absoloni (Börner, 1901)",Micraphorura absoloni,SPECIES,SYNONYM,EXACT,98,Oligaphorura,FALSE
cdref:216050,Micronychiurus minutus,Micronychiurus,4537783,4537783,NA,"Micronychiurus minutus (Denis & J-R, 1932)",Micronychiurus minutus,SPECIES,ACCEPTED,EXACT,99,Micronychiurus,TRUE
cdref:215961,Minotaurella banyulensis,Minotaurella,4537574,4537574,NA,"Minotaurella banyulensis (Denis, 1947)",Minotaurella banyulensis,SPECIES,ACCEPTED,EXACT,99,Minotaurella,TRUE
cdref:215879,Monobella calva,Monobella,4537342,4537342,NA,"Monobella calva A.Bedos & L.Deharveng, 1998",Monobella calva,SPECIES,ACCEPTED,EXACT,99,Monobella,TRUE
cdref:215880,Monobella cassagnaui,Monobella,4537331,4537331,NA,"Monobella cassagnaui L.Deharveng, 1981",Monobella cassagnaui,SPECIES,ACCEPTED,EXACT,99,Monobella,TRUE
cdref:215881,Monobella dubia,Monobella,4537345,4537345,NA,"Monobella dubia Deharveng, 1986",Monobella dubia,SPECIES,ACCEPTED,EXACT,99,Monobella,TRUE
cdref:215882,Monobella edaphica,Monobella,4537341,4537341,NA,"Monobella edaphica A.Bedos & L.Deharveng, 1998",Monobella edaphica,SPECIES,ACCEPTED,EXACT,99,Monobella,TRUE
cdref:215883,Monobella gersi,Monobella,4537329,4537329,NA,"Monobella gersi (Deharveng, 1979)",Monobella gersi,SPECIES,ACCEPTED,EXACT,99,Monobella,TRUE
cdref:215884,Monobella grassei,Monobella,4537334,4537334,NA,"Monobella grassei (Denis, 1923)",Monobella grassei,SPECIES,ACCEPTED,EXACT,99,Monobella,TRUE
cdref:215885,Monobella jau,Monobella,4537344,4537344,NA,"Monobella jau A.Bedos & L.Deharveng, 1998",Monobella jau,SPECIES,ACCEPTED,EXACT,99,Monobella,TRUE
cdref:432571,Monobella orousseti,Monobella,4407870,4407870,NA,"Monobella Cassagnau, 1979",Monobella,GENUS,ACCEPTED,HIGHERRANK,94,Monobella,FALSE
cdref:215886,Monobella pyrenaica,Monobella,4537332,4537332,NA,"Monobella pyrenaica (Deharveng, 1979)",Monobella pyrenaica,SPECIES,ACCEPTED,EXACT,99,Monobella,TRUE
cdref:215887,Monobella rostrata,Monobella,4537346,4537346,NA,"Monobella rostrata Deharveng, 1986",Monobella rostrata,SPECIES,ACCEPTED,EXACT,99,Monobella,TRUE
cdref:215888,Monobella rousseti,Monobella,4537343,4537343,NA,"Monobella rousseti A.Bedos & L.Deharveng, 1998",Monobella rousseti,SPECIES,ACCEPTED,EXACT,99,Monobella,TRUE
cdref:215831,Mucrella acuminata,Mucrella,2121754,4538619,2121754,"Mucrella acuminata (Cassagnau, 1952)",Mucrella acuminata,SPECIES,SYNONYM,EXACT,98,Cosberella,FALSE
cdref:216004,Najtiaphorura olivieri,Najtiaphorura,4538490,4538490,NA,"Najtiaphorura olivieri (Weiner & Thibaud, 1991)",Najtiaphorura olivieri,SPECIES,ACCEPTED,EXACT,99,Najtiaphorura,TRUE
cdref:216005,Najtiaphorura sandrinae,Najtiaphorura,4538489,4538489,NA,"Najtiaphorura sandrinae Weiner & Thibaud, 1991",Najtiaphorura sandrinae,SPECIES,ACCEPTED,EXACT,99,Najtiaphorura,TRUE
cdref:215876,Neanura minuta,Neanura,4537301,4537301,NA,"Neanura minuta Gisin, 1963",Neanura minuta,SPECIES,ACCEPTED,EXACT,99,Neanura,TRUE
cdref:215877,Neanura muscorum,Neanura,2122079,2122079,NA,"Neanura muscorum (R.Templeton, 1836)",Neanura muscorum,SPECIES,ACCEPTED,EXACT,99,Neanura,TRUE
cdref:215878,Neanura pallida,Neanura,11038988,11038988,NA,"Neanura pallida Deharveng, 1979",Neanura pallida,SPECIES,ACCEPTED,EXACT,99,Neanura,TRUE
cdref:216343,Neelides minutus,Neelides,4537266,4537266,NA,"Neelides minutus (J.W.Folsom, 1901)",Neelides minutus,SPECIES,ACCEPTED,EXACT,99,Neelides,TRUE
name_fallback:Neelus murinus,Neelus murinus,Neelus,2122157,2122157,NA,"Neelus murinus J.W.Folsom, 1896",Neelus murinus,SPECIES,ACCEPTED,EXACT,99,Neelus,TRUE
cdref:216002,Neonaphorura duboscqi,Neonaphorura,4538499,4538499,NA,"Neonaphorura duboscqi (Denis & J-R, 1932)",Neonaphorura duboscqi,SPECIES,ACCEPTED,EXACT,99,Neonaphorura,TRUE
cdref:216003,Neonaphorura novemspina,Neonaphorura,4538494,4538494,NA,"Neonaphorura novemspina (Gisin, 1963)",Neonaphorura novemspina,SPECIES,ACCEPTED,EXACT,99,Neonaphorura,TRUE
cdref:216402,Neosminthurus natalicia,Neosminthurus,4537209,4537209,NA,"Neosminthurus natalicius Ellis, 1974",Neosminthurus natalicius,SPECIES,ACCEPTED,VARIANT,96,Neosminthurus,FALSE
cdref:216001,Neotullbergia ramicuspis,Neotullbergia,4538405,4538405,NA,"Neotullbergia ramicuspis (Gisin, 1953)",Neotullbergia ramicuspis,SPECIES,ACCEPTED,EXACT,99,Neotullbergia,TRUE
cdref:215978,Odontellina nivalis,Odontellina,4538349,4538349,NA,"Odontellina nivalis (P.Cassagnau, 1959)",Odontellina nivalis,SPECIES,ACCEPTED,EXACT,99,Odontellina,TRUE
cdref:216053,Oligaphorura groenlandica,Oligaphorura,4537761,4537761,NA,"Oligaphorura groenlandica (T.Tullberg, 1877)",Oligaphorura groenlandica,SPECIES,ACCEPTED,EXACT,99,Oligaphorura,TRUE
cdref:216318,Oncopodura crassicornis,Oncopodura,4538717,4538717,NA,"Oncopodura crassicornis Shoebotham, 1911",Oncopodura crassicornis,SPECIES,ACCEPTED,EXACT,99,Oncopodura,TRUE
cdref:216319,Oncopodura hamata,Oncopodura,2121924,2121924,NA,"Oncopodura hamata J.Carl & J.Lebedinsky, 1905",Oncopodura hamata,SPECIES,ACCEPTED,EXACT,99,Oncopodura,TRUE
cdref:216320,Oncopodura jauzioni,Oncopodura,4538708,4538708,NA,"Oncopodura jauzioni L.Deharveng, 1988",Oncopodura jauzioni,SPECIES,ACCEPTED,EXACT,99,Oncopodura,TRUE
cdref:216321,Oncopodura lebretoni,Oncopodura,4538704,4538704,NA,"Oncopodura lebretoni L.Deharveng, 1988",Oncopodura lebretoni,SPECIES,ACCEPTED,EXACT,99,Oncopodura,TRUE
cdref:216322,Oncopodura meridionalis,Oncopodura,4538709,4538709,NA,"Oncopodura meridionalis P.Cassagnau, 1959",Oncopodura meridionalis,SPECIES,ACCEPTED,EXACT,99,Oncopodura,TRUE
cdref:216323,Oncopodura occidentalis,Oncopodura,4538715,4538715,NA,"Oncopodura occidentalis F.Bonet, 1931",Oncopodura occidentalis,SPECIES,ACCEPTED,EXACT,99,Oncopodura,TRUE
cdref:216324,Oncopodura pelissiei,Oncopodura,4538710,4538710,NA,"Oncopodura pelissiei L.Deharveng, 1988",Oncopodura pelissiei,SPECIES,ACCEPTED,EXACT,99,Oncopodura,TRUE
cdref:216325,Oncopodura tricuspidata,Oncopodura,4538706,4538706,NA,"Oncopodura tricuspidata P.Cassagnau, 1964",Oncopodura tricuspidata,SPECIES,ACCEPTED,EXACT,99,Oncopodura,TRUE
cdref:215832,Ongulogastrura longisensilla,Ongulogastrura,2121855,2121855,NA,"Ongulogastrura longisensilla Thibaud & Massoud, 1983",Ongulogastrura longisensilla,SPECIES,ACCEPTED,EXACT,99,Ongulogastrura,TRUE
cdref:216031,Onychiuroides cavernicola,Onychiuroides,11713762,4538293,11713762,"Onychiuroides cavernicola R.J.Pomorski, 2006",Onychiuroides cavernicola,SPECIES,SYNONYM,EXACT,98,Paronychiurus,FALSE
cdref:216032,Onychiuroides pseudogranulosus,Onychiuroides,4538299,4538299,NA,"Onychiuroides pseudogranulosus (Delamare Deboutteville & Gisin, 1951)",Onychiuroides pseudogranulosus,SPECIES,ACCEPTED,EXACT,99,Onychiuroides,TRUE
cdref:216024,Onychiurus aguzouensis,Onychiurus,4537782,4537782,NA,"Micronychiurus Bagnall, 1949",Micronychiurus,GENUS,ACCEPTED,HIGHERRANK,97,Micronychiurus,FALSE
cdref:216025,Onychiurus ambulans,Onychiurus,5167009,5167009,NA,"Onychiurus ambulans (C.Linnæus, 1758)",Onychiurus ambulans,SPECIES,ACCEPTED,EXACT,99,Onychiurus,TRUE
cdref:216026,Onychiurus ariegicus,Onychiurus,8277504,8277504,NA,"Onychiurus ariegicus Deharveng, 1978",Onychiurus ariegicus,SPECIES,ACCEPTED,EXACT,99,Onychiurus,TRUE
cdref:364580,Onychiurus debilis,Onychiurus,4537823,5167018,4537823,Onychiurus debilis (Moniez),Onychiurus debilis,SPECIES,SYNONYM,EXACT,98,Thalassaphorura,FALSE
cdref:216027,Onychiurus dissimulans,Onychiurus,7760479,7760479,NA,"Onychiurus dissimulans Gisin, 1952",Onychiurus dissimulans,SPECIES,ACCEPTED,EXACT,99,Onychiurus,TRUE
cdref:254860,Onychiurus insinuans,Onychiurus,7737589,7737589,NA,"Onychiurus insinuans Gisin, 1952",Onychiurus insinuans,SPECIES,ACCEPTED,EXACT,99,Onychiurus,TRUE
cdref:216028,Onychiurus ortus,Onychiurus,7955457,7955457,NA,"Onychiurus ortus Denis, 1935",Onychiurus ortus,SPECIES,ACCEPTED,EXACT,99,Onychiurus,TRUE
cdref:216029,Onychiurus penetrans,Onychiurus,8054005,8054005,NA,"Onychiurus penetrans Gisin, 1952",Onychiurus penetrans,SPECIES,ACCEPTED,EXACT,99,Onychiurus,TRUE
cdref:216030,Onychiurus subambulans,Onychiurus,7452782,7452782,NA,"Onychiurus subambulans Denis, 1935",Onychiurus subambulans,SPECIES,ACCEPTED,EXACT,99,Onychiurus,TRUE
cdref:216275,Orchesella alticola,Orchesella,4539657,4539657,NA,"Orchesella alticola Uzel, 1891",Orchesella alticola,SPECIES,ACCEPTED,EXACT,97,Orchesella,TRUE
cdref:216276,Orchesella ariegica,Orchesella,4539626,4539626,NA,"Orchesella ariegica P.Cassagnau, 1964",Orchesella ariegica,SPECIES,ACCEPTED,EXACT,99,Orchesella,TRUE
cdref:216277,Orchesella bifasciata,Orchesella,10038254,10038254,NA,"Orchesella bifasciata H.Nicolet, 1842",Orchesella bifasciata,SPECIES,ACCEPTED,EXACT,97,Orchesella,TRUE
cdref:216278,Orchesella cincta,Orchesella,2120964,2120964,NA,"Orchesella cincta (C.Linnæus, 1758)",Orchesella cincta,SPECIES,ACCEPTED,EXACT,97,Orchesella,TRUE
cdref:216279,Orchesella devergens,Orchesella,4539644,4539644,NA,"Orchesella devergens Handschin, 1924",Orchesella devergens,SPECIES,ACCEPTED,EXACT,99,Orchesella,TRUE
cdref:216280,Orchesella flavescens,Orchesella,4539661,4539661,NA,"Orchesella flavescens (C.Bourlet, 1839)",Orchesella flavescens,SPECIES,ACCEPTED,EXACT,97,Orchesella,TRUE
cdref:216281,Orchesella frontimaculata,Orchesella,4539648,4539648,NA,"Orchesella frontimaculata Gisin, 1946",Orchesella frontimaculata,SPECIES,ACCEPTED,EXACT,99,Orchesella,TRUE
cdref:216282,Orchesella kervillei,Orchesella,4539642,4539642,NA,"Orchesella kervillei Denis & J-R, 1932",Orchesella kervillei,SPECIES,ACCEPTED,EXACT,97,Orchesella,TRUE
cdref:216283,Orchesella oredonensis,Orchesella,4539688,4539688,NA,"Orchesella oredonensis P.Cassagnau, 1964",Orchesella oredonensis,SPECIES,ACCEPTED,EXACT,99,Orchesella,TRUE
