m1,m2,value,component,site_id
1,5,0.46153846153846156,total,RMQS_25_BETTEVILLE_153
2,5,0.36363636363636365,total,RMQS_25_BETTEVILLE_153
3,5,0.36363636363636365,total,RMQS_25_BETTEVILLE_153
4,5,0.3,total,RMQS_25_BETTEVILLE_153
1,6,0.3684210526315789,total,RMQS_25_BETTEVILLE_153
2,6,0.47368421052631576,total,RMQS_25_BETTEVILLE_153
3,6,0.47368421052631576,total,RMQS_25_BETTEVILLE_153
4,6,0.5263157894736842,total,RMQS_25_BETTEVILLE_153
5,6,0.6842105263157895,total,RMQS_25_BETTEVILLE_153
1,2,0,turnover,RMQS_25_BEZIERS_2161
1,3,0,turnover,RMQS_25_BEZIERS_2161
2,3,0,turnover,RMQS_25_BEZIERS_2161
1,4,0,turnover,RMQS_25_BEZIERS_2161
2,4,0,turnover,RMQS_25_BEZIERS_2161
3,4,0,turnover,RMQS_25_BEZIERS_2161
1,5,0,turnover,RMQS_25_BEZIERS_2161
2,5,0,turnover,RMQS_25_BEZIERS_2161
3,5,0,turnover,RMQS_25_BEZIERS_2161
4,5,0,turnover,RMQS_25_BEZIERS_2161
1,6,0,turnover,RMQS_25_BEZIERS_2161
2,6,0.4,turnover,RMQS_25_BEZIERS_2161
3,6,0,turnover,RMQS_25_BEZIERS_2161
4,6,0,turnover,RMQS_25_BEZIERS_2161
5,6,0,turnover,RMQS_25_BEZIERS_2161
1,2,0.2,nestedness,RMQS_25_BEZIERS_2161
1,3,0.4,nestedness,RMQS_25_BEZIERS_2161
2,3,0.25,nestedness,RMQS_25_BEZIERS_2161
1,4,0.6,nestedness,RMQS_25_BEZIERS_2161
2,4,0.5,nestedness,RMQS_25_BEZIERS_2161
3,4,0.3333333333333333,nestedness,RMQS_25_BEZIERS_2161
1,5,0.8,nestedness,RMQS_25_BEZIERS_2161
2,5,0.75,nestedness,RMQS_25_BEZIERS_2161
3,5,0.6666666666666666,nestedness,RMQS_25_BEZIERS_2161
4,5,0.5,nestedness,RMQS_25_BEZIERS_2161
1,6,0.2,nestedness,RMQS_25_BEZIERS_2161
2,6,0,nestedness,RMQS_25_BEZIERS_2161
3,6,0.25,nestedness,RMQS_25_BEZIERS_2161
4,6,0.5,nestedness,RMQS_25_BEZIERS_2161
5,6,0.75,nestedness,RMQS_25_BEZIERS_2161
1,2,0.2,total,RMQS_25_BEZIERS_2161
1,3,0.4,total,RMQS_25_BEZIERS_2161
2,3,0.25,total,RMQS_25_BEZIERS_2161
1,4,0.6,total,RMQS_25_BEZIERS_2161
2,4,0.5,total,RMQS_25_BEZIERS_2161
3,4,0.3333333333333333,total,RMQS_25_BEZIERS_2161
1,5,0.8,total,RMQS_25_BEZIERS_2161
2,5,0.75,total,RMQS_25_BEZIERS_2161
3,5,0.6666666666666666,total,RMQS_25_BEZIERS_2161
4,5,0.5,total,RMQS_25_BEZIERS_2161
1,6,0.2,total,RMQS_25_BEZIERS_2161
2,6,0.4,total,RMQS_25_BEZIERS_2161
3,6,0.25,total,RMQS_25_BEZIERS_2161
4,6,0.5,total,RMQS_25_BEZIERS_2161
5,6,0.75,total,RMQS_25_BEZIERS_2161
1,2,0,turnover,RMQS_25_BIOL_1517
1,3,0,turnover,RMQS_25_BIOL_1517
2,3,0,turnover,RMQS_25_BIOL_1517
1,4,0,turnover,RMQS_25_BIOL_1517
2,4,0,turnover,RMQS_25_BIOL_1517
3,4,0,turnover,RMQS_25_BIOL_1517
1,5,0,turnover,RMQS_25_BIOL_1517
2,5,0,turnover,RMQS_25_BIOL_1517
3,5,0,turnover,RMQS_25_BIOL_1517
4,5,0,turnover,RMQS_25_BIOL_1517
1,6,0.36363636363636365,turnover,RMQS_25_BIOL_1517
2,6,0.43478260869565216,turnover,RMQS_25_BIOL_1517
3,6,0.5217391304347826,turnover,RMQS_25_BIOL_1517
4,6,0.47058823529411764,turnover,RMQS_25_BIOL_1517
5,6,0.6153846153846154,turnover,RMQS_25_BIOL_1517
1,2,0.09090909090909091,nestedness,RMQS_25_BIOL_1517
1,3,0.22727272727272727,nestedness,RMQS_25_BIOL_1517
2,3,0.15,nestedness,RMQS_25_BIOL_1517
1,4,0.4090909090909091,nestedness,RMQS_25_BIOL_1517
2,4,0.35,nestedness,RMQS_25_BIOL_1517
3,4,0.23529411764705882,nestedness,RMQS_25_BIOL_1517
1,5,0.5909090909090909,nestedness,RMQS_25_BIOL_1517
2,5,0.55,nestedness,RMQS_25_BIOL_1517
3,5,0.47058823529411764,nestedness,RMQS_25_BIOL_1517
4,5,0.3076923076923077,nestedness,RMQS_25_BIOL_1517
1,6,0.0979020979020979,nestedness,RMQS_25_BIOL_1517
2,6,0.04521739130434782,nestedness,RMQS_25_BIOL_1517
3,6,0.019927536231884056,nestedness,RMQS_25_BIOL_1517
4,6,0.12032085561497326,nestedness,RMQS_25_BIOL_1517
5,6,0.15734265734265737,nestedness,RMQS_25_BIOL_1517
1,2,0.09090909090909091,total,RMQS_25_BIOL_1517
1,3,0.22727272727272727,total,RMQS_25_BIOL_1517
2,3,0.15,total,RMQS_25_BIOL_1517
1,4,0.4090909090909091,total,RMQS_25_BIOL_1517
2,4,0.35,total,RMQS_25_BIOL_1517
3,4,0.23529411764705882,total,RMQS_25_BIOL_1517
1,5,0.5909090909090909,total,RMQS_25_BIOL_1517
2,5,0.55,total,RMQS_25_BIOL_1517
3,5,0.47058823529411764,total,RMQS_25_BIOL_1517
4,5,0.3076923076923077,total,RMQS_25_BIOL_1517
1,6,0.46153846153846156,total,RMQS_25_BIOL_1517
2,6,0.48,total,RMQS_25_BIOL_1517
3,6,0.5416666666666666,total,RMQS_25_BIOL_1517
4,6,0.5909090909090909,total,RMQS_25_BIOL_1517
5,6,0.7727272727272727,total,RMQS_25_BIOL_1517
1,2,0,turnover,RMQS_25_CANET-DE-SALARS_1882
1,3,0,turnover,RMQS_25_CANET-DE-SALARS_1882
2,3,0,turnover,RMQS_25_CANET-DE-SALARS_1882
1,4,0,turnover,RMQS_25_CANET-DE-SALARS_1882
2,4,0,turnover,RMQS_25_CANET-DE-SALARS_1882
3,4,0,turnover,RMQS_25_CANET-DE-SALARS_1882
1,5,0,turnover,RMQS_25_CANET-DE-SALARS_1882
2,5,0,turnover,RMQS_25_CANET-DE-SALARS_1882
3,5,0,turnover,RMQS_25_CANET-DE-SALARS_1882
4,5,0,turnover,RMQS_25_CANET-DE-SALARS_1882
1,6,0.45161290322580644,turnover,RMQS_25_CANET-DE-SALARS_1882
2,6,0.4666666666666667,turnover,RMQS_25_CANET-DE-SALARS_1882
3,6,0.4827586206896552,turnover,RMQS_25_CANET-DE-SALARS_1882
4,6,0.23529411764705882,turnover,RMQS_25_CANET-DE-SALARS_1882
5,6,0,turnover,RMQS_25_CANET-DE-SALARS_1882
1,2,0.041666666666666664,nestedness,RMQS_25_CANET-DE-SALARS_1882
1,3,0.08333333333333333,nestedness,RMQS_25_CANET-DE-SALARS_1882
2,3,0.043478260869565216,nestedness,RMQS_25_CANET-DE-SALARS_1882
1,4,0.375,nestedness,RMQS_25_CANET-DE-SALARS_1882
2,4,0.34782608695652173,nestedness,RMQS_25_CANET-DE-SALARS_1882
3,4,0.3181818181818182,nestedness,RMQS_25_CANET-DE-SALARS_1882
1,5,0.5833333333333334,nestedness,RMQS_25_CANET-DE-SALARS_1882
2,5,0.5652173913043478,nestedness,RMQS_25_CANET-DE-SALARS_1882
3,5,0.5454545454545454,nestedness,RMQS_25_CANET-DE-SALARS_1882
4,5,0.3333333333333333,nestedness,RMQS_25_CANET-DE-SALARS_1882
1,6,0.017137096774193547,nestedness,RMQS_25_CANET-DE-SALARS_1882
2,6,0.03333333333333333,nestedness,RMQS_25_CANET-DE-SALARS_1882
3,6,0.048491379310344834,nestedness,RMQS_25_CANET-DE-SALARS_1882
4,6,0.28322440087145967,nestedness,RMQS_25_CANET-DE-SALARS_1882
5,6,0.6,nestedness,RMQS_25_CANET-DE-SALARS_1882
1,2,0.041666666666666664,total,RMQS_25_CANET-DE-SALARS_1882
1,3,0.08333333333333333,total,RMQS_25_CANET-DE-SALARS_1882
2,3,0.043478260869565216,total,RMQS_25_CANET-DE-SALARS_1882
1,4,0.375,total,RMQS_25_CANET-DE-SALARS_1882
2,4,0.34782608695652173,total,RMQS_25_CANET-DE-SALARS_1882
3,4,0.3181818181818182,total,RMQS_25_CANET-DE-SALARS_1882
1,5,0.5833333333333334,total,RMQS_25_CANET-DE-SALARS_1882
2,5,0.5652173913043478,total,RMQS_25_CANET-DE-SALARS_1882
3,5,0.5454545454545454,total,RMQS_25_CANET-DE-SALARS_1882
4,5,0.3333333333333333,total,RMQS_25_CANET-DE-SALARS_1882
1,6,0.46875,total,RMQS_25_CANET-DE-SALARS_1882
2,6,0.5,total,RMQS_25_CANET-DE-SALARS_1882
3,6,0.53125,total,RMQS_25_CANET-DE-SALARS_1882
4,6,0.5185185185185185,total,RMQS_25_CANET-DE-SALARS_1882
5,6,0.6,total,RMQS_25_CANET-DE-SALARS_1882
1,2,0,turnover,RMQS_25_CARSAC-DE-GURSON_1657
1,3,0,turnover,RMQS_25_CARSAC-DE-GURSON_1657
2,3,0,turnover,RMQS_25_CARSAC-DE-GURSON_1657
1,4,0,turnover,RMQS_25_CARSAC-DE-GURSON_1657
2,4,0,turnover,RMQS_25_CARSAC-DE-GURSON_1657
3,4,0,turnover,RMQS_25_CARSAC-DE-GURSON_1657
1,5,0,turnover,RMQS_25_CARSAC-DE-GURSON_1657
2,5,0,turnover,RMQS_25_CARSAC-DE-GURSON_1657
3,5,0,turnover,RMQS_25_CARSAC-DE-GURSON_1657
4,5,0,turnover,RMQS_25_CARSAC-DE-GURSON_1657
1,6,0.3333333333333333,turnover,RMQS_25_CARSAC-DE-GURSON_1657
2,6,0.3333333333333333,turnover,RMQS_25_CARSAC-DE-GURSON_1657
3,6,0.3333333333333333,turnover,RMQS_25_CARSAC-DE-GURSON_1657
4,6,0.3333333333333333,turnover,RMQS_25_CARSAC-DE-GURSON_1657
5,6,0.4444444444444444,turnover,RMQS_25_CARSAC-DE-GURSON_1657
1,2,0.125,nestedness,RMQS_25_CARSAC-DE-GURSON_1657
1,3,0.125,nestedness,RMQS_25_CARSAC-DE-GURSON_1657
2,3,0,nestedness,RMQS_25_CARSAC-DE-GURSON_1657
1,4,0.3125,nestedness,RMQS_25_CARSAC-DE-GURSON_1657
2,4,0.21428571428571427,nestedness,RMQS_25_CARSAC-DE-GURSON_1657
3,4,0.21428571428571427,nestedness,RMQS_25_CARSAC-DE-GURSON_1657
1,5,0.5625,nestedness,RMQS_25_CARSAC-DE-GURSON_1657
2,5,0.5,nestedness,RMQS_25_CARSAC-DE-GURSON_1657
3,5,0.5,nestedness,RMQS_25_CARSAC-DE-GURSON_1657
4,5,0.36363636363636365,nestedness,RMQS_25_CARSAC-DE-GURSON_1657
1,6,0.2222222222222222,nestedness,RMQS_25_CARSAC-DE-GURSON_1657
2,6,0.16666666666666666,nestedness,RMQS_25_CARSAC-DE-GURSON_1657
3,6,0.16666666666666666,nestedness,RMQS_25_CARSAC-DE-GURSON_1657
4,6,0.05128205128205128,nestedness,RMQS_25_CARSAC-DE-GURSON_1657
5,6,0.1388888888888889,nestedness,RMQS_25_CARSAC-DE-GURSON_1657
1,2,0.125,total,RMQS_25_CARSAC-DE-GURSON_1657
1,3,0.125,total,RMQS_25_CARSAC-DE-GURSON_1657
2,3,0,total,RMQS_25_CARSAC-DE-GURSON_1657
1,4,0.3125,total,RMQS_25_CARSAC-DE-GURSON_1657
2,4,0.21428571428571427,total,RMQS_25_CARSAC-DE-GURSON_1657
3,4,0.21428571428571427,total,RMQS_25_CARSAC-DE-GURSON_1657
1,5,0.5625,total,RMQS_25_CARSAC-DE-GURSON_1657
2,5,0.5,total,RMQS_25_CARSAC-DE-GURSON_1657
3,5,0.5,total,RMQS_25_CARSAC-DE-GURSON_1657
4,5,0.36363636363636365,total,RMQS_25_CARSAC-DE-GURSON_1657
1,6,0.5555555555555556,total,RMQS_25_CARSAC-DE-GURSON_1657
2,6,0.5,total,RMQS_25_CARSAC-DE-GURSON_1657
3,6,0.5,total,RMQS_25_CARSAC-DE-GURSON_1657
4,6,0.38461538461538464,total,RMQS_25_CARSAC-DE-GURSON_1657
5,6,0.5833333333333334,total,RMQS_25_CARSAC-DE-GURSON_1657
1,2,0,turnover,RMQS_25_CASTANET_1878
1,3,0,turnover,RMQS_25_CASTANET_1878
2,3,0,turnover,RMQS_25_CASTANET_1878
1,4,0,turnover,RMQS_25_CASTANET_1878
2,4,0,turnover,RMQS_25_CASTANET_1878
3,4,0,turnover,RMQS_25_CASTANET_1878
1,5,0,turnover,RMQS_25_CASTANET_1878
2,5,0,turnover,RMQS_25_CASTANET_1878
3,5,0,turnover,RMQS_25_CASTANET_1878
4,5,0,turnover,RMQS_25_CASTANET_1878
1,6,0,turnover,RMQS_25_CASTANET_1878
2,6,0,turnover,RMQS_25_CASTANET_1878
3,6,0.5,turnover,RMQS_25_CASTANET_1878
4,6,0.5,turnover,RMQS_25_CASTANET_1878
5,6,0.5,turnover,RMQS_25_CASTANET_1878
1,2,0,nestedness,RMQS_25_CASTANET_1878
1,3,0.16666666666666666,nestedness,RMQS_25_CASTANET_1878
2,3,0.16666666666666666,nestedness,RMQS_25_CASTANET_1878
1,4,0.16666666666666666,nestedness,RMQS_25_CASTANET_1878
2,4,0.16666666666666666,nestedness,RMQS_25_CASTANET_1878
3,4,0,nestedness,RMQS_25_CASTANET_1878
1,5,0.3333333333333333,nestedness,RMQS_25_CASTANET_1878
2,5,0.3333333333333333,nestedness,RMQS_25_CASTANET_1878
3,5,0.2,nestedness,RMQS_25_CASTANET_1878
4,5,0.2,nestedness,RMQS_25_CASTANET_1878
1,6,0.5,nestedness,RMQS_25_CASTANET_1878
2,6,0.5,nestedness,RMQS_25_CASTANET_1878
3,6,0.16666666666666666,nestedness,RMQS_25_CASTANET_1878
4,6,0.16666666666666666,nestedness,RMQS_25_CASTANET_1878
5,6,0.1,nestedness,RMQS_25_CASTANET_1878
1,2,0,total,RMQS_25_CASTANET_1878
1,3,0.16666666666666666,total,RMQS_25_CASTANET_1878
2,3,0.16666666666666666,total,RMQS_25_CASTANET_1878
1,4,0.16666666666666666,total,RMQS_25_CASTANET_1878
2,4,0.16666666666666666,total,RMQS_25_CASTANET_1878
3,4,0,total,RMQS_25_CASTANET_1878
1,5,0.3333333333333333,total,RMQS_25_CASTANET_1878
2,5,0.3333333333333333,total,RMQS_25_CASTANET_1878
3,5,0.2,total,RMQS_25_CASTANET_1878
4,5,0.2,total,RMQS_25_CASTANET_1878
1,6,0.5,total,RMQS_25_CASTANET_1878
2,6,0.5,total,RMQS_25_CASTANET_1878
3,6,0.6666666666666666,total,RMQS_25_CASTANET_1878
4,6,0.6666666666666666,total,RMQS_25_CASTANET_1878
5,6,0.6,total,RMQS_25_CASTANET_1878
1,2,0,turnover,RMQS_25_CASTELLET-LES-SAUSSES_1948
1,3,0,turnover,RMQS_25_CASTELLET-LES-SAUSSES_1948
2,3,0,turnover,RMQS_25_CASTELLET-LES-SAUSSES_1948
1,4,0,turnover,RMQS_25_CASTELLET-LES-SAUSSES_1948
2,4,0,turnover,RMQS_25_CASTELLET-LES-SAUSSES_1948
3,4,0,turnover,RMQS_25_CASTELLET-LES-SAUSSES_1948
1,5,0,turnover,RMQS_25_CASTELLET-LES-SAUSSES_1948
2,5,0,turnover,RMQS_25_CASTELLET-LES-SAUSSES_1948
3,5,0,turnover,RMQS_25_CASTELLET-LES-SAUSSES_1948
4,5,0,turnover,RMQS_25_CASTELLET-LES-SAUSSES_1948
1,2,0,nestedness,RMQS_25_CASTELLET-LES-SAUSSES_1948
1,3,0.6666666666666666,nestedness,RMQS_25_CASTELLET-LES-SAUSSES_1948
2,3,0.6666666666666666,nestedness,RMQS_25_CASTELLET-LES-SAUSSES_1948
1,4,0.6666666666666666,nestedness,RMQS_25_CASTELLET-LES-SAUSSES_1948
2,4,0.6666666666666666,nestedness,RMQS_25_CASTELLET-LES-SAUSSES_1948
3,4,0,nestedness,RMQS_25_CASTELLET-LES-SAUSSES_1948
1,5,0.6666666666666666,nestedness,RMQS_25_CASTELLET-LES-SAUSSES_1948
2,5,0.6666666666666666,nestedness,RMQS_25_CASTELLET-LES-SAUSSES_1948
3,5,0,nestedness,RMQS_25_CASTELLET-LES-SAUSSES_1948
4,5,0,nestedness,RMQS_25_CASTELLET-LES-SAUSSES_1948
1,2,0,total,RMQS_25_CASTELLET-LES-SAUSSES_1948
1,3,0.6666666666666666,total,RMQS_25_CASTELLET-LES-SAUSSES_1948
2,3,0.6666666666666666,total,RMQS_25_CASTELLET-LES-SAUSSES_1948
1,4,0.6666666666666666,total,RMQS_25_CASTELLET-LES-SAUSSES_1948
2,4,0.6666666666666666,total,RMQS_25_CASTELLET-LES-SAUSSES_1948
3,4,0,total,RMQS_25_CASTELLET-LES-SAUSSES_1948
1,5,0.6666666666666666,total,RMQS_25_CASTELLET-LES-SAUSSES_1948
2,5,0.6666666666666666,total,RMQS_25_CASTELLET-LES-SAUSSES_1948
3,5,0,total,RMQS_25_CASTELLET-LES-SAUSSES_1948
4,5,0,total,RMQS_25_CASTELLET-LES-SAUSSES_1948
1,2,0,turnover,RMQS_25_CHAMBLAC_325
1,3,0,turnover,RMQS_25_CHAMBLAC_325
2,3,0,turnover,RMQS_25_CHAMBLAC_325
1,4,0,turnover,RMQS_25_CHAMBLAC_325
2,4,0,turnover,RMQS_25_CHAMBLAC_325
3,4,0,turnover,RMQS_25_CHAMBLAC_325
1,5,0,turnover,RMQS_25_CHAMBLAC_325
2,5,0,turnover,RMQS_25_CHAMBLAC_325
3,5,0,turnover,RMQS_25_CHAMBLAC_325
4,5,0,turnover,RMQS_25_CHAMBLAC_325
1,6,0.4,turnover,RMQS_25_CHAMBLAC_325
2,6,0.4,turnover,RMQS_25_CHAMBLAC_325
3,6,0.4,turnover,RMQS_25_CHAMBLAC_325
4,6,0.6666666666666666,turnover,RMQS_25_CHAMBLAC_325
5,6,0.6666666666666666,turnover,RMQS_25_CHAMBLAC_325
1,2,0.09090909090909091,nestedness,RMQS_25_CHAMBLAC_325
1,3,0.2727272727272727,nestedness,RMQS_25_CHAMBLAC_325
2,3,0.2,nestedness,RMQS_25_CHAMBLAC_325
1,4,0.36363636363636365,nestedness,RMQS_25_CHAMBLAC_325
2,4,0.3,nestedness,RMQS_25_CHAMBLAC_325
3,4,0.125,nestedness,RMQS_25_CHAMBLAC_325
1,5,0.45454545454545453,nestedness,RMQS_25_CHAMBLAC_325
2,5,0.4,nestedness,RMQS_25_CHAMBLAC_325
3,5,0.25,nestedness,RMQS_25_CHAMBLAC_325
4,5,0.14285714285714285,nestedness,RMQS_25_CHAMBLAC_325
1,6,0.35000000000000003,nestedness,RMQS_25_CHAMBLAC_325
2,6,0.3272727272727272,nestedness,RMQS_25_CHAMBLAC_325
3,6,0.26666666666666666,nestedness,RMQS_25_CHAMBLAC_325
4,6,0.1111111111111111,nestedness,RMQS_25_CHAMBLAC_325
5,6,0.08333333333333333,nestedness,RMQS_25_CHAMBLAC_325
1,2,0.09090909090909091,total,RMQS_25_CHAMBLAC_325
1,3,0.2727272727272727,total,RMQS_25_CHAMBLAC_325
2,3,0.2,total,RMQS_25_CHAMBLAC_325
1,4,0.36363636363636365,total,RMQS_25_CHAMBLAC_325
2,4,0.3,total,RMQS_25_CHAMBLAC_325
3,4,0.125,total,RMQS_25_CHAMBLAC_325
1,5,0.45454545454545453,total,RMQS_25_CHAMBLAC_325
2,5,0.4,total,RMQS_25_CHAMBLAC_325
3,5,0.25,total,RMQS_25_CHAMBLAC_325
4,5,0.14285714285714285,total,RMQS_25_CHAMBLAC_325
1,6,0.75,total,RMQS_25_CHAMBLAC_325
2,6,0.7272727272727273,total,RMQS_25_CHAMBLAC_325
3,6,0.6666666666666666,total,RMQS_25_CHAMBLAC_325
4,6,0.7777777777777778,total,RMQS_25_CHAMBLAC_325
5,6,0.75,total,RMQS_25_CHAMBLAC_325
1,2,0,turnover,RMQS_25_CHAMONIX-MONT-BLANC_1402
1,3,0,turnover,RMQS_25_CHAMONIX-MONT-BLANC_1402
2,3,0,turnover,RMQS_25_CHAMONIX-MONT-BLANC_1402
1,4,0,turnover,RMQS_25_CHAMONIX-MONT-BLANC_1402
2,4,0,turnover,RMQS_25_CHAMONIX-MONT-BLANC_1402
3,4,0,turnover,RMQS_25_CHAMONIX-MONT-BLANC_1402
1,5,0,turnover,RMQS_25_CHAMONIX-MONT-BLANC_1402
2,5,0,turnover,RMQS_25_CHAMONIX-MONT-BLANC_1402
3,5,0,turnover,RMQS_25_CHAMONIX-MONT-BLANC_1402
4,5,0,turnover,RMQS_25_CHAMONIX-MONT-BLANC_1402
1,2,0,nestedness,RMQS_25_CHAMONIX-MONT-BLANC_1402
1,3,0,nestedness,RMQS_25_CHAMONIX-MONT-BLANC_1402
2,3,0,nestedness,RMQS_25_CHAMONIX-MONT-BLANC_1402
1,4,0,nestedness,RMQS_25_CHAMONIX-MONT-BLANC_1402
2,4,0,nestedness,RMQS_25_CHAMONIX-MONT-BLANC_1402
3,4,0,nestedness,RMQS_25_CHAMONIX-MONT-BLANC_1402
1,5,0.5,nestedness,RMQS_25_CHAMONIX-MONT-BLANC_1402
2,5,0.5,nestedness,RMQS_25_CHAMONIX-MONT-BLANC_1402
3,5,0.5,nestedness,RMQS_25_CHAMONIX-MONT-BLANC_1402
4,5,0.5,nestedness,RMQS_25_CHAMONIX-MONT-BLANC_1402
1,2,0,total,RMQS_25_CHAMONIX-MONT-BLANC_1402
1,3,0,total,RMQS_25_CHAMONIX-MONT-BLANC_1402
2,3,0,total,RMQS_25_CHAMONIX-MONT-BLANC_1402
1,4,0,total,RMQS_25_CHAMONIX-MONT-BLANC_1402
2,4,0,total,RMQS_25_CHAMONIX-MONT-BLANC_1402
3,4,0,total,RMQS_25_CHAMONIX-MONT-BLANC_1402
1,5,0.5,total,RMQS_25_CHAMONIX-MONT-BLANC_1402
2,5,0.5,total,RMQS_25_CHAMONIX-MONT-BLANC_1402
3,5,0.5,total,RMQS_25_CHAMONIX-MONT-BLANC_1402
4,5,0.5,total,RMQS_25_CHAMONIX-MONT-BLANC_1402
1,2,0,turnover,RMQS_25_CHATEAU-L'EVEQUE_1578
1,3,0,turnover,RMQS_25_CHATEAU-L'EVEQUE_1578
2,3,0,turnover,RMQS_25_CHATEAU-L'EVEQUE_1578
1,4,0,turnover,RMQS_25_CHATEAU-L'EVEQUE_1578
2,4,0,turnover,RMQS_25_CHATEAU-L'EVEQUE_1578
3,4,0,turnover,RMQS_25_CHATEAU-L'EVEQUE_1578
1,5,0,turnover,RMQS_25_CHATEAU-L'EVEQUE_1578
2,5,0,turnover,RMQS_25_CHATEAU-L'EVEQUE_1578
3,5,0,turnover,RMQS_25_CHATEAU-L'EVEQUE_1578
4,5,0,turnover,RMQS_25_CHATEAU-L'EVEQUE_1578
1,6,0.3333333333333333,turnover,RMQS_25_CHATEAU-L'EVEQUE_1578
2,6,0.3333333333333333,turnover,RMQS_25_CHATEAU-L'EVEQUE_1578
3,6,0.4,turnover,RMQS_25_CHATEAU-L'EVEQUE_1578
4,6,0,turnover,RMQS_25_CHATEAU-L'EVEQUE_1578
5,6,0,turnover,RMQS_25_CHATEAU-L'EVEQUE_1578
1,2,0,nestedness,RMQS_25_CHATEAU-L'EVEQUE_1578
1,3,0.2,nestedness,RMQS_25_CHATEAU-L'EVEQUE_1578
2,3,0.2,nestedness,RMQS_25_CHATEAU-L'EVEQUE_1578
1,4,0.4,nestedness,RMQS_25_CHATEAU-L'EVEQUE_1578
2,4,0.4,nestedness,RMQS_25_CHATEAU-L'EVEQUE_1578
3,4,0.25,nestedness,RMQS_25_CHATEAU-L'EVEQUE_1578
1,5,0.4,nestedness,RMQS_25_CHATEAU-L'EVEQUE_1578
2,5,0.4,nestedness,RMQS_25_CHATEAU-L'EVEQUE_1578
3,5,0.25,nestedness,RMQS_25_CHATEAU-L'EVEQUE_1578
4,5,0,nestedness,RMQS_25_CHATEAU-L'EVEQUE_1578
1,6,0,nestedness,RMQS_25_CHATEAU-L'EVEQUE_1578
2,6,0,nestedness,RMQS_25_CHATEAU-L'EVEQUE_1578
3,6,0.09999999999999999,nestedness,RMQS_25_CHATEAU-L'EVEQUE_1578
4,6,0.4,nestedness,RMQS_25_CHATEAU-L'EVEQUE_1578
5,6,0.4,nestedness,RMQS_25_CHATEAU-L'EVEQUE_1578
1,2,0,total,RMQS_25_CHATEAU-L'EVEQUE_1578
1,3,0.2,total,RMQS_25_CHATEAU-L'EVEQUE_1578
2,3,0.2,total,RMQS_25_CHATEAU-L'EVEQUE_1578
1,4,0.4,total,RMQS_25_CHATEAU-L'EVEQUE_1578
2,4,0.4,total,RMQS_25_CHATEAU-L'EVEQUE_1578
3,4,0.25,total,RMQS_25_CHATEAU-L'EVEQUE_1578
1,5,0.4,total,RMQS_25_CHATEAU-L'EVEQUE_1578
2,5,0.4,total,RMQS_25_CHATEAU-L'EVEQUE_1578
3,5,0.25,total,RMQS_25_CHATEAU-L'EVEQUE_1578
4,5,0,total,RMQS_25_CHATEAU-L'EVEQUE_1578
1,6,0.3333333333333333,total,RMQS_25_CHATEAU-L'EVEQUE_1578
2,6,0.3333333333333333,total,RMQS_25_CHATEAU-L'EVEQUE_1578
3,6,0.5,total,RMQS_25_CHATEAU-L'EVEQUE_1578
4,6,0.4,total,RMQS_25_CHATEAU-L'EVEQUE_1578
5,6,0.4,total,RMQS_25_CHATEAU-L'EVEQUE_1578
1,2,0,turnover,RMQS_25_CHATRES-SUR-CHER_997
1,3,0,turnover,RMQS_25_CHATRES-SUR-CHER_997
2,3,0,turnover,RMQS_25_CHATRES-SUR-CHER_997
1,4,0,turnover,RMQS_25_CHATRES-SUR-CHER_997
2,4,0,turnover,RMQS_25_CHATRES-SUR-CHER_997
3,4,0,turnover,RMQS_25_CHATRES-SUR-CHER_997
1,5,0,turnover,RMQS_25_CHATRES-SUR-CHER_997
2,5,0,turnover,RMQS_25_CHATRES-SUR-CHER_997
3,5,0,turnover,RMQS_25_CHATRES-SUR-CHER_997
4,5,0,turnover,RMQS_25_CHATRES-SUR-CHER_997
1,6,0.3333333333333333,turnover,RMQS_25_CHATRES-SUR-CHER_997
2,6,0.3333333333333333,turnover,RMQS_25_CHATRES-SUR-CHER_997
3,6,0.4,turnover,RMQS_25_CHATRES-SUR-CHER_997
4,6,0.6666666666666666,turnover,RMQS_25_CHATRES-SUR-CHER_997
5,6,0.6666666666666666,turnover,RMQS_25_CHATRES-SUR-CHER_997
1,2,0,nestedness,RMQS_25_CHATRES-SUR-CHER_997
1,3,0.2,nestedness,RMQS_25_CHATRES-SUR-CHER_997
2,3,0.2,nestedness,RMQS_25_CHATRES-SUR-CHER_997
1,4,0.6,nestedness,RMQS_25_CHATRES-SUR-CHER_997
2,4,0.6,nestedness,RMQS_25_CHATRES-SUR-CHER_997
3,4,0.5,nestedness,RMQS_25_CHATRES-SUR-CHER_997
1,5,0.6,nestedness,RMQS_25_CHATRES-SUR-CHER_997
2,5,0.6,nestedness,RMQS_25_CHATRES-SUR-CHER_997
3,5,0.5,nestedness,RMQS_25_CHATRES-SUR-CHER_997
4,5,0,nestedness,RMQS_25_CHATRES-SUR-CHER_997
1,6,0.26666666666666666,nestedness,RMQS_25_CHATRES-SUR-CHER_997
2,6,0.26666666666666666,nestedness,RMQS_25_CHATRES-SUR-CHER_997
3,6,0.3,nestedness,RMQS_25_CHATRES-SUR-CHER_997
4,6,0.2333333333333333,nestedness,RMQS_25_CHATRES-SUR-CHER_997
5,6,0.2333333333333333,nestedness,RMQS_25_CHATRES-SUR-CHER_997
