scenario_family,scenario,baseline_scenario,unit_type,iter,coverage_estimator,mean,p10,median,p90
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,13,coverage_turing,0.8091915749276866,0.6,0.8888888888888888,0.9844202898550725
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,13,coverage_zhanghuang,0.8357117205057676,0.6843939393939393,0.9040204678362573,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,14,coverage_chao,0.8426428753162324,0.6721153846153847,0.9083777424582398,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,14,coverage_turing,0.8157777207448238,0.6,0.8973684210526316,0.986829501915709
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,14,coverage_zhanghuang,0.8440614518537164,0.6797619047619048,0.9093073765548829,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,15,coverage_chao,0.8465705065249489,0.6721153846153847,0.9111255411255411,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,15,coverage_turing,0.8202590178659181,0.6,0.9,0.9895250623096095
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,15,coverage_zhanghuang,0.849585422758527,0.6797619047619048,0.9210915959199713,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,16,coverage_chao,0.8427734052724691,0.6721153846153847,0.9097243734858413,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,16,coverage_turing,0.815614518986098,0.6,0.8982758620689655,0.9864561217268224
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,16,coverage_zhanghuang,0.8440722711968942,0.6797619047619048,0.91007108116976565,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,17,coverage_chao,0.8453155348299692,0.6762751436781609,0.9103174603174603,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,17,coverage_turing,0.8176382238211084,0.6,0.8956442831215972,0.9895250623096095
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,17,coverage_zhanghuang,0.8466300039000564,0.6762751436781609,0.919191916727989,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,18,coverage_chao,0.8288709874332592,0.6180701754385964,0.9061507936507937,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,18,coverage_turing,0.804916113169385,0.6,0.8849206349206349,0.9876345266857016
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,18,coverage_zhanghuang,0.8302499962477857,0.6222222222222222,0.9103174603174603,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,19,coverage_chao,0.8395022497694227,0.6238157894736842,0.9040204678362573,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,19,coverage_turing,0.8134531811920541,0.5700000000000001,0.8888888888888888,0.9847457627118644
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,19,coverage_zhanghuang,0.8398186051131135,0.6263888888888889,0.9040204678362573,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,20,coverage_chao,0.8449636979641317,0.7002849002849003,0.9083777424582398,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,20,coverage_turing,0.8188597137683573,0.6,0.8973684210526316,0.9846868365180468
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,20,coverage_zhanghuang,0.8469506308121955,0.7033068783068783,0.9112135542880453,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,21,coverage_chao,0.8399714020949491,0.6764423076923076,0.8964285714285715,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,21,coverage_turing,0.813049062950858,0.6,0.8804761904761904,0.9843139371693836
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,21,coverage_zhanghuang,0.8415307682701891,0.6843939393939393,0.8990601503759399,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,22,coverage_chao,0.8345919800163847,0.6709311740890688,0.9061507936507937,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,22,coverage_turing,0.8093084489651006,0.6,0.8804761904761904,0.98468731735827
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,22,coverage_zhanghuang,0.8360178560240087,0.6797619047619048,0.9103174603174603,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,23,coverage_chao,0.8439732270215381,0.6764423076923076,0.9073934837092732,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,23,coverage_turing,0.8177645062982956,0.6,0.8918128654970761,0.9864561217268224
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,23,coverage_zhanghuang,0.8454346808103194,0.6843939393939393,0.9138528138528139,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,24,coverage_chao,0.843735199309146,0.7002849002849003,0.9020158481365378,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,24,coverage_turing,0.8174757125630852,0.6,0.8804761904761904,0.98125
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,24,coverage_zhanghuang,0.8451715683767715,0.7033068783068783,0.9040204678362573,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,25,coverage_chao,0.8281221503168308,0.6622126436781609,0.900867637886483,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,25,coverage_turing,0.8043044086289937,0.6,0.88,0.9892241534420094
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,25,coverage_zhanghuang,0.8280910615501008,0.662807881773399,0.900867637886483,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,26,coverage_chao,0.8365926427873195,0.6238157894736842,0.9073934837092732,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,26,coverage_turing,0.8122441873036844,0.5269230769230769,0.8973684210526316,0.9895250623096095
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,26,coverage_zhanghuang,0.8380755581849028,0.625,0.9138528138528139,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,27,coverage_chao,0.8413404437361125,0.6238157894736842,0.9138528138528139,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,27,coverage_turing,0.8151455979987114,0.5815384615384616,0.8973684210526316,0.9888295259150086
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,27,coverage_zhanghuang,0.842630360724578,0.6263888888888889,0.9210915959199713,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,28,coverage_chao,0.8440331654959957,0.7002849002849003,0.9073934837092732,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,28,coverage_turing,0.8182354384612048,0.6,0.8873684210526316,0.986829501915709
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,28,coverage_zhanghuang,0.8453532044250982,0.7033068783068783,0.9112135542880453,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,29,coverage_chao,0.8431795844579462,0.6721153846153847,0.9073934837092732,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,29,coverage_turing,0.8171926939559351,0.6,0.8918128654970761,0.9847457627118644
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,29,coverage_zhanghuang,0.8447496063538223,0.6797619047619048,0.9138528138528139,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,30,coverage_chao,0.8389753269036274,0.6721153846153847,0.9073934837092732,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,30,coverage_turing,0.812034409724044,0.6,0.8956442831215972,0.9890877809502892
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,30,coverage_zhanghuang,0.8391507300067331,0.6797619047619048,0.9073934837092732,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,31,coverage_chao,0.8376200471266314,0.6762751436781609,0.8994787489975942,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,31,coverage_turing,0.8114707266310811,0.6,0.8849206349206349,0.9803319209039547
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,31,coverage_zhanghuang,0.8390501176738072,0.6762751436781609,0.9021103279449627,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,32,coverage_chao,0.8362798276171307,0.6238157894736842,0.9073934837092732,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,32,coverage_turing,0.8101180642603728,0.5700000000000001,0.8956442831215972,0.9895250623096095
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,32,coverage_zhanghuang,0.8378466948862497,0.6263888888888889,0.9138528138528139,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,33,coverage_chao,0.8379867491629746,0.6238157894736842,0.9073934837092732,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,33,coverage_turing,0.8104721144596734,0.5700000000000001,0.8918128654970761,0.9802442528735632
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,33,coverage_zhanghuang,0.8391890826523953,0.6263888888888889,0.9093073765548829,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,34,coverage_chao,0.8395343474164946,0.6336348684210527,0.9073934837092732,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,34,coverage_turing,0.8127068612464111,0.6,0.8873684210526316,0.9885641924800311
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,34,coverage_zhanghuang,0.8409767929149917,0.6342301065162907,0.9161962234503003,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,35,coverage_chao,0.8420102844770064,0.6758160425101214,0.9013888888888889,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,35,coverage_turing,0.8148885502204456,0.6,0.88,0.9876345266857016
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,35,coverage_zhanghuang,0.8435751068768436,0.6828673245614034,0.9061507936507937,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,36,coverage_chao,0.8375656388990138,0.6721153846153847,0.8994787489975942,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,36,coverage_turing,0.8112346000860517,0.6,0.8844444444444444,0.9798913043478261
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,36,coverage_zhanghuang,0.83901757296739,0.6797619047619048,0.900867637886483,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,37,coverage_chao,0.8406093187352013,0.6180701754385964,0.9111255411255411,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,37,coverage_turing,0.8132768830591027,0.5815384615384616,0.8973684210526316,0.9851386806596703
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,37,coverage_zhanghuang,0.8421274293012206,0.6208333333333333,0.9155425586170496,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,38,coverage_chao,0.8398893287661974,0.6622126436781609,0.9013888888888889,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,38,coverage_turing,0.812022775808221,0.6,0.8849206349206349,0.9830508474576272
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,38,coverage_zhanghuang,0.8413304751492416,0.662807881773399,0.9040204678362573,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,39,coverage_chao,0.8394291620594891,0.6880636604774535,0.9013888888888889,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,39,coverage_turing,0.8121153255252418,0.6,0.8775,0.9886931534232883
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,39,coverage_zhanghuang,0.8408695869436997,0.6951149425287355,0.9061507936507937,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,40,coverage_chao,0.8478289718538846,0.7002849002849003,0.9061507936507937,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,40,coverage_turing,0.822268487455772,0.6466666666666667,0.89272030651341,0.98125
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,40,coverage_zhanghuang,0.8507493949724334,0.7033068783068783,0.9205252277745066,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,41,coverage_chao,0.8408912611964543,0.7002849002849003,0.9061507936507937,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,41,coverage_turing,0.8143335194718521,0.6,0.8775,0.9830508474576272
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,41,coverage_zhanghuang,0.8423355370794938,0.7033068783068783,0.9138528138528139,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,42,coverage_chao,0.8394754378359363,0.7002849002849003,0.8964285714285715,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,42,coverage_turing,0.8126225063545174,0.6,0.875,0.9832442888725129
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,42,coverage_zhanghuang,0.841594215113141,0.7033068783068783,0.8978174603174603,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,43,coverage_chao,0.8351669803972566,0.6238157894736842,0.9040204678362573,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,43,coverage_turing,0.8090632242775743,0.5700000000000001,0.8918128654970761,0.986829501915709
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,43,coverage_zhanghuang,0.8356091312886818,0.6263888888888889,0.9040204678362573,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,44,coverage_chao,0.8438744972303154,0.6721153846153847,0.9040204678362573,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,44,coverage_turing,0.8174769277270887,0.6,0.8873684210526316,0.9886931534232883
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,44,coverage_zhanghuang,0.845412447887059,0.6797619047619048,0.9073934837092732,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,45,coverage_chao,0.8455010305487517,0.7002849002849003,0.9138528138528139,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,45,coverage_turing,0.8186416485497116,0.6,0.8944444444444444,0.9813343328335833
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,45,coverage_zhanghuang,0.8469292360540085,0.7033068783068783,0.9210915959199713,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,46,coverage_chao,0.8452782814027265,0.7002849002849003,0.9013888888888889,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,46,coverage_turing,0.8180196399220526,0.6,0.8844444444444444,0.9876345266857016
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,46,coverage_zhanghuang,0.8467660888378318,0.7033068783068783,0.9061507936507937,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,47,coverage_chao,0.8451010738032799,0.6880636604774535,0.9073934837092732,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,47,coverage_turing,0.8190782177102682,0.6,0.8918128654970761,0.9843139371693836
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,47,coverage_zhanghuang,0.8465285966142827,0.6951149425287355,0.9138528138528139,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,48,coverage_chao,0.8427340773874221,0.6764423076923076,0.9061507936507937,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,48,coverage_turing,0.8162611676918222,0.6,0.8888888888888888,0.9830397301349325
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,48,coverage_zhanghuang,0.8442006034356807,0.6843939393939393,0.9138528138528139,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,49,coverage_chao,0.8450480889203845,0.6758160425101214,0.9073934837092732,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,49,coverage_turing,0.8175193041689252,0.6221052631578947,0.8888888888888888,0.9895250623096095
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,49,coverage_zhanghuang,0.8465872907685826,0.6828673245614034,0.9093073765548774,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,50,coverage_chao,0.8463654811679513,0.6880636604774535,0.9111255411255411,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,50,coverage_turing,0.8180788799652875,0.6466666666666667,0.8873684210526316,0.9876345266857016
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,50,coverage_zhanghuang,0.8477916336906871,0.6951149425287355,0.9184523363552026,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,1,coverage_chao,0.8386534676465983,0.6238157894736842,0.9040204678362573,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,1,coverage_turing,0.8103859171700507,0.5700000000000001,0.8888888888888888,0.9851386806596703
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,1,coverage_zhanghuang,0.8389382950429777,0.6263888888888889,0.9040204678362573,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,2,coverage_chao,0.8401297495141656,0.6578125,0.9026315789473685,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,2,coverage_turing,0.8119104621791695,0.6,0.8844444444444444,0.9830397301349325
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,2,coverage_zhanghuang,0.8415697060378166,0.6584077380952381,0.9073934837092732,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,3,coverage_chao,0.8385752569739106,0.6880636604774535,0.9013888888888889,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,3,coverage_turing,0.811368337113082,0.6,0.8779761904761905,0.986829501915709
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,3,coverage_zhanghuang,0.839991929576537,0.6951149425287355,0.9040204678362573,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,4,coverage_chao,0.8457766807297746,0.7002849002849003,0.9073934837092732,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,4,coverage_turing,0.817123528237871,0.6466666666666667,0.8849206349206349,0.9886931534232883
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,4,coverage_zhanghuang,0.847189708117666,0.7033068783068783,0.9136779886779887,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,5,coverage_chao,0.8385846411000197,0.6350961538461538,0.9040204678362573,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,5,coverage_turing,0.8113266508671536,0.6,0.8844444444444444,0.98125
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,5,coverage_zhanghuang,0.8400375731090359,0.6377922077922078,0.9073934837092732,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,6,coverage_chao,0.8366496952535513,0.625,0.9073934837092732,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,6,coverage_turing,0.8112335847969737,0.5700000000000001,0.8973684210526316,0.9864561217268224
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,6,coverage_zhanghuang,0.8381441821602487,0.6263888888888889,0.90930737655488,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,7,coverage_chao,0.8351234415101992,0.625,0.9047619047619048,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,7,coverage_turing,0.8097305552379592,0.5700000000000001,0.8944444444444444,0.9832442888725129
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,7,coverage_zhanghuang,0.8365938879499906,0.6263888888888889,0.9138528138528139,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,8,coverage_chao,0.8326937358043832,0.6709311740890688,0.9043557168784029,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,8,coverage_turing,0.8084765502844548,0.6,0.8918128654970761,0.9851386806596703
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,8,coverage_zhanghuang,0.8341182166326709,0.6797619047619048,0.9073934837092732,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,9,coverage_chao,0.8370256396859074,0.6238157894736842,0.9021464646464646,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,9,coverage_turing,0.8111756984210482,0.6,0.8804761904761904,0.986829501915709
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,9,coverage_zhanghuang,0.8392967959736954,0.6263888888888889,0.9040204678362573,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,10,coverage_chao,0.8413997649421928,0.7002849002849003,0.9040204678362573,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,10,coverage_turing,0.8164102015723822,0.6,0.88,0.9832442888725129
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,10,coverage_zhanghuang,0.84334580498803835,0.7033068783068783,0.9073934837092732,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,11,coverage_chao,0.836822152466548,0.6622126436781609,0.9073934837092732,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,11,coverage_turing,0.8106737931227426,0.6,0.8873684210526316,0.986829501915709
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,11,coverage_zhanghuang,0.8382398005270393,0.662807881773399,0.9093073765548785,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,12,coverage_chao,0.8510081273388083,0.6721153846153847,0.9145640074211503,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,12,coverage_turing,0.8230803300905096,0.6,0.9,0.9848747236551216
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,12,coverage_zhanghuang,0.8523248373508041,0.6797619047619048,0.92077324363004,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,13,coverage_chao,0.8360847686662825,0.7002849002849003,0.9061507936507937,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,13,coverage_turing,0.8100381602885457,0.6466666666666667,0.888752052545156,0.9772413793103449
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,13,coverage_zhanghuang,0.8380148785286389,0.7033068783068783,0.9256370480014935,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,14,coverage_chao,0.8250620357231487,0.6097368421052631,0.9073934837092732,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,14,coverage_turing,0.8011754794201111,0.5700000000000001,0.8956442831215972,0.9886931534232883
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,14,coverage_zhanghuang,0.8252520135148104,0.6138888888888889,0.9073934837092732,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,15,coverage_chao,0.8386714625257577,0.7002849002849003,0.893583042973287,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,15,coverage_turing,0.811294231902252,0.6,0.8804761904761904,0.9837643678160919
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,15,coverage_zhanghuang,0.8402475574374648,0.7033068783068783,0.893583042973287,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,16,coverage_chao,0.8288505729314735,0.633911943319838,0.8974474474474474,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,16,coverage_turing,0.8053808591711747,0.6,0.8804761904761904,0.9907258950142763
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,16,coverage_zhanghuang,0.8303329782817536,0.6377922077922078,0.9002493159693863,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,17,coverage_chao,0.8192671622500864,0.6097368421052631,0.893583042973287,0.9942647477913936
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,17,coverage_turing,0.7959910133155917,0.5815384615384616,0.8708333333333333,0.9851386806596703
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,17,coverage_zhanghuang,0.8207151617311361,0.6138888888888889,0.893583042973287,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,18,coverage_chao,0.8436671932151764,0.6721153846153847,0.9171132376395534,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,18,coverage_turing,0.8154567918999135,0.6,0.9,0.9796101949025487
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,18,coverage_zhanghuang,0.8452031912591065,0.6797619047619048,0.9210915959199713,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,19,coverage_chao,0.8326901823450451,0.7002849002849003,0.9073934837092732,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,19,coverage_turing,0.8070871304778553,0.6,0.8873684210526316,0.9785326086956522
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,19,coverage_zhanghuang,0.834016273296259,0.7033068783068783,0.9112135542880453,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,20,coverage_chao,0.8361721835100789,0.6238157894736842,0.9026315789473685,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,20,coverage_turing,0.8084729275908558,0.6,0.8918128654970761,0.9886931534232883
