scenario_family,scenario,baseline_scenario,iter,term,df,sumsq,r2,f,p,n_units,n_taxa,model
species_error_strict,species_same_genus_observed_5pct,species_baseline,15,t360_mean,1,0.3400455753025895,0.012873145180276876,0.845959234187294,0.68,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_5pct,species_baseline,15,mos,1,0.5697675396557074,0.02156975649652345,1.4174573837139717,0.095,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_5pct,species_baseline,15,p_h,1,0.45303223363001166,0.017150494340867965,1.1270453999666716,0.295,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_5pct,species_baseline,16,t360_mean,1,0.3472327969077149,0.013148084587501755,0.8661945297574093,0.695,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_5pct,species_baseline,16,mos,1,0.5899233943133204,0.022337644248043537,1.47160182356256,0.04,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_5pct,species_baseline,16,p_h,1,0.4885718060431721,0.018499932869622898,1.2187737724002154,0.21,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_5pct,species_baseline,17,t360_mean,1,0.3534098433457089,0.013362862464910481,0.8794909212239963,0.655,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_5pct,species_baseline,17,mos,1,0.5636550207649869,0.02131249217292135,1.4027042053274155,0.075,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_5pct,species_baseline,17,p_h,1,0.4805406375864294,0.018169834739397383,1.1958668837161772,0.225,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_5pct,species_baseline,18,t360_mean,1,0.357369869854395,0.013528950641799467,0.8908200246030893,0.7,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_5pct,species_baseline,18,mos,1,0.5818826809534414,0.022028331804089953,1.4504657160220342,0.085,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_5pct,species_baseline,18,p_h,1,0.4752709476304311,0.017992331571190193,1.1847134103212853,0.255,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_5pct,species_baseline,19,t360_mean,1,0.34702574700266453,0.013141094244911382,0.8647628740323996,0.69,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_5pct,species_baseline,19,mos,1,0.5848620631976296,0.022147427270560287,1.4574336430415282,0.07,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_5pct,species_baseline,19,p_h,1,0.4576594953074604,0.017330548559752076,1.140454113012134,0.285,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_5pct,species_baseline,20,t360_mean,1,0.34525226518954355,0.013069692732653154,0.8599717789056506,0.66,66,50,multivariate_margin
species_error_strict,species_same_genus_observed_5pct,species_baseline,20,mos,1,0.5774159224630573,0.02185836110703148,1.4382567417374954,0.065,66,50,multivariate_margin
species_error_strict,species_same_genus_observed_5pct,species_baseline,20,p_h,1,0.4473076257424715,0.016933048135736827,1.1141764252194877,0.315,66,50,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,1,t360_mean,1,0.34601435942382963,0.013091426171969081,0.8616372663976246,0.715,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,1,mos,1,0.5754489790245181,0.021772067023978086,1.4329702561004254,0.055,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,1,p_h,1,0.4761419114467884,0.0180147919047795,1.1856780038825647,0.32,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,2,t360_mean,1,0.3534330604535789,0.013364015124098745,0.8788164269878043,0.69,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,2,mos,1,0.5596124982884128,0.021160074502264353,1.3914845872437445,0.095,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,2,p_h,1,0.4608181849167998,0.01742446273923689,1.1458310952570834,0.27,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,3,t360_mean,1,0.3641091297210721,0.013839807877473699,0.9122130767399892,0.525,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,3,mos,1,0.554667871442394,0.021082956042466273,1.389625374032484,0.145,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,3,p_h,1,0.5038845992191803,0.019152681095784403,1.2623965812879847,0.155,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,4,t360_mean,1,0.3339456507848233,0.012679806599211496,0.8337491529921964,0.715,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,4,mos,1,0.5815861159296958,0.022082633666418994,1.4520234966642724,0.09,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,4,p_h,1,0.46213495898583545,0.017547112498406698,1.1537944264792759,0.245,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,5,t360_mean,1,0.34840098442295897,0.013185494702951986,0.8677308978562026,0.71,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,5,mos,1,0.5728137479128321,0.021678562853064673,1.426655520517593,0.065,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,5,p_h,1,0.47331629495667826,0.017913007652112928,1.178846191473805,0.24,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,6,t360_mean,1,0.3277947458643595,0.012512469916467405,0.8216620720302926,0.745,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,6,mos,1,0.5673419432950375,0.021656384330110023,1.42211967262706,0.085,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,6,p_h,1,0.432886472048466,0.016523995662192405,1.0850887638217601,0.38,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,7,t360_mean,1,0.34162888272138403,0.013020705061127305,0.8558278160722625,0.68,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,7,mos,1,0.5667425494364302,0.02160059630503019,1.4197688277866618,0.06,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,7,p_h,1,0.44418540940416307,0.016929503039192738,1.1127461642976995,0.285,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,8,t360_mean,1,0.3503164691103571,0.013294317983999418,0.8741736948798133,0.725,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,8,mos,1,0.5685641781956114,0.021576698915809822,1.4187852763296414,0.085,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,8,p_h,1,0.4710346627213404,0.017875507262351195,1.1754118000026594,0.23,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,9,t360_mean,1,0.34367579614104926,0.013101301815155708,0.8608308434079559,0.66,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,9,mos,1,0.5520627772163849,0.021045244228535976,1.3827935265196187,0.095,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,9,p_h,1,0.46688633383430655,0.01779822391223724,1.1694456259156671,0.265,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,10,t360_mean,1,0.34443129674166073,0.013076070962362605,0.8597247172413021,0.6,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,10,mos,1,0.5608447160954526,0.02129204104245735,1.3999078176774757,0.08,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,10,p_h,1,0.46897756266373136,0.017804374768377613,1.1706009479039985,0.245,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,11,t360_mean,1,0.3582227856582918,0.013570751348683435,0.8927312143250276,0.655,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,11,mos,1,0.563922878992738,0.02136340142791529,1.405358834513322,0.085,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,11,p_h,1,0.468944094989304,0.01776526777278698,1.168661090614413,0.245,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,12,t360_mean,1,0.32733350206344625,0.012436625819262685,0.818698311634031,0.785,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,12,mos,1,0.5967383277759168,0.022672324243557362,1.4925104163116303,0.08,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,12,p_h,1,0.47296424701462314,0.017969683301375265,1.1829373652657154,0.22,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,13,t360_mean,1,0.3399881070991846,0.012956787128661485,0.8515211163003665,0.68,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,13,mos,1,0.5852936498221375,0.02230526618476815,1.465903929147343,0.085,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,13,p_h,1,0.4483363762845052,0.017085888795101742,1.1228860175996394,0.32,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,14,t360_mean,1,0.35417117053901137,0.013470461376059001,0.8869326198791203,0.605,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,14,mos,1,0.5698745574716675,0.02167447227265287,1.4271075014140004,0.075,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,14,p_h,1,0.4788765524938441,0.018213475971099926,1.1992258846355277,0.255,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,15,t360_mean,1,0.35249884882227533,0.013388464593794235,0.8803870833629297,0.615,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,15,mos,1,0.5669521498013737,0.02153374063306032,1.415997105345532,0.085,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,15,p_h,1,0.45962756422126105,0.017457382883570342,1.1479474955731905,0.27,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,16,t360_mean,1,0.3628694531149108,0.013791116998321477,0.9079964657267962,0.62,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,16,mos,1,0.5650011687855638,0.021473279594142577,1.4137841033048926,0.105,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,16,p_h,1,0.478476594209706,0.018184850323057666,1.1972764660844226,0.245,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,17,t360_mean,1,0.3328405019725764,0.012609455135351057,0.8281839763992594,0.735,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,17,mos,1,0.5585463328453351,0.021160179975958572,1.3897921683136596,0.09,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,17,p_h,1,0.44587399082195844,0.01689165846695137,1.1094373806777915,0.265,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,18,t360_mean,1,0.3438002318113149,0.013016729713997003,0.858389920086926,0.625,66,50,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,18,mos,1,0.5509778174569959,0.020860746051450618,1.3756645893018102,0.085,66,50,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,18,p_h,1,0.5199959537010201,0.019687731872772733,1.2983100179755416,0.15,66,50,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,19,t360_mean,1,0.3557312521709832,0.013467901732856129,0.8884001637111785,0.59,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,19,mos,1,0.5623386312403191,0.021290008622838693,1.404379651790881,0.095,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,19,p_h,1,0.526561202546258,0.019935483567856228,1.315029409676951,0.13,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,20,t360_mean,1,0.341207842378747,0.012965156365797832,0.8518528398246324,0.71,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,20,mos,1,0.5648752301062601,0.02146403093913725,1.4102564746401107,0.06,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,20,p_h,1,0.4690548391596394,0.01782306435702742,1.1710331567587469,0.165,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,1,t360_mean,1,0.3711863664035526,0.01406971272342013,0.9260281964088025,0.575,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,1,mos,1,0.5823744220501013,0.02207473538186054,1.45289586174982,0.055,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,1,p_h,1,0.4440021828112215,0.016829775353154143,1.1076876139982916,0.29,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,2,t360_mean,1,0.36601496748220086,0.013860779743942118,0.9126879651318754,0.57,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,2,mos,1,0.5636791294970429,0.021346209730058328,1.4055795620242801,0.045,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,2,p_h,1,0.4780290482530134,0.018102689610264396,1.1920041476041183,0.22,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,3,t360_mean,1,0.352098340246755,0.01335611667462145,0.8786993430232765,0.69,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,3,mos,1,0.5652766118848476,0.021442590091386583,1.4107086876397648,0.07,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,3,p_h,1,0.4639993246792429,0.0176008472889092,1.1579603058428567,0.295,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,4,t360_mean,1,0.3531212872233631,0.013379575467469273,0.8818119997176413,0.645,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,4,mos,1,0.5787513685237222,0.02192857777833775,1.4452538549294782,0.065,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,4,p_h,1,0.49838347235750646,0.018883481459243692,1.2445597087660305,0.21,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,5,t360_mean,1,0.366563853234009,0.013850134095258022,0.9132296261965981,0.6,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,5,mos,1,0.5662752283498875,0.021395966291477057,1.4107755321423545,0.075,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,5,p_h,1,0.5124575786341588,0.01936253703030376,1.2766982855751674,0.135,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,6,t360_mean,1,0.3586558953036594,0.013540577835905242,0.8926326097340876,0.615,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,6,mos,1,0.5917352551516828,0.02234018005990618,1.4727269006146002,0.055,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,6,p_h,1,0.48710714446325554,0.018390084452524973,1.2123255947437335,0.185,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,7,t360_mean,1,0.3535846211009286,0.013382852456556727,0.8813359838678929,0.635,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,7,mos,1,0.5772125880507808,0.02184696517031456,1.43874533515262,0.065,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,7,p_h,1,0.4789760367217255,0.018128802122995714,1.1938834196433814,0.23,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,8,t360_mean,1,0.34918579500797975,0.013228533724188505,0.8705104438622556,0.69,66,50,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,8,mos,1,0.5636662677044022,0.021353899093589278,1.4052042777923626,0.08,66,50,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,8,p_h,1,0.4803874823602108,0.018198970582222095,1.197592589600336,0.22,66,50,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,9,t360_mean,1,0.3440622308579435,0.013024901221816553,0.8587567032483783,0.725,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,9,mos,1,0.604171706243104,0.022871667067931863,1.50797284943343,0.045,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,9,p_h,1,0.4948061090411393,0.01873149714265836,1.2350035105212307,0.165,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,10,t360_mean,1,0.3502097223711118,0.013268772907832616,0.873079819266799,0.63,66,50,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,10,mos,1,0.5614938202681863,0.021273921066060363,1.3998152872514618,0.085,66,50,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,10,p_h,1,0.47192884365778554,0.017880476340732605,1.1765280150929258,0.205,66,50,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,11,t360_mean,1,0.3635192473671047,0.013764578318655987,0.9066622244318265,0.6,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,11,mos,1,0.5625943234075912,0.021302513366932705,1.4031802288541024,0.055,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,11,p_h,1,0.474951353875408,0.01798393112694735,1.1845877601268173,0.22,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,12,t360_mean,1,0.36240080340107284,0.013706018005523237,0.9025104111147315,0.61,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,12,mos,1,0.566638346115159,0.02143029292868087,1.4111365148928634,0.06,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,12,p_h,1,0.472896411171309,0.017884967873782846,1.1776848463234828,0.235,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,13,t360_mean,1,0.353472711562425,0.013413366533636445,0.8829863026828002,0.71,66,50,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,13,mos,1,0.5816593993938035,0.022072455571796087,1.4530040529047432,0.085,66,50,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,13,p_h,1,0.46412018320292603,0.0176121491965863,1.1593872770414437,0.275,66,50,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,14,t360_mean,1,0.33674344624942165,0.012758544503685224,0.8386732900557745,0.71,66,50,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,14,mos,1,0.5777123930162453,0.021888382264665718,1.4388162821083004,0.095,66,50,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,14,p_h,1,0.45116450268518093,0.017093732484190192,1.1236435988218074,0.245,66,50,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,15,t360_mean,1,0.33604057577035107,0.01275128791641638,0.8385267908503625,0.73,66,50,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,15,mos,1,0.5790235096061913,0.021971440396555412,1.4448455345725895,0.07,66,50,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,15,p_h,1,0.4610736037604042,0.017495751097112978,1.1505234700324996,0.255,66,50,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,16,t360_mean,1,0.34211323234343993,0.012974896164914177,0.8523607259231079,0.64,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,16,mos,1,0.5658970195100785,0.02146206101962976,1.4099086172238866,0.075,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,16,p_h,1,0.44961713923494884,0.01705206096700423,1.1202021873303336,0.315,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,17,t360_mean,1,0.34890569786260883,0.013203737104764043,0.8691959014308406,0.655,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,17,mos,1,0.5632657815128042,0.0213158264389627,1.403210987113078,0.11,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,17,p_h,1,0.4916438460663102,0.018605417258593642,1.2247860054518418,0.215,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,18,t360_mean,1,0.3492636618787337,0.013269160038761321,0.873244117491311,0.665,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,18,mos,1,0.5697186529897316,0.021644645030988195,1.4244352237281777,0.06,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,18,p_h,1,0.4699403092222951,0.01785388476485908,1.1749650919679717,0.285,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,19,t360_mean,1,0.3326357248163774,0.012565391269642727,0.8262104170186791,0.765,66,50,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,19,mos,1,0.5654814110208726,0.021361190801467044,1.4045593950372441,0.085,66,50,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,19,p_h,1,0.4755788961143068,0.01796510255343089,1.181256878829807,0.21,66,50,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,20,t360_mean,1,0.3480358892104043,0.013192119112432905,0.8676470697020932,0.685,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,20,mos,1,0.587455235759645,0.022267184746221615,1.464515096544736,0.055,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,20,p_h,1,0.44941799796874093,0.017034955141912195,1.1203908019187765,0.355,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,1,t360_mean,1,0.36457443304677994,0.013782454465945025,0.9065779818038113,0.565,66,50,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,1,mos,1,0.5735982817748209,0.021684439400311364,1.426352276849941,0.1,66,50,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,1,p_h,1,0.44883364710256046,0.016967808884122505,1.1161032290590494,0.285,66,50,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,2,t360_mean,1,0.3450791307853329,0.013084537235638707,0.8602122027513498,0.675,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,2,mos,1,0.5691242471104339,0.021579767475575863,1.41871118410409,0.09,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,2,p_h,1,0.45225373807943114,0.01714833018847,1.1273767363168947,0.275,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,3,t360_mean,1,0.35203926437025146,0.013348632900581928,0.8791853646803792,0.615,66,50,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,3,mos,1,0.565066436673316,0.021426202105850722,1.411200941133579,0.115,66,50,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,3,p_h,1,0.4967851429238266,0.018837110443393097,1.2406747520921904,0.165,66,50,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,4,t360_mean,1,0.35788452914087543,0.013575546754737084,0.8943332146504683,0.685,66,50,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,4,mos,1,0.5692812621779986,0.021594407586842175,1.4226017047065924,0.105,66,50,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,4,p_h,1,0.4861651884935192,0.018441585789592405,1.214899333369648,0.16,66,50,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,5,t360_mean,1,0.3446910100976055,0.013063011073040783,0.860416523315399,0.65,66,50,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,5,mos,1,0.5732926218483883,0.021726496044029264,1.4310510865760075,0.08,66,50,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,5,p_h,1,0.4921688255116443,0.018652087316241697,1.2285501429556835,0.175,66,50,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,6,t360_mean,1,0.34559224448726766,0.013104200509684343,0.8618176427258297,0.685,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,6,mos,1,0.5833810885784168,0.022120701144875212,1.4548014968200556,0.05,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,6,p_h,1,0.46336817280995035,0.017570039672957307,1.15552033581575,0.335,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,7,t360_mean,1,0.3448684637060957,0.013060791373512584,0.8585660055348405,0.64,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,7,mos,1,0.569247667794194,0.021558436944395947,1.4171684213915163,0.095,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,7,p_h,1,0.4649147101661413,0.017607159467998967,1.157426693447693,0.23,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,8,t360_mean,1,0.35228392918342166,0.013390175970103852,0.8805448533891149,0.67,66,50,multivariate_margin
