scenario_family,scenario,baseline_scenario,unit_type,iter,abundance_cor,q0_cor,q1_cor,q2_cor,coverage_chao_cor,bray_curtis_cor,jaccard_pa_cor,sorensen_pa_cor,bray_mean_ratio,jaccard_mean_ratio,sorensen_mean_ratio,procrustes_r2,n_common_units
species_error_strict,species_same_genus_observed_3pct,species_baseline,species_units,48,1,0.9816630315317517,0.9888624260711288,0.9920084222024744,0.9974030908324352,0.9969440596067758,0.9769981270909964,0.9803305460809925,0.9999685001093065,1.005666808755231,1.0081719412631363,0.9987594374734723,68
species_error_strict,species_same_genus_observed_3pct,species_baseline,species_units,49,1,0.9869421122340405,0.9931632184674744,0.9910301454916971,0.9893345592361111,0.9953413927034128,0.9752079178728899,0.9792071020673611,0.9991855863901272,1.0019288743311114,1.0021378731788957,0.9986138237838993,68
species_error_strict,species_same_genus_observed_3pct,species_baseline,species_units,50,1,0.9812663237691888,0.9884105977040509,0.9850481878878838,0.9688256151351491,0.9901536033376237,0.9550845959342916,0.9610535109823969,0.9999223411867912,1.0069191448339843,1.0099175322730929,0.9935074223884495,68
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,1,1,0.9702530368689647,0.9863653013596282,0.9932596126528689,0.9973347509343246,0.9972995548634918,0.9747025604866014,0.9802475674270994,0.9993585078295834,1.0078851308831263,1.0115315882972462,0.9994328815398055,68
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,2,1,0.9822081749506764,0.9887426500530414,0.9900295443370226,0.985439815260376,0.9905858005544553,0.9442547231017322,0.9537321062224594,0.9990662102650442,1.0056059248872242,1.0082623772433974,0.9921823664303873,68
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,3,1,0.9815545756217837,0.9875813766127879,0.9888942330999836,0.9732448645908297,0.9962252213470572,0.9764715834068047,0.9800160462330048,0.9986551047669431,1.0045553010761177,1.006404107324841,0.9985780386417851,68
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,4,1,0.977188291951988,0.9820000591588126,0.9821310607994332,0.963366401261567,0.990631910391094,0.9637367414267688,0.9661446430900477,0.9989399874227447,1.0054170689537578,1.0076954108586011,0.9943637918769028,68
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,5,1,0.969848687818553,0.9847452728602522,0.9883903713577057,0.9956982195279486,0.9939498062997884,0.968651234771536,0.9722818930516512,0.9994587889624175,1.0079733349231847,1.0117895092402682,0.9967701795921708,68
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,6,1,0.9706400580839625,0.9845211406756502,0.9832342639731919,0.9920511265949375,0.9896156927461351,0.9492716119535262,0.9585737922896106,0.9995969667568282,1.0072841293233845,1.0104229693918667,0.9901573058747681,68
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,7,1,0.9811423022572744,0.9879281315398187,0.9922316564487978,0.9961037160472568,0.9948809735604985,0.9686854229553061,0.972081654309511,0.9991202443710993,1.00598580516423,1.009065213641205,0.997311418022079,68
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,8,1,0.9799778335792859,0.9878918688455783,0.9895360014943984,0.9635565070496723,0.993858685675085,0.9649656673592604,0.9709572845022025,0.9991779026096532,1.0058636354460235,1.0082581960152357,0.9975663278800746,68
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,9,1,0.9702143145111766,0.9781856631140969,0.9795449696779736,0.9524526916329927,0.9896588531011509,0.9557446329013581,0.9621907137296805,0.9999143933562028,1.0091075736192177,1.0133263957457688,0.9957294412516886,68
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,10,1,0.9754351205347686,0.9837664351867182,0.9919766881344219,0.9660264870156278,0.9958444344944012,0.957662568266045,0.9629622785452919,0.9986668098420332,1.0042349859826072,1.0056892216907996,0.996219429013643,68
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,11,1,0.9858555252685365,0.9874229101944026,0.9879493133038618,0.9796925653661789,0.9949747561312245,0.9602098426326704,0.9677725583316583,0.9985437142873076,1.0052368387021247,1.0077488541748427,0.998059772505963,68
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,12,1,0.9728962677046988,0.9771264426531299,0.9767083052091445,0.9743970890830471,0.9894576301663659,0.9496823913548514,0.9567863287834449,0.9991793199098052,1.0075115035194615,1.0105475355501805,0.9919405676719981,68
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,13,1,0.976961792890031,0.9830529106801951,0.980376251235133,0.9623305312214843,0.9948274623735612,0.968950744062634,0.9749492117134752,0.9991601200776975,1.0059106817727537,1.008312429003014,0.9981430575525296,68
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,14,1,0.985108409130102,0.9897895287435945,0.9924977641558779,0.9962047615382923,0.994259644120334,0.9738302799388242,0.976638044324271,0.9991977813530906,1.004792250790237,1.006900620047375,0.9982451635558311,68
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,15,1,0.9746828279028394,0.980770133082021,0.9802720241578498,0.9808021797558327,0.9916971007034232,0.9602620449369909,0.9669148140958115,0.9990896318356642,1.0076199833665846,1.0108318702028498,0.9931537631079868,68
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,16,1,0.9812834251321654,0.9863994578930159,0.9900248152279547,0.9646971476500574,0.9946460260802988,0.9694414213861546,0.9719459962078304,0.9990000213549834,1.0058909313441442,1.0085113918775337,0.9987478363812292,68
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,17,1,0.9842816130358777,0.9886018502611443,0.9882105492698298,0.9920033720728237,0.9934461832408632,0.9494561417227442,0.9567313139221906,0.9996702247004713,1.0091643697902968,1.0133622934698445,0.9846529224582026,68
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,18,1,0.9801765578961074,0.9872847267698055,0.9907918053842387,0.9906703962935028,0.992192797685066,0.9608725900389975,0.9670437126880884,0.9995998054143984,1.0074706612128725,1.0106382483257934,0.9957019466312003,68
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,19,1,0.9789836790465379,0.9863886458524201,0.985205987033419,0.9424835392549279,0.9900919620030548,0.9608989936154626,0.966063929414714,0.9989992015687919,1.0061381728182859,1.008648348053671,0.9896603528826653,68
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,20,1,0.9750184801156819,0.9879535320465773,0.9886359582388915,0.9868900330727949,0.9943215713530634,0.9671661504044631,0.9707111267243326,0.999031220553519,1.0034641192323683,1.0047919574286195,0.9982888999931563,68
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,21,1,0.9814553929399382,0.989994116400066,0.9897938326582824,0.9937135644521635,0.9964059348569599,0.9751016666795327,0.9804920418943625,0.9998370203769021,1.0083570995887436,1.0121367385450688,0.9931853375686968,68
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,22,1,0.9786764983570242,0.988867833356041,0.9941948686145962,0.9874647877656187,0.9978127257323879,0.9787689483534613,0.9817053420570176,0.9993950015695625,1.0057406179726311,1.0082132759564126,0.9989020533850785,68
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,23,1,0.9688236085645955,0.9863042951326195,0.9894594674882271,0.9866007192610832,0.99482092832174,0.9601627534602674,0.9679141352601598,0.999067317742994,1.0062611061139572,1.008979042721878,0.997829788326525,68
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,24,1,0.9762282958708798,0.9845422973121449,0.9867312020567016,0.9777181644452642,0.9910544665172333,0.9502603793441711,0.956669918391154,0.9985311344063723,1.0058904531780961,1.0082441626243297,0.992498852410552,68
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,25,1,0.9807311165494932,0.9874346164234491,0.9900215493937247,0.9910394602088692,0.9949197955796893,0.9659189964480628,0.9722188261206173,0.9981970594069043,1.0052893936395215,1.007461573255166,0.9986991219328016,68
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,26,1,0.9827797172069992,0.9877736654885603,0.9908209584230117,0.9912691625138668,0.9938673353030506,0.962510635372574,0.968696115662451,0.999073269198277,1.004877075830743,1.0068816413319275,0.9988045623292503,68
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,27,1,0.9854705704773987,0.9895240609690348,0.9912962683684339,0.9938001968037414,0.9955774187542424,0.9703739199904584,0.9755433282549093,0.9987361106697996,1.0046056256529459,1.006774427361462,0.9983759706534778,68
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,28,1,0.9806531063177419,0.9887934211186015,0.9906483604728363,0.9925681101859063,0.9956440122649735,0.9658945480653447,0.9732484995208714,0.998789164264816,1.0054956893272553,1.0077702604350398,0.9990860210171144,68
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,29,1,0.9836696402113307,0.989153719007029,0.9921373760308144,0.9921857186601998,0.9938664733618092,0.9606643517324341,0.9677142183396549,0.9990217874851103,1.0071524376495955,1.0100057778730116,0.9966423446261208,68
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,30,1,0.9753731277662624,0.9822675108736534,0.9816595046495898,0.962336503012536,0.991748649190917,0.9496570380288883,0.9566882335143047,0.999178971775291,1.00676603094547,1.0094736424437722,0.9925863477821282,68
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,31,1,0.9830231403972693,0.9930196445061503,0.9956932258587404,0.9878996685755911,0.9959083420964826,0.9712738031922349,0.9759298668567454,0.9999243193305762,1.0052733247947785,1.007689711992127,0.9983353151495422,68
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,32,1,0.9771742849994676,0.9920744846257586,0.9959055760314665,0.9838719094524055,0.9916688508132253,0.9484092522829167,0.9562984010392457,0.999094962889376,1.006397235171023,1.0091016267743633,0.9903247638146444,68
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,33,1,0.975377892458761,0.9861327330037001,0.9918251915632021,0.9957380190158375,0.9917434962803974,0.9541380629576395,0.9602964636613611,1.000031965722341,1.008908267149272,1.0131012923728848,0.9945311704627453,68
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,34,1,0.9838045577150248,0.9884373803017885,0.9879753937397445,0.9899232359757432,0.9974040560926092,0.9772799749837682,0.9825133335523628,0.9991531756602966,1.006575088496936,1.0098230854029124,0.9993551963361871,68
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,35,1,0.9786947510278214,0.9864019313953232,0.9907054844277164,0.9814082839441349,0.9943758445932395,0.972709534766852,0.977835200839162,0.9993405878214254,1.006370904000905,1.009178541954362,0.9986637035596966,68
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,36,1,0.9735760620000113,0.9793823967793835,0.9751031420163955,0.9552264358154884,0.9895571356416399,0.9554247061695642,0.9620980445371934,0.9985108068121332,1.006232306980209,1.0085161681597585,0.9913220182094171,68
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,37,1,0.981435000906167,0.9885800102298092,0.9932430780338843,0.9894577763473422,0.9921931579612606,0.9613712030579612,0.9669821427294689,1.0004871318866264,1.008661436495474,1.0125268078049097,0.9957289399565898,68
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,38,1,0.9817069824174097,0.9920217743042038,0.994823388936893,0.9945029604722775,0.9914557248803763,0.9549569838275422,0.9594432294785602,1.0004607041942426,1.0061434723735851,1.0091068559124676,0.9875697822783172,68
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,39,1,0.9830589689128687,0.9910650787978742,0.995612619515087,0.9898643138088916,0.9950870037587235,0.9678394516959149,0.9726947487731868,0.9986931312077256,1.0029627416835964,1.0038196348248443,0.9975563516971593,68
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,40,1,0.972506869727539,0.9819202922573617,0.9854376954276829,0.9669617165844767,0.9932444741380582,0.9707119181111294,0.9752528683980485,0.9994828743698541,1.0067868173507992,1.0096083355936432,0.9983172921215944,68
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,41,1,0.9700465657125019,0.9902643663338765,0.9945217941402544,0.9866989011813232,0.9941715717459613,0.9539693486787418,0.96200053648501,0.9988260153748486,1.0058601511329126,1.0084292312576824,0.9971430172570643,68
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,42,1,0.9780916748777861,0.9887894786323234,0.9938717843175391,0.9958237904005317,0.9971458328139919,0.9712634762055614,0.9759709701551852,0.9982886358238762,1.0044117985715126,1.005932090227492,0.9988439472521622,68
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,43,1,0.9802899877067297,0.989946841214369,0.9919837059312918,0.9707205560010325,0.9956509545408617,0.9827900258394467,0.985954130171105,0.9997885267006604,1.0060737312979564,1.008682957387434,0.9986900711720135,68
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,44,1,0.9814565951830224,0.9775082792317978,0.9763274560909364,0.9965984251486272,0.9936366894983972,0.9624760532445361,0.9679537916492913,0.9991515272092982,1.007381267784598,1.0105321095142388,0.997423081574234,68
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,45,1,0.9822237098551616,0.9846407433805655,0.980034977298672,0.9704553477020312,0.9913854871495752,0.9642474204026307,0.968126691143232,0.9982972251960096,1.0038543121894221,1.0054113469236332,0.9956829737162554,68
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,46,1,0.9792142049965394,0.988685486514881,0.9921288189896554,0.9949580001146148,0.9971808421489688,0.9620384716274178,0.9668277257398229,0.9993654164961301,1.008372806985662,1.0121896117179843,0.9952310093161574,68
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,47,1,0.9704341539325536,0.987327617626321,0.9910427704717979,0.9693128793512565,0.9951491355136313,0.9708011755933661,0.9767922123017327,0.9984708398377955,1.0052143776149476,1.007423867301115,0.9976450608784349,68
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,48,1,0.9833551935000461,0.9907908031816461,0.9943252303250686,0.9894042310394399,0.9934791789681139,0.965994506046736,0.9715505379028663,1.0000778979544445,1.0087533595989266,1.0125891931941666,0.9978172896164066,68
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,49,1,0.9791068738145887,0.9840363175022174,0.9877579125629742,0.9856269476592349,0.9930057302931071,0.9658095325011725,0.9720608118288866,0.9990179654463557,1.005716877845703,1.0081018612482477,0.9975689468160016,68
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,50,1,0.984461283889251,0.9905072654504896,0.9947657356093398,0.9937615653726933,0.9963141783522144,0.9733921175100904,0.9766688833365087,0.9989690283965705,1.0036150781080388,1.0046888379360706,0.9984409578728692,68
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,1,1,0.9753932033296846,0.9796015668683685,0.9804130402554012,0.9833035431955498,0.9859969041868526,0.9133099208357823,0.9256709010713317,0.9993943087912857,1.012923885528956,1.0190810046427825,0.9861969577975962,68
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,2,1,0.9678351121948618,0.971511868531254,0.9716552368981569,0.9608646883842574,0.9830170814115282,0.9232742579588643,0.9341642956309848,0.9995512234433594,1.0115055191235331,1.0171767021376101,0.981808019014321,68
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,3,1,0.9640198212737917,0.9656708643466866,0.9637384489991265,0.9030031295134617,0.9831465005422767,0.9271011858819508,0.9345198010145425,0.9973219018120807,1.0090822850169068,1.0130040957614865,0.9951475768596636,68
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,4,1,0.9695619249382476,0.9696110157615698,0.9679731778465331,0.9478668342915939,0.9846217167810885,0.9326904833861858,0.9416104437272509,0.997685304802232,1.0055585139765664,1.0073377512097144,0.9900661282127892,68
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,5,1,0.9704937194798074,0.9747200174924724,0.9825150138562542,0.9821626715758539,0.9902345192987323,0.9356299663596093,0.9425141550849994,0.9991775980043391,1.0100957427044885,1.0151471347421055,0.9947961865305517,68
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,6,1,0.9724945151563077,0.9720079464786511,0.9673679645989774,0.910275509584803,0.982747082692617,0.9169287114398501,0.9278699077047459,0.9948429661283481,1.0040857001871857,1.0050550549171022,0.9951552729140349,68
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,7,1,0.9651622243943291,0.9569818416364851,0.9574436856936278,0.9353793283328959,0.9747998835618535,0.8999076773139058,0.9145401097344952,0.9954960396291394,1.0064743238723293,1.0089032408891434,0.977289001850399,68
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,8,1,0.9658636161975375,0.9646921813281186,0.9566238488007919,0.972569470632251,0.9872681754065965,0.9325112727723363,0.9445568444431334,0.997944698952064,1.0075641015242884,1.0109589095656593,0.9959463701581519,68
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,9,1,0.9763377207633905,0.9739016445318724,0.969099783410817,0.9750484572111526,0.9806076835138503,0.9318679986735773,0.9421415325238239,0.9954250775671326,1.005254143833387,1.0069444031585084,0.9879803973435437,68
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,10,1,0.9714947561361756,0.9661289803763219,0.9681633829138743,0.9796358446865495,0.9774385957407173,0.9165400088012328,0.927827652963601,0.99756490784852625,1.0106521823699832,1.015729206477781,0.9849016985368044,68
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,11,1,0.9700293326625905,0.9686758349657072,0.9703898776884259,0.928917395956755,0.9820496825977654,0.9223966884938706,0.9295887526684397,0.9988414216351724,1.0093032999880953,1.0134018755042795,0.9912155594360368,68
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,12,1,0.9707304361379083,0.970496488955941,0.9700709806474964,0.9632188430167485,0.9826941763703588,0.9336911689452396,0.9442339753166332,0.9972565881423148,1.0070113555778055,1.0102757659463109,0.9952158926509096,68
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,13,1,0.9555933415672277,0.9596745591956352,0.9570416590341373,0.9529695798336542,0.9790530928543749,0.932124942621265,0.9422938721995905,0.9957015262306127,1.00436426482726,1.0056085123770662,0.9930353843452571,68
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,14,1,0.9629813312456758,0.9494771434741924,0.9353394244817377,0.9409129599070831,0.9806910591323424,0.9249515840030674,0.9353758752466393,0.9967653040114554,1.0067909857331983,1.0094513776990321,0.9888138671240314,68
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,15,1,0.9751943386571365,0.9699409942721581,0.9633682696725536,0.9308506402470222,0.9845833652853148,0.915363059998679,0.9280045540472992,0.9972907962297057,1.0058961765477898,1.0084417816311437,0.9939618577733043,68
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,16,1,0.9696690843608272,0.9656445405344447,0.9611223744781839,0.9695321968447298,0.9860441506985788,0.9406035990058164,0.9501724699418399,0.9969646897432972,1.0065540731598115,1.0092198876601834,0.9937527743171701,68
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,17,1,0.9654493446344213,0.9651930820098302,0.9609853068149634,0.9564090853144536,0.9818387119152532,0.9380815180699055,0.9468978789694752,0.998723721432481,1.0084439190017451,1.0121469026965106,0.992821835447596,68
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,18,1,0.9668466798572367,0.9708782262465919,0.9737360124919081,0.9460094814627251,0.9872218717455844,0.9292282380183016,0.9376433039309313,0.9990225206911341,1.0106666489632523,1.0155726207968996,0.9936423479961107,68
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,19,1,0.9653075604499212,0.9714918238891439,0.9798399796432556,0.9821867810121501,0.9825299356184949,0.9150121226498581,0.9267420031567534,0.9988474280930751,1.009368591486039,1.013707243252548,0.9765250009900766,68
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,20,1,0.9713115761226775,0.9587365806306115,0.9519021449486974,0.9689499503137482,0.9837773092177768,0.9200706724156721,0.9315620419708024,0.9970724645949421,1.0088388684344043,1.0131507537015927,0.9898988342521451,68
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,21,1,0.9678919898751068,0.959990275845899,0.9466778059144525,0.9602535566176811,0.9820168753509663,0.9169736113739881,0.9269243334261016,0.999151037995752,1.0114681265385792,1.017394954952465,0.9925363113724079,68
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,22,1,0.9687799396505878,0.9586238804312716,0.9416547639876743,0.9210699856508183,0.9763649884601335,0.9235142023665892,0.9324193638508406,0.9954572076961102,1.004864653171466,1.0063224940974211,0.9830078571748941,68
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,23,1,0.9576114277866441,0.95250657880874,0.9587081574655658,0.9541609406967526,0.9821790346815179,0.9121585668534735,0.9249746682506381,0.9959273159556818,1.0066198126852062,1.0090855364699214,0.9932044915122913,68
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,24,1,0.975152725051098,0.9715794678688036,0.9696936155316037,0.9607385323155835,0.9856298936364322,0.9499946709571604,0.9578123584324426,0.9978938551092285,1.0085959856224702,1.0125796697122451,0.9930185271021437,68
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,25,1,0.9735462108324144,0.9702074395242369,0.9685167326454204,0.9692075239328272,0.9861505205866359,0.9277359562862189,0.9379025246267345,0.9963256901418023,1.004742279088202,1.0066978368238892,0.9897856675213783,68
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,26,1,0.9616610997771257,0.9693827329374866,0.9646339094498477,0.897307467310071,0.9783897570499748,0.9180947104843636,0.9290267329485942,0.9980780525297722,1.0090150222816963,1.0127121151985354,0.9876799158428027,68
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,27,1,0.9612533084259941,0.9594120083818166,0.9645378392383193,0.9454134161573146,0.9873142426215756,0.9407612851495298,0.9481974368931104,0.9976806423549934,1.0085769948716308,1.0122223828725239,0.9934628819836842,68
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,28,1,0.9715620838095526,0.9742394844212882,0.9789529832344865,0.9671933228027478,0.9871029770204203,0.9504494392083265,0.9573017590808268,0.9969876472306992,1.0041199282823114,1.005522560768392,0.9922401837094583,68
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,29,1,0.950180360825623,0.9441422326283958,0.942798224357582,0.8316859829459108,0.9811119590546228,0.9229782340248786,0.9319826341816089,0.9970908879768641,1.0060432520384146,1.0084953044858957,0.9916117404379139,68
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,30,1,0.9692535497650147,0.9705300424069606,0.9646733005990128,0.9809746223108318,0.9774397798982751,0.9113504773662717,0.9238838498025028,0.9974375179708904,1.0095783274970749,1.0136027443335784,0.9812750297150983,68
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,31,1,0.9769368956925717,0.9748340686580147,0.9774081694362063,0.9832554356462937,0.9839946407003005,0.9288855143815041,0.9393920039410871,0.9966505931236351,1.0039901217579037,1.0051865500765962,0.991718636553778,68
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,32,1,0.9713995939803581,0.9617582272651137,0.9499048454470351,0.9491497470656179,0.9811053833235218,0.9357831006123805,0.9429073827159031,0.9980543179639387,1.0078630279519758,1.0112045466371924,0.9871267070742185,68
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,33,1,0.9697732509659182,0.9630422689167282,0.9592830148821672,0.9088994237441429,0.9822442857986138,0.9355501055584255,0.9435950652006349,0.9960838985267461,1.004115552588489,1.0052402227573511,0.9835068749246669,68
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,34,1,0.9781290076724024,0.9804768623991533,0.981544747690552,0.9739593654624865,0.9850408613766329,0.9230776554302388,0.9328046758423364,0.9979922089715494,1.0073801761607832,1.010645188548918,0.9937749052083251,68
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,35,1,0.967593268812841,0.9656036933028386,0.9617851070615783,0.9479069403980842,0.9846711681698264,0.9268855869486539,0.9374733714638295,0.9969869444155856,1.005510022802288,1.0075222132069497,0.9894675225972493,68
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,36,1,0.9625799058086254,0.9662334181573576,0.9592834298811316,0.8908724055021271,0.9775291127585367,0.9228546375580676,0.9334039589350458,0.9965677476546223,1.0067192741669406,1.0095565935137087,0.993443310533652,68
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,37,1,0.9651472764862706,0.9571016426653054,0.9471127331185251,0.9319733598611433,0.9758798262679269,0.9279083486543789,0.9389814468531162,0.995322002638742,1.0044862523002969,1.0056604709930839,0.9843314201192053,68
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,38,1,0.9665831025704239,0.9685944042949145,0.9686633341520994,0.9151337478959112,0.981261921816144,0.9225287663937835,0.93278395449747,0.9969607994777187,1.0063688729530575,1.0088796872852008,0.992353580772646,68
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,39,1,0.9694610206930293,0.969088927166882,0.9700395988655578,0.9642447362006603,0.9857892032309112,0.9257993757508767,0.9377773918012623,0.9977292430486934,1.009409584558435,1.0134574024913503,0.9943625368816253,68
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,40,1,0.971713938080856,0.9641367182685258,0.9528249140210894,0.9306818675819998,0.9804392300474121,0.9370535550825846,0.9462087153281542,0.9962513253557271,1.007341056483689,1.0102454187649887,0.98906217825577,68
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,41,1,0.9702673823224529,0.9783940356707697,0.9826487282586703,0.9763377857682259,0.9924147998296945,0.9458347360662823,0.953751533541934,0.9989894209064315,1.0088102933122955,1.012707454038082,0.9955070458426618,68
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,42,1,0.9630676719514956,0.9611085560177127,0.9649220636820043,0.9659719747686047,0.9858539649413945,0.9335365287586734,0.9444867090183862,0.9978382655470625,1.009174009905378,1.0128149899219274,0.9962398488065918,68
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,43,1,0.9709896198337707,0.9730875728147682,0.9788324128620363,0.9633466494724305,0.988279390719647,0.9417076601297085,0.9498180088020525,0.9967562455891478,1.0057734619817664,1.0080475726004312,0.9923070495682209,68
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,44,1,0.9646479339757954,0.9624214406677498,0.9565935334960957,0.9402269460242917,0.9854485155095736,0.9390945526315952,0.9507159121125857,0.997404953164583,1.0082923050177093,1.0121695784691127,0.9947360591919747,68
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,45,1,0.9642458569115123,0.965122045368974,0.966248135186376,0.9472688710907707,0.982044921410439,0.9174683567502987,0.9279064412949665,0.9984291780914808,1.0072477126224775,1.0098661092924361,0.9925331044224286,68
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,46,1,0.9673908580214343,0.9612305612046632,0.9528183816463407,0.954222368490607,0.9777000664089603,0.9065883359961584,0.9180479921942968,0.9975298852214624,1.0073918198049185,1.0107565589111922,0.985827795394548,68
