PAYS;REGION;DEPARTEMENT;CD_DEPT;CD_INSEE;NOM_LOCALITE;LIEU-DIT;PROJET;ORGANISME;OBSERVATEUR;CD_STATION;NOM_STATION;ID_ECHANTILLON;X (Longitude);Y (Latitude);ALTITUDE;DATE;DATE_FIN;HABITAT;MICROHABITAT;METHODE;REMARQUE_STATION;CLASSE;ORDRE;FAMILLE;CD_NOM;RANG;LB_NOM;NOM_VALIDE;BOITE;CD_COLLECTION;NOM_CITE;Stade;ABONDANCE_TOTALE;LRN;REMARQUE_INDIVIDU;A VERIFIER;DETERMINATEUR;LEG;DATE_DETERMINATION;ENVOI_CARDOBS;MASSE;Nom_Saisie
France;AQUITAINE;DORDOGNE;24;24039;Besse;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190635;RMQS_25_BESSE_1747;RMQS_25_BESSE_1747_PB10;44.670287;1.111486004;246;11/03/2025;07/04/2025;Prairie permanente;;Pitfall;;Insecta;Coleoptera;Staphylinidae;184776;FM;Staphylinidae;Staphylinidae Latreille, 1802;;TR_NHEN-8832;staphylinidae;;5;;;;N.HENON;;05/05/2025;;;
France;AQUITAINE;DORDOGNE;24;24039;Besse;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190635;RMQS_25_BESSE_1747;RMQS_25_BESSE_1747_GPD1;44.670287;1.111486004;246;11/03/2025;07/04/2025;Prairie permanente;;Pitfall;;Insecta;Coleoptera;Scarabaeidae;729118;SBFM;Cetoniinae;Cetoniinae Leach, 1815;;TR_NHEN-8833;cetoniidae;;1;;;;N.HENON;;05/05/2025;;;
France;AQUITAINE;DORDOGNE;24;24039;Besse;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190635;RMQS_25_BESSE_1747;RMQS_25_BESSE_1747_GPD1;44.670287;1.111486004;246;11/03/2025;07/04/2025;Prairie permanente;;Pitfall;;Arachnida;Araneae;0;184348;OR;Araneae;Araneae Clerck, 1758;;TR_NHEN-8834;araneae;;14;;;;N.HENON;;05/05/2025;;;
France;AQUITAINE;DORDOGNE;24;24039;Besse;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190635;RMQS_25_BESSE_1747;RMQS_25_BESSE_1747_GPD1;44.670287;1.111486004;246;11/03/2025;07/04/2025;Prairie permanente;;Pitfall;;Insecta;Diptera;0;184803;OR;Diptera;Diptera Linnaeus, 1758;;TR_NHEN-8835;diptera;;4;;;;N.HENON;;05/05/2025;;;
France;AQUITAINE;DORDOGNE;24;24039;Besse;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190635;RMQS_25_BESSE_1747;RMQS_25_BESSE_1747_GPD1;44.670287;1.111486004;246;11/03/2025;07/04/2025;Prairie permanente;;Pitfall;;Insecta;Coleoptera;Carabidae;184615;FM;Carabidae;Carabidae Latreille, 1802;;TR_NHEN-8836;carabidae;;1;;;;N.HENON;;05/05/2025;;;
France;AQUITAINE;DORDOGNE;24;24039;Besse;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190635;RMQS_25_BESSE_1747;RMQS_25_BESSE_1747_GPD1;44.670287;1.111486004;246;11/03/2025;07/04/2025;Prairie permanente;;Pitfall;;Insecta;Coleoptera;Staphylinidae;184776;FM;Staphylinidae;Staphylinidae Latreille, 1802;;TR_NHEN-8837;staphylinidae;;2;;;;N.HENON;;05/05/2025;;;
France;AQUITAINE;DORDOGNE;24;24039;Besse;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190635;RMQS_25_BESSE_1747;RMQS_25_BESSE_1747_GPD1;44.670287;1.111486004;246;11/03/2025;07/04/2025;Prairie permanente;;Pitfall;;Gastropoda;Stylommatophora;0;186378;OR;Stylommatophora;Stylommatophora A. Schmidt, 1855;;TR_NHEN-8838;Stylommatophora;;1;;;;N.HENON;;05/05/2025;;;
France;AQUITAINE;DORDOGNE;24;24039;Besse;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190635;RMQS_25_BESSE_1747;RMQS_25_BESSE_1747_GPD1;44.670287;1.111486004;246;11/03/2025;07/04/2025;Prairie permanente;;Pitfall;;Insecta;Hymenoptera;Formicidae;185188;FM;Formicidae;Formicidae Latreille, 1809;;TR_NHEN-8839;formicidae;;6;;;;N.HENON;;05/05/2025;;;
France;AQUITAINE;DORDOGNE;24;24039;Besse;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190635;RMQS_25_BESSE_1747;RMQS_25_BESSE_1747_GPD2;44.670287;1.111486004;246;11/03/2025;07/04/2025;Prairie permanente;;Pitfall;;Arachnida;Araneae;0;184348;OR;Araneae;Araneae Clerck, 1758;;TR_NHEN-8840;araneae;;8;;;;N.HENON;;05/05/2025;;;
France;AQUITAINE;DORDOGNE;24;24039;Besse;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190635;RMQS_25_BESSE_1747;RMQS_25_BESSE_1747_GPD2;44.670287;1.111486004;246;11/03/2025;07/04/2025;Prairie permanente;;Pitfall;;Insecta;Coleoptera;Carabidae;184615;FM;Carabidae;Carabidae Latreille, 1802;;TR_NHEN-8841;carabidae;;3;;;;N.HENON;;05/05/2025;;;
France;AQUITAINE;DORDOGNE;24;24039;Besse;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190635;RMQS_25_BESSE_1747;RMQS_25_BESSE_1747_GPD2;44.670287;1.111486004;246;11/03/2025;07/04/2025;Prairie permanente;;Pitfall;;Insecta;Diptera;0;184803;OR;Diptera;Diptera Linnaeus, 1758;;TR_NHEN-8842;diptera;;1;;;;N.HENON;;05/05/2025;;;
France;AQUITAINE;DORDOGNE;24;24039;Besse;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190635;RMQS_25_BESSE_1747;RMQS_25_BESSE_1747_GPD2;44.670287;1.111486004;246;11/03/2025;07/04/2025;Prairie permanente;;Pitfall;;Gastropoda;0;0;186338;CL;Gastropoda;Gastropoda Cuvier, 1795;;TR_NHEN-8843;gastropoda;;2;;;;N.HENON;;05/05/2025;;;
France;AQUITAINE;DORDOGNE;24;24039;Besse;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190635;RMQS_25_BESSE_1747;RMQS_25_BESSE_1747_GPD2;44.670287;1.111486004;246;11/03/2025;07/04/2025;Prairie permanente;;Pitfall;;Insecta;Coleoptera;Staphylinidae;184776;FM;Staphylinidae;Staphylinidae Latreille, 1802;;TR_NHEN-8844;staphylinidae;;5;;;;N.HENON;;05/05/2025;;;
France;AQUITAINE;DORDOGNE;24;24039;Besse;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190635;RMQS_25_BESSE_1747;RMQS_25_BESSE_1747_GPD2;44.670287;1.111486004;246;11/03/2025;07/04/2025;Prairie permanente;;Pitfall;;Insecta;Hymenoptera;Formicidae;185188;FM;Formicidae;Formicidae Latreille, 1809;;TR_NHEN-8845;formicidae;;10;;;;N.HENON;;05/05/2025;;;
France;AQUITAINE;DORDOGNE;24;24039;Besse;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190635;RMQS_25_BESSE_1747;RMQS_25_BESSE_1747_GPD2;44.670287;1.111486004;246;11/03/2025;07/04/2025;Prairie permanente;;Pitfall;;Insecta;Lepidoptera;0;185214;OR;Lepidoptera;Lepidoptera Linnaeus, 1758;;TR_NHEN-8846;lepidoptera;larva;1;;;;N.HENON;;05/05/2025;;;
France;AQUITAINE;DORDOGNE;24;24039;Besse;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190635;RMQS_25_BESSE_1747;RMQS_25_BESSE_1747_GPD3;44.670287;1.111486004;246;11/03/2025;07/04/2025;Prairie permanente;;Pitfall;;Insecta;Coleoptera;Silphidae;184775;FM;Silphidae;Silphidae Latreille, 1806;;TR_NHEN-8847;silphidae;;1;;;;N.HENON;;05/05/2025;;;
France;AQUITAINE;DORDOGNE;24;24039;Besse;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190635;RMQS_25_BESSE_1747;RMQS_25_BESSE_1747_GPD3;44.670287;1.111486004;246;11/03/2025;07/04/2025;Prairie permanente;;Pitfall;;Arachnida;Araneae;0;184348;OR;Araneae;Araneae Clerck, 1758;;TR_NHEN-8848;araneae;;37;;;;N.HENON;;05/05/2025;;;
France;AQUITAINE;DORDOGNE;24;24039;Besse;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190635;RMQS_25_BESSE_1747;RMQS_25_BESSE_1747_GPD3;44.670287;1.111486004;246;11/03/2025;07/04/2025;Prairie permanente;;Pitfall;;Insecta;Coleoptera;Carabidae;184615;FM;Carabidae;Carabidae Latreille, 1802;;TR_NHEN-8849;carabidae;;2;;;;N.HENON;;05/05/2025;;;
France;AQUITAINE;DORDOGNE;24;24039;Besse;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190635;RMQS_25_BESSE_1747;RMQS_25_BESSE_1747_GPD3;44.670287;1.111486004;246;11/03/2025;07/04/2025;Prairie permanente;;Pitfall;;Insecta;Diptera;0;184803;OR;Diptera;Diptera Linnaeus, 1758;;TR_NHEN-8850;diptera;;2;;;;N.HENON;;05/05/2025;;;
France;AQUITAINE;DORDOGNE;24;24039;Besse;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190635;RMQS_25_BESSE_1747;RMQS_25_BESSE_1747_GPD3;44.670287;1.111486004;246;11/03/2025;07/04/2025;Prairie permanente;;Pitfall;;Insecta;Coleoptera;Staphylinidae;184776;FM;Staphylinidae;Staphylinidae Latreille, 1802;;TR_NHEN-8851;staphylinidae;;2;;;;N.HENON;;05/05/2025;;;
France;AQUITAINE;DORDOGNE;24;24039;Besse;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190635;RMQS_25_BESSE_1747;RMQS_25_BESSE_1747_GPD3;44.670287;1.111486004;246;11/03/2025;07/04/2025;Prairie permanente;;Pitfall;;Insecta;Hymenoptera;Formicidae;185188;FM;Formicidae;Formicidae Latreille, 1809;;TR_NHEN-8852;formicidae;;12;;;;N.HENON;;05/05/2025;;;
France;AQUITAINE;DORDOGNE;24;24039;Besse;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190635;RMQS_25_BESSE_1747;RMQS_25_BESSE_1747_GPD4;44.670287;1.111486004;246;11/03/2025;07/04/2025;Prairie permanente;;Pitfall;;Insecta;Coleoptera;Geotrupidae;192770;GN;Geotrupes;Geotrupes Latreille, 1797;;TR_NHEN-8853;geotrupes;;1;;;;N.HENON;;05/05/2025;;;
France;AQUITAINE;DORDOGNE;24;24039;Besse;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190635;RMQS_25_BESSE_1747;RMQS_25_BESSE_1747_GPD4;44.670287;1.111486004;246;11/03/2025;07/04/2025;Prairie permanente;;Pitfall;;Arachnida;Araneae;0;184348;OR;Araneae;Araneae Clerck, 1758;;TR_NHEN-8854;araneae;;9;;;;N.HENON;;05/05/2025;;;
France;AQUITAINE;DORDOGNE;24;24039;Besse;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190635;RMQS_25_BESSE_1747;RMQS_25_BESSE_1747_GPD4;44.670287;1.111486004;246;11/03/2025;07/04/2025;Prairie permanente;;Pitfall;;Insecta;Coleoptera;Carabidae;184615;FM;Carabidae;Carabidae Latreille, 1802;;TR_NHEN-8855;carabidae;;4;;;;N.HENON;;05/05/2025;;;
France;AQUITAINE;DORDOGNE;24;24039;Besse;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190635;RMQS_25_BESSE_1747;RMQS_25_BESSE_1747_GPD4;44.670287;1.111486004;246;11/03/2025;07/04/2025;Prairie permanente;;Pitfall;;Insecta;Coleoptera;Staphylinidae;184776;FM;Staphylinidae;Staphylinidae Latreille, 1802;;TR_NHEN-8856;staphylinidae;;2;;;;N.HENON;;05/05/2025;;;
France;AQUITAINE;DORDOGNE;24;24083;Carsac-de-Gurson;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190633;RMQS_25_CARSAC-DE-GURSON_1657;RMQS_25_CARSAC-DE-GURSON_1657_PB1;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Coleoptera;Carabidae;184615;FM;Carabidae;Carabidae Latreille, 1802;;TR_NHEN-8857;carabidae;;28;;;;N.HENON;;06/05/2025;;;
France;AQUITAINE;DORDOGNE;24;24083;Carsac-de-Gurson;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190633;RMQS_25_CARSAC-DE-GURSON_1657;RMQS_25_CARSAC-DE-GURSON_1657_PB1;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Gastropoda;Stylommatophora;0;186378;OR;Stylommatophora;Stylommatophora A. Schmidt, 1855;;TR_NHEN-8858;Stylommatophora;;2;;;;N.HENON;;06/05/2025;;;
France;AQUITAINE;DORDOGNE;24;24083;Carsac-de-Gurson;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190633;RMQS_25_CARSAC-DE-GURSON_1657;RMQS_25_CARSAC-DE-GURSON_1657_PB1;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Diptera;Tipulidae;184950;FM;Tipulidae;Tipulidae Latreille, 1802;;TR_NHEN-8859;tipulidae;larva;1;;;;N.HENON;;06/05/2025;;;
France;AQUITAINE;DORDOGNE;24;24083;Carsac-de-Gurson;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190633;RMQS_25_CARSAC-DE-GURSON_1657;RMQS_25_CARSAC-DE-GURSON_1657_PB1;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Coleoptera;Carabidae;184615;FM;Carabidae;Carabidae Latreille, 1802;;TR_NHEN-8860;carabidae;larva;1;;;;N.HENON;;06/05/2025;;;
France;AQUITAINE;DORDOGNE;24;24083;Carsac-de-Gurson;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190633;RMQS_25_CARSAC-DE-GURSON_1657;RMQS_25_CARSAC-DE-GURSON_1657_PB1;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Arachnida;Araneae;0;184348;OR;Araneae;Araneae Clerck, 1758;;TR_NHEN-8861;araneae;;65;;;;N.HENON;;06/05/2025;;;
France;AQUITAINE;DORDOGNE;24;24083;Carsac-de-Gurson;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190633;RMQS_25_CARSAC-DE-GURSON_1657;RMQS_25_CARSAC-DE-GURSON_1657_PB1;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Coleoptera;Staphylinidae;184776;FM;Staphylinidae;Staphylinidae Latreille, 1802;;TR_NHEN-8862;staphylinidae;;16;;;;N.HENON;;06/05/2025;;;
France;AQUITAINE;DORDOGNE;24;24083;Carsac-de-Gurson;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190633;RMQS_25_CARSAC-DE-GURSON_1657;RMQS_25_CARSAC-DE-GURSON_1657_PB1;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Coleoptera;Coccinellidae;184660;FM;Coccinellidae;Coccinellidae Latreille, 1807;;TR_NHEN-8863;coccinellidae;;2;;;;N.HENON;;06/05/2025;;;
France;AQUITAINE;DORDOGNE;24;24083;Carsac-de-Gurson;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190633;RMQS_25_CARSAC-DE-GURSON_1657;RMQS_25_CARSAC-DE-GURSON_1657_PB1;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Hemiptera;0;185020;SBOR;Heteroptera;Heteroptera Latreille, 1810;;TR_NHEN-8864;heteroptera;;1;;;;N.HENON;;06/05/2025;;;
France;AQUITAINE;DORDOGNE;24;24083;Carsac-de-Gurson;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190633;RMQS_25_CARSAC-DE-GURSON_1657;RMQS_25_CARSAC-DE-GURSON_1657_PB1;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Diptera;0;184803;OR;Diptera;Diptera Linnaeus, 1758;;TR_NHEN-8865;diptera;;4;;;;N.HENON;;06/05/2025;;;
France;AQUITAINE;DORDOGNE;24;24083;Carsac-de-Gurson;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190633;RMQS_25_CARSAC-DE-GURSON_1657;RMQS_25_CARSAC-DE-GURSON_1657_PB2;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Coleoptera;Carabidae;184615;FM;Carabidae;Carabidae Latreille, 1802;;TR_NHEN-8866;carabidae;;40;;;;N.HENON;;06/05/2025;;;
France;AQUITAINE;DORDOGNE;24;24083;Carsac-de-Gurson;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190633;RMQS_25_CARSAC-DE-GURSON_1657;RMQS_25_CARSAC-DE-GURSON_1657_PB2;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Diptera;Tipulidae;184950;FM;Tipulidae;Tipulidae Latreille, 1802;;TR_NHEN-8867;tipulidae;larva;1;;;;N.HENON;;06/05/2025;;;
France;AQUITAINE;DORDOGNE;24;24083;Carsac-de-Gurson;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190633;RMQS_25_CARSAC-DE-GURSON_1657;RMQS_25_CARSAC-DE-GURSON_1657_PB2;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Gastropoda;Stylommatophora;0;186378;OR;Stylommatophora;Stylommatophora A. Schmidt, 1855;;TR_NHEN-8868;Stylommatophora;;1;;;;N.HENON;;06/05/2025;;;
France;AQUITAINE;DORDOGNE;24;24083;Carsac-de-Gurson;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190633;RMQS_25_CARSAC-DE-GURSON_1657;RMQS_25_CARSAC-DE-GURSON_1657_PB2;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Arachnida;Araneae;0;184348;OR;Araneae;Araneae Clerck, 1758;;TR_NHEN-8869;araneae;;103;;;;N.HENON;;06/05/2025;;;
France;AQUITAINE;DORDOGNE;24;24083;Carsac-de-Gurson;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190633;RMQS_25_CARSAC-DE-GURSON_1657;RMQS_25_CARSAC-DE-GURSON_1657_PB2;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Hymenoptera;Formicidae;185188;FM;Formicidae;Formicidae Latreille, 1809;;TR_NHEN-8870;formicidae;;16;;;;N.HENON;;06/05/2025;;;
France;AQUITAINE;DORDOGNE;24;24083;Carsac-de-Gurson;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190633;RMQS_25_CARSAC-DE-GURSON_1657;RMQS_25_CARSAC-DE-GURSON_1657_PB2;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Coleoptera;Staphylinidae;184776;FM;Staphylinidae;Staphylinidae Latreille, 1802;;TR_NHEN-8871;staphylinidae;;4;;;;N.HENON;;06/05/2025;;;
France;AQUITAINE;DORDOGNE;24;24083;Carsac-de-Gurson;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190633;RMQS_25_CARSAC-DE-GURSON_1657;RMQS_25_CARSAC-DE-GURSON_1657_PB2;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Coleoptera;Carabidae;184615;FM;Carabidae;Carabidae Latreille, 1802;;TR_NHEN-8872;carabidae;larva;3;;;;N.HENON;;06/05/2025;;;
France;AQUITAINE;DORDOGNE;24;24083;Carsac-de-Gurson;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190633;RMQS_25_CARSAC-DE-GURSON_1657;RMQS_25_CARSAC-DE-GURSON_1657_PB2;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Hemiptera;0;184981;SBOR;Cicadomorpha;Cicadomorpha Evans, 1946;;TR_NHEN-8873;cicadomorpha;;1;;;;N.HENON;;06/05/2025;;;
France;AQUITAINE;DORDOGNE;24;24083;Carsac-de-Gurson;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190633;RMQS_25_CARSAC-DE-GURSON_1657;RMQS_25_CARSAC-DE-GURSON_1657_PB2;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Diptera;0;184803;OR;Diptera;Diptera Linnaeus, 1758;;TR_NHEN-8874;diptera;;2;;;;N.HENON;;06/05/2025;;;
France;AQUITAINE;DORDOGNE;24;24083;Carsac-de-Gurson;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190633;RMQS_25_CARSAC-DE-GURSON_1657;RMQS_25_CARSAC-DE-GURSON_1657_PB2;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Coleoptera;0;184612;OR;Coleoptera;Coleoptera Linnaeus, 1758;;TR_NHEN-8875;Coleoptera;;3;;;;N.HENON;;06/05/2025;;;
France;AQUITAINE;DORDOGNE;24;24083;Carsac-de-Gurson;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190633;RMQS_25_CARSAC-DE-GURSON_1657;RMQS_25_CARSAC-DE-GURSON_1657_PB3;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Coleoptera;Carabidae;184615;FM;Carabidae;Carabidae Latreille, 1802;;TR_NHEN-8876;carabidae;;23;;;;N.HENON;;06/05/2025;;;
France;AQUITAINE;DORDOGNE;24;24083;Carsac-de-Gurson;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190633;RMQS_25_CARSAC-DE-GURSON_1657;RMQS_25_CARSAC-DE-GURSON_1657_PB3;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Arachnida;Araneae;0;184348;OR;Araneae;Araneae Clerck, 1758;;TR_NHEN-8877;araneae;;83;;;;N.HENON;;06/05/2025;;;
France;AQUITAINE;DORDOGNE;24;24083;Carsac-de-Gurson;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190633;RMQS_25_CARSAC-DE-GURSON_1657;RMQS_25_CARSAC-DE-GURSON_1657_PB3;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Clitellata;0;0;183773;SBCL;Oligochaeta;Oligochaeta Grube, 1850;;TR_NHEN-8878;oligochaeta;;1;;;;N.HENON;;06/05/2025;;;
France;AQUITAINE;DORDOGNE;24;24083;Carsac-de-Gurson;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190633;RMQS_25_CARSAC-DE-GURSON_1657;RMQS_25_CARSAC-DE-GURSON_1657_PB3;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Coleoptera;Carabidae;184615;FM;Carabidae;Carabidae Latreille, 1802;;TR_NHEN-8879;carabidae;larva;3;;;;N.HENON;;06/05/2025;;;
France;AQUITAINE;DORDOGNE;24;24083;Carsac-de-Gurson;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190633;RMQS_25_CARSAC-DE-GURSON_1657;RMQS_25_CARSAC-DE-GURSON_1657_PB3;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Coleoptera;Staphylinidae;184776;FM;Staphylinidae;Staphylinidae Latreille, 1802;;TR_NHEN-8880;staphylinidae;;5;;;;N.HENON;;06/05/2025;;;
France;AQUITAINE;DORDOGNE;24;24083;Carsac-de-Gurson;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190633;RMQS_25_CARSAC-DE-GURSON_1657;RMQS_25_CARSAC-DE-GURSON_1657_PB3;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Hemiptera;0;185020;SBOR;Heteroptera;Heteroptera Latreille, 1810;;TR_NHEN-8881;heteroptera;;1;;;;N.HENON;;06/05/2025;;;
France;AQUITAINE;DORDOGNE;24;24083;Carsac-de-Gurson;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190633;RMQS_25_CARSAC-DE-GURSON_1657;RMQS_25_CARSAC-DE-GURSON_1657_PB3;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Coleoptera;0;184612;OR;Coleoptera;Coleoptera Linnaeus, 1758;;TR_NHEN-8882;Coleoptera;;1;;;;N.HENON;;06/05/2025;;;
France;AQUITAINE;DORDOGNE;24;24083;Carsac-de-Gurson;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190633;RMQS_25_CARSAC-DE-GURSON_1657;RMQS_25_CARSAC-DE-GURSON_1657_PB4;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Coleoptera;Carabidae;184615;FM;Carabidae;Carabidae Latreille, 1802;;TR_NHEN-8883;carabidae;;27;;;;N.HENON;;06/05/2025;;;
France;AQUITAINE;DORDOGNE;24;24083;Carsac-de-Gurson;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190633;RMQS_25_CARSAC-DE-GURSON_1657;RMQS_25_CARSAC-DE-GURSON_1657_PB4;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Arachnida;Araneae;0;184348;OR;Araneae;Araneae Clerck, 1758;;TR_NHEN-8884;araneae;;39;;;;N.HENON;;06/05/2025;;;
France;AQUITAINE;DORDOGNE;24;24083;Carsac-de-Gurson;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190633;RMQS_25_CARSAC-DE-GURSON_1657;RMQS_25_CARSAC-DE-GURSON_1657_PB4;44.941649;0.090381004;82;13/03/2025;08/04/2025;Monoculture (blé);;Pitfall;;Insecta;Coleoptera;Staphylinidae;184776;FM;Staphylinidae;Staphylinidae Latreille, 1802;;TR_NHEN-8885;staphylinidae;;2;;;;N.HENON;;06/05/2025;;;
