DEPARTEMENT;CD_DEPT;NOM_LOCALITE;LIEU-DIT;ALTITUDE;HABITAT;REMARQUE_STATION;FAMILLE;LB_NOM;NOM_VALIDE;CD_COLLECTION;NOM_CITE;male;femelle;ABONDANCE_TOTALE;remarque;A VERIFIER/PHOTO;DETERMINATEUR;MASSE;
YONNE;89;Auxerre;;182;ferme;PB 2 et 5 vide/perdu ? ;Carabidae;Carabus nemoralis;Carabus nemoralis O.F. Müller, 1764;TGEL-584;carabus nemoralis;1;;1;;;T.GELIS;768.7;
YONNE;89;Auxerre;;182;ferme;PB 2 et 5 vide/perdu ? ;Carabidae;Nebria brevicollis;Nebria brevicollis (Fabricius, 1792);TGEL-585;Nebria brevicollis;1;;1;;;T.GELIS;59.5;
YONNE;89;Auxerre;;182;ferme;PB 2 et 5 vide/perdu ? ;Carabidae;Leistus spinibarbis;Leistus spinibarbis (Fabricius, 1775);TGEL-586;leistus spinibarbis;1;;1;validé I.org + édéage;;T.GELIS;23.91;
YONNE;89;Auxerre;;182;ferme;PB 2 et 5 vide/perdu ? ;Carabidae;Leistus spinibarbis;Leistus spinibarbis (Fabricius, 1775);TGEL-587;leistus spinibarbis;1;;1;corps coupé en 2 ;;T.GELIS;17;
YONNE;89;Auxerre;;182;ferme;PB 2 et 5 vide/perdu ? ;Carabidae;Carabus nemoralis;Carabus nemoralis O.F. Müller, 1764;TGEL-588;carabus nemoralis;1;;1;;;T.GELIS;508.5;
YONNE;89;Auxerre;;182;ferme;PB 2 et 5 vide/perdu ? ;Carabidae;Abax parallelepipedus;Abax parallelepipedus (Piller & Mitterpacher, 1783);TGEL-589;abax parallelepipedus;;1;1;;;T.GELIS;317.7;
YONNE;89;Auxerre;;182;ferme;PB 2 et 5 vide/perdu ? ;Carabidae;Abax parallelepipedus;Abax parallelepipedus (Piller & Mitterpacher, 1783);TGEL-590;abax parallelepipedus;1;;1;;;T.GELIS;215.2;
YONNE;89;Auxerre;;182;ferme;PB 2 et 5 vide/perdu ? ;Carabidae;Abax parallelepipedus;Abax parallelepipedus (Piller & Mitterpacher, 1783);TGEL-591;abax parallelepipedus;1;;1;;;T.GELIS;248.5;
YONNE;89;Auxerre;;182;ferme;PB 2 et 5 vide/perdu ? ;Carabidae;Abax parallelepipedus;Abax parallelepipedus (Piller & Mitterpacher, 1783);TGEL-592;abax parallelepipedus;1;;1;;;T.GELIS;253.3;
YONNE;89;Auxerre;;182;ferme;PB 2 et 5 vide/perdu ? ;Carabidae;Abax parallelepipedus;Abax parallelepipedus (Piller & Mitterpacher, 1783);TGEL-593;abax parallelepipedus;1;;1;;;T.GELIS;247.1;
YONNE;89;Auxerre;;182;ferme;PB 2 et 5 vide/perdu ? ;Carabidae;Abax parallelepipedus;Abax parallelepipedus (Piller & Mitterpacher, 1783);TGEL-594;abax parallelepipedus;1;;1;;;T.GELIS;297.4;
YONNE;89;Auxerre;;182;ferme;PB 2 et 5 vide/perdu ? ;Carabidae;Abax parallelepipedus;Abax parallelepipedus (Piller & Mitterpacher, 1783);TGEL-595;abax parallelepipedus;1;;1;;;T.GELIS;275.7;
YONNE;89;Auxerre;;182;ferme;PB 2 et 5 vide/perdu ? ;Carabidae;Abax parallelepipedus;Abax parallelepipedus (Piller & Mitterpacher, 1783);TGEL-596;abax parallelepipedus;1;;1;;;T.GELIS;276.2;
YONNE;89;Auxerre;;182;ferme;PB 2 et 5 vide/perdu ? ;Carabidae;Abax parallelepipedus;Abax parallelepipedus (Piller & Mitterpacher, 1783);TGEL-597;abax parallelepipedus;1;;1;;;T.GELIS;200.2;
YONNE;89;Auxerre;;182;ferme;PB 2 et 5 vide/perdu ? ;Carabidae;Abax ovalis;Abax ovalis (Duftschmid, 1812);TGEL-598;Abax ovalis;;1;1;;;T.GELIS;215.7;
YONNE;89;Auxerre;;182;ferme;PB 2 et 5 vide/perdu ? ;Carabidae;Abax parallelus;Abax parallelus (Duftschmid, 1812);TGEL-599;abax parallelus;1;;1;;;T.GELIS;128;
YONNE;89;Auxerre;;182;ferme;PB 2 et 5 vide/perdu ? ;Carabidae;Carabus nemoralis;Carabus nemoralis O.F. Müller, 1764;TGEL-600;carabus nemoralis;;1;1;;;T.GELIS;569.8;
YONNE;89;Auxerre;;182;ferme;PB 2 et 5 vide/perdu ? ;Carabidae;Carabus nemoralis;Carabus nemoralis O.F. Müller, 1764;TGEL-601;carabus nemoralis;;1;1;;;T.GELIS;705;
YONNE;89;Auxerre;;182;ferme;PB 2 et 5 vide/perdu ? ;Carabidae;Carabus nemoralis;Carabus nemoralis O.F. Müller, 1764;TGEL-602;carabus nemoralis;1;;1;;;T.GELIS;584;
YONNE;89;Auxerre;;182;ferme;PB 2 et 5 vide/perdu ? ;Carabidae;Calosoma inquisitor;Calosoma inquisitor (Linnaeus, 1758);TGEL-603;calosoma inquisitor;;1;1;;;T.GELIS;353.7;
YONNE;89;Auxerre;;182;ferme;PB 2 et 5 vide/perdu ? ;Carabidae;Abax ovalis;Abax ovalis (Duftschmid, 1812);TGEL-604;Abax ovalis;1;;1;;;T.GELIS;146.3;
YONNE;89;Auxerre;;182;ferme;PB 2 et 5 vide/perdu ? ;Carabidae;Abax ovalis;Abax ovalis (Duftschmid, 1812);TGEL-605;Abax ovalis;;1;1;;;T.GELIS;161.1;
YONNE;89;Auxerre;;182;ferme;PB 2 et 5 vide/perdu ? ;Carabidae;Abax ovalis;Abax ovalis (Duftschmid, 1812);TGEL-606;Abax ovalis;;1;1;;;T.GELIS;220.4;
YONNE;89;Auxerre;;182;ferme;PB 2 et 5 vide/perdu ? ;Carabidae;Abax parallelus;Abax parallelus (Duftschmid, 1812);TGEL-607;abax parallelus;1;;1;;;T.GELIS;169.5;
YONNE;89;Auxerre;;182;ferme;PB 2 et 5 vide/perdu ? ;Carabidae;Abax parallelepipedus;Abax parallelepipedus (Piller & Mitterpacher, 1783);TGEL-608;abax parallelepipedus;1;;1;;;T.GELIS;327;
YONNE;89;Auxerre;;182;ferme;PB 2 et 5 vide/perdu ? ;Carabidae;Abax parallelepipedus;Abax parallelepipedus (Piller & Mitterpacher, 1783);TGEL-609;abax parallelepipedus;1;;1;;;T.GELIS;311.8;
YONNE;89;Auxerre;;182;ferme;PB 2 et 5 vide/perdu ? ;Carabidae;Abax parallelepipedus;Abax parallelepipedus (Piller & Mitterpacher, 1783);TGEL-610;abax parallelepipedus;1;;1;;;T.GELIS;298.1;
YONNE;89;Auxerre;;182;ferme;PB 2 et 5 vide/perdu ? ;Carabidae;Abax parallelepipedus;Abax parallelepipedus (Piller & Mitterpacher, 1783);TGEL-611;abax parallelepipedus;1;;1;;;T.GELIS;283.6;
YONNE;89;Auxerre;;182;ferme;PB 2 et 5 vide/perdu ? ;Carabidae;Abax parallelepipedus;Abax parallelepipedus (Piller & Mitterpacher, 1783);TGEL-612;abax parallelepipedus;1;;1;;;T.GELIS;289.3;
YONNE;89;Auxerre;;182;ferme;PB 2 et 5 vide/perdu ? ;Carabidae;Abax parallelepipedus;Abax parallelepipedus (Piller & Mitterpacher, 1783);TGEL-613;abax parallelepipedus;1;;1;;;T.GELIS;251.1;
YONNE;89;Auxerre;;182;ferme;PB 2 et 5 vide/perdu ? ;Carabidae;Abax parallelepipedus;Abax parallelepipedus (Piller & Mitterpacher, 1783);TGEL-614;abax parallelepipedus;1;;1;;;T.GELIS;291.7;
YONNE;89;Auxerre;;182;ferme;PB 2 et 5 vide/perdu ? ;Carabidae;Abax parallelepipedus;Abax parallelepipedus (Piller & Mitterpacher, 1783);TGEL-615;abax parallelepipedus;1;;1;;;T.GELIS;331.4;
YONNE;89;Auxerre;;182;ferme;PB 2 et 5 vide/perdu ? ;Carabidae;Carabus problematicus;Carabus problematicus Herbst, 1786;TGEL-616;Carabus problematicus;1;;1;;;T.GELIS;561.3;
YONNE;89;Auxerre;;182;ferme;PB 2 et 5 vide/perdu ? ;Carabidae;Calosoma inquisitor;Calosoma inquisitor (Linnaeus, 1758);TGEL-617;calosoma inquisitor;;1;1;;;T.GELIS;468.7;
YONNE;89;Auxerre;;182;ferme;PB 2 et 5 vide/perdu ? ;Carabidae;Carabus nemoralis;Carabus nemoralis O.F. Müller, 1764;TGEL-618;carabus nemoralis;1;;1;;;T.GELIS;551.7;
YONNE;89;Auxerre;;182;ferme;PB 2 et 5 vide/perdu ? ;Carabidae;Carabus nemoralis;Carabus nemoralis O.F. Müller, 1764;TGEL-619;carabus nemoralis;1;;1;;;T.GELIS;525.8;
YONNE;89;Auxerre;;182;ferme;PB 2 et 5 vide/perdu ? ;Carabidae;Carabus nemoralis;Carabus nemoralis O.F. Müller, 1764;TGEL-620;carabus nemoralis;1;;1;;;T.GELIS;604.3;
YONNE;89;Auxerre;;182;ferme;PB 2 et 5 vide/perdu ? ;Carabidae;Carabus nemoralis;Carabus nemoralis O.F. Müller, 1764;TGEL-621;carabus nemoralis;1;;1;;;T.GELIS;540.5;
YONNE;89;Auxerre;;182;ferme;PB 2 et 5 vide/perdu ? ;Carabidae;Carabus nemoralis;Carabus nemoralis O.F. Müller, 1764;TGEL-622;carabus nemoralis;1;;1;;;T.GELIS;442.7;
YONNE;89;Auxerre;;182;ferme;PB 2 et 5 vide/perdu ? ;Carabidae;Carabus nemoralis;Carabus nemoralis O.F. Müller, 1764;TGEL-623;carabus nemoralis;1;;1;;;T.GELIS;508.3;
YONNE;89;Auxerre;;182;ferme;PB 2 et 5 vide/perdu ? ;Carabidae;Carabus nemoralis;Carabus nemoralis O.F. Müller, 1764;TGEL-624;carabus nemoralis;;1;1;;;T.GELIS;812;
YONNE;89;Auxerre;;182;ferme;PB 2 et 5 vide/perdu ? ;Carabidae;Carabus nemoralis;Carabus nemoralis O.F. Müller, 1764;TGEL-625;carabus nemoralis;;1;1;;;T.GELIS;679.7;
YONNE;89;Auxerre;;182;ferme;PB 2 et 5 vide/perdu ? ;Carabidae;Carabus nemoralis;Carabus nemoralis O.F. Müller, 1764;TGEL-626;carabus nemoralis;;1;1;;;T.GELIS;701.5;
YONNE;89;Auxerre;;182;ferme;PB 2 et 5 vide/perdu ? ;Carabidae;Pterostichus oblongopunctatus;Pterostichus oblongopunctatus (Fabricius, 1787);TGEL-627;pterostichus oblongopunctatus;;1;1;;;T.GELIS;70.1;
YONNE;89;Auxerre;;182;ferme;PB 2 et 5 vide/perdu ? ;Carabidae;Abax parallelepipedus;Abax parallelepipedus (Piller & Mitterpacher, 1783);TGEL-628;abax parallelepipedus;1;;1;;;T.GELIS;253.8;
YONNE;89;Auxerre;;182;ferme;PB 2 et 5 vide/perdu ? ;Carabidae;Abax parallelepipedus;Abax parallelepipedus (Piller & Mitterpacher, 1783);TGEL-629;abax parallelepipedus;1;;1;;;T.GELIS;300.8;
YONNE;89;Auxerre;;182;ferme;PB 2 et 5 vide/perdu ? ;Carabidae;Abax parallelepipedus;Abax parallelepipedus (Piller & Mitterpacher, 1783);TGEL-630;abax parallelepipedus;1;;1;;;T.GELIS;248.6;
YONNE;89;Auxerre;;182;ferme;PB 2 et 5 vide/perdu ? ;Carabidae;Abax parallelepipedus;Abax parallelepipedus (Piller & Mitterpacher, 1783);TGEL-631;abax parallelepipedus;1;;1;;;T.GELIS;284.1;
YONNE;89;Auxerre;;182;ferme;PB 2 et 5 vide/perdu ? ;Carabidae;Abax parallelepipedus;Abax parallelepipedus (Piller & Mitterpacher, 1783);TGEL-632;abax parallelepipedus;1;;1;;;T.GELIS;250.3;
YONNE;89;Auxerre;;182;ferme;PB 2 et 5 vide/perdu ? ;Carabidae;Abax parallelepipedus;Abax parallelepipedus (Piller & Mitterpacher, 1783);TGEL-633;abax parallelepipedus;1;;1;;;T.GELIS;285.9;
YONNE;89;Auxerre;;182;ferme;PB 2 et 5 vide/perdu ? ;Carabidae;Abax parallelepipedus;Abax parallelepipedus (Piller & Mitterpacher, 1783);TGEL-634;abax parallelepipedus;1;;1;;;T.GELIS;292.4;
YONNE;89;Auxerre;;182;ferme;PB 2 et 5 vide/perdu ? ;Carabidae;Abax parallelepipedus;Abax parallelepipedus (Piller & Mitterpacher, 1783);TGEL-635;abax parallelepipedus;1;;1;;;T.GELIS;276.2;
YONNE;89;Auxerre;;182;ferme;PB 2 et 5 vide/perdu ? ;Carabidae;Abax parallelepipedus;Abax parallelepipedus (Piller & Mitterpacher, 1783);TGEL-636;abax parallelepipedus;1;;1;;;T.GELIS;250;
YONNE;89;Auxerre;;182;ferme;PB 2 et 5 vide/perdu ? ;Carabidae;Abax parallelepipedus;Abax parallelepipedus (Piller & Mitterpacher, 1783);TGEL-637;abax parallelepipedus;;1;1;;;T.GELIS;283.5;
YONNE;89;Auxerre;;182;ferme;PB 2 et 5 vide/perdu ? ;Carabidae;Abax parallelus;Abax parallelus (Duftschmid, 1812);TGEL-638;abax parallelus;1;;1;;;T.GELIS;119.3;
YONNE;89;Auxerre;;182;ferme;PB 2 et 5 vide/perdu ? ;Carabidae;Carabus nemoralis;Carabus nemoralis O.F. Müller, 1764;TGEL-640;carabus nemoralis;1;;1;;;T.GELIS;475.9;
YONNE;89;Auxerre;;182;ferme;PB 2 et 5 vide/perdu ? ;Carabidae;Carabus nemoralis;Carabus nemoralis O.F. Müller, 1764;TGEL-641;carabus nemoralis;1;;1;;;T.GELIS;587.8;
YONNE;89;Auxerre;;182;ferme;PB 2 et 5 vide/perdu ? ;Carabidae;Carabus nemoralis;Carabus nemoralis O.F. Müller, 1764;TGEL-642;carabus nemoralis;1;;1;;;T.GELIS;474.3;
YONNE;89;Auxerre;;182;ferme;PB 2 et 5 vide/perdu ? ;Carabidae;Abax parallelepipedus;Abax parallelepipedus (Piller & Mitterpacher, 1783);TGEL-643;abax parallelepipedus;;1;1;;;T.GELIS;343.5;
YONNE;89;Auxerre;;182;ferme;PB 2 et 5 vide/perdu ? ;Carabidae;Abax parallelepipedus;Abax parallelepipedus (Piller & Mitterpacher, 1783);TGEL-644;abax parallelepipedus;;1;1;;;T.GELIS;377.5;
YONNE;89;Auxerre;;182;ferme;PB 2 et 5 vide/perdu ? ;Carabidae;Abax parallelepipedus;Abax parallelepipedus (Piller & Mitterpacher, 1783);TGEL-645;abax parallelepipedus;1;;1;;;T.GELIS;299.5;
YONNE;89;Auxerre;;182;ferme;PB 2 et 5 vide/perdu ? ;Carabidae;Abax parallelepipedus;Abax parallelepipedus (Piller & Mitterpacher, 1783);TGEL-646;abax parallelepipedus;1;;1;;;T.GELIS;317.8;
YONNE;89;Auxerre;;182;ferme;PB 2 et 5 vide/perdu ? ;Carabidae;Abax parallelus;Abax parallelus (Duftschmid, 1812);TGEL-647;abax parallelus;1;;1;;;T.GELIS;163.9;
HAUTE-MARNE;52;Illoud;;435;ferme;0;Carabidae;Carabus auratus;Carabus auratus Linnaeus, 1761;LABR-2512;carabus auratus;1;;1;;;L.ABRAHAM;542;
HAUTE-MARNE;52;Illoud;;435;ferme;0;Carabidae;Carabus monilis;Carabus monilis Fabricius, 1792;LABR-2513;carabus monilis;;1;1;;;L.ABRAHAM;894;
HAUTE-MARNE;52;Illoud;;435;ferme;0;Carabidae;Carabus monilis;Carabus monilis Fabricius, 1792;LABR-2514;carabus monilis;;1;1;;;L.ABRAHAM;289;
HAUTE-MARNE;52;Illoud;;435;ferme;0;Carabidae;Abax ovalis;Abax ovalis (Duftschmid, 1812);LABR-2516;Abax ovalis;1;;1;;;L.ABRAHAM;144.26;
HAUTE-MARNE;52;Illoud;;435;ferme;0;Carabidae;Abax ovalis;Abax ovalis (Duftschmid, 1812);LABR-2517;Abax ovalis;1;;1;;;L.ABRAHAM;125;
HAUTE-MARNE;52;Illoud;;435;ferme;0;Carabidae;Abax parallelepipedus;Abax parallelepipedus (Piller & Mitterpacher, 1783);LABR-2518;abax parallelepipedus;1;;1;;;L.ABRAHAM;213;
HAUTE-MARNE;52;Illoud;;435;ferme;0;Carabidae;Abax parallelepipedus;Abax parallelepipedus (Piller & Mitterpacher, 1783);LABR-2519;abax parallelepipedus;1;;1;;;L.ABRAHAM;220;
HAUTE-MARNE;52;Illoud;;435;ferme;0;Carabidae;Abax parallelepipedus;Abax parallelepipedus (Piller & Mitterpacher, 1783);LABR-2520;abax parallelepipedus;1;;1;;;L.ABRAHAM;263;
HAUTE-MARNE;52;Illoud;;435;ferme;0;Carabidae;Abax parallelepipedus;Abax parallelepipedus (Piller & Mitterpacher, 1783);LABR-2521;abax parallelepipedus;1;;1;;;L.ABRAHAM;288;
HAUTE-MARNE;52;Illoud;;435;ferme;0;Carabidae;Cychrus attenuatus;Cychrus attenuatus (Fabricius, 1792);LABR-2522;cychrus attenuatus;1;;1;;;L.ABRAHAM;142;
HAUTE-MARNE;52;Illoud;;435;ferme;0;Carabidae;Leistus spinibarbis;Leistus spinibarbis (Fabricius, 1775);LABR-2523;leistus spinibarbis;1;;1;;;L.ABRAHAM;23.78;
HAUTE-MARNE;52;Illoud;;435;ferme;0;Carabidae;Abax ovalis;Abax ovalis (Duftschmid, 1812);LABR-2524;Abax ovalis;1;;1;;;L.ABRAHAM;111.14;
HAUTE-MARNE;52;Illoud;;435;ferme;0;Carabidae;Pterostichus madidus;Pterostichus madidus (Fabricius, 1775);LABR-2525;pterostichus madidus;1;;1;;;L.ABRAHAM;108;
HAUTE-MARNE;52;Illoud;;435;ferme;0;Carabidae;Pterostichus madidus;Pterostichus madidus (Fabricius, 1775);LABR-2526;pterostichus madidus;1;;1;;;L.ABRAHAM;91.21;
HAUTE-MARNE;52;Illoud;;435;ferme;0;Carabidae;Abax parallelepipedus;Abax parallelepipedus (Piller & Mitterpacher, 1783);LABR-2527;abax parallelepipedus;1;;1;;;L.ABRAHAM;271.05;
HAUTE-MARNE;52;Illoud;;435;ferme;0;Carabidae;Abax parallelepipedus;Abax parallelepipedus (Piller & Mitterpacher, 1783);LABR-2528;abax parallelepipedus;;1;1;;;L.ABRAHAM;434.75;
HAUTE-MARNE;52;Illoud;;435;ferme;0;Carabidae;Abax parallelepipedus;Abax parallelepipedus (Piller & Mitterpacher, 1783);LABR-2529;abax parallelepipedus;;1;1;;;L.ABRAHAM;247;
HAUTE-MARNE;52;Illoud;;435;ferme;0;Carabidae;Harpalus dimidiatus;Harpalus dimidiatus (Rossi, 1790);LABR-2530;harpalus dimidiatus;;1;1;;;L.ABRAHAM;121;
HAUTE-SAONE;70;Montjustin-Et-Velotte;;289;ferme;0;Carabidae;Pterostichus ovoideus;Pterostichus ovoideus (Sturm, 1824);LABR-2531;pterostichus ovoideus;1;;1;;;L.ABRAHAM;15.73;
HAUTE-SAONE;70;Montjustin-Et-Velotte;;289;ferme;0;Carabidae;Abax parallelus;Abax parallelus (Duftschmid, 1812);LABR-2532;abax parallelus;1;;1;;;L.ABRAHAM;134.09;
HAUTE-SAONE;70;Montjustin-Et-Velotte;;289;ferme;0;Carabidae;Abax parallelepipedus;Abax parallelepipedus (Piller & Mitterpacher, 1783);LABR-2533;abax parallelepipedus;1;;1;;;L.ABRAHAM;263.3;
HAUTE-SAONE;70;Montjustin-Et-Velotte;;289;ferme;0;Carabidae;Abax parallelepipedus;Abax parallelepipedus (Piller & Mitterpacher, 1783);LABR-2534;abax parallelepipedus;1;;1;;;L.ABRAHAM;234;
HAUTE-SAONE;70;Montjustin-Et-Velotte;;289;ferme;0;Carabidae;Abax parallelepipedus;Abax parallelepipedus (Piller & Mitterpacher, 1783);LABR-2535;abax parallelepipedus;1;;1;;;L.ABRAHAM;272.86;
HAUTE-SAONE;70;Montjustin-Et-Velotte;;289;ferme;0;Carabidae;Abax parallelepipedus;Abax parallelepipedus (Piller & Mitterpacher, 1783);LABR-2536;abax parallelepipedus;1;;1;;;L.ABRAHAM;256;
HAUTE-SAONE;70;Montjustin-Et-Velotte;;289;ferme;0;Carabidae;Abax parallelepipedus;Abax parallelepipedus (Piller & Mitterpacher, 1783);LABR-2538;abax parallelepipedus;1;;1;;;L.ABRAHAM;212.89;
HAUTE-SAONE;70;Montjustin-Et-Velotte;;289;ferme;0;Carabidae;Abax parallelepipedus;Abax parallelepipedus (Piller & Mitterpacher, 1783);LABR-2539;abax parallelepipedus;;1;1;;;L.ABRAHAM;289;
HAUTE-SAONE;70;Montjustin-Et-Velotte;;289;ferme;0;Carabidae;Abax parallelepipedus;Abax parallelepipedus (Piller & Mitterpacher, 1783);LABR-2540;abax parallelepipedus;;1;1;;;L.ABRAHAM;288.97;
HAUTE-SAONE;70;Montjustin-Et-Velotte;;289;ferme;0;Carabidae;Carabus monilis;Carabus monilis Fabricius, 1792;LABR-2541;Carabus monilis;;1;1;;;L.ABRAHAM;713.68;
LOIR-ET-CHER;41;Savigny-Sur-Braye;;136;ferme;PB 4 sortie et renversé (probablement par un animal), il manque probablement beaucoup d'individus. PB prélevés  et envoyés par Info&Sols (Catherine et Louann);Carabidae;Molops piceus;Molops piceus (Panzer, 1793);LABR-2543;molops piceus;;1;1;;;L.ABRAHAM;109.69;
LOIR-ET-CHER;41;Savigny-Sur-Braye;;136;ferme;PB 4 sortie et renversé (probablement par un animal), il manque probablement beaucoup d'individus. PB prélevés  et envoyés par Info&Sols (Catherine et Louann);Carabidae;Molops piceus;Molops piceus (Panzer, 1793);LABR-2544;molops piceus;;1;1;;;L.ABRAHAM;80.7;
LOIR-ET-CHER;41;Savigny-Sur-Braye;;136;ferme;PB 4 sortie et renversé (probablement par un animal), il manque probablement beaucoup d'individus. PB prélevés  et envoyés par Info&Sols (Catherine et Louann);Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);LABR-2545;Poecilus cupreus;;1;1;;;L.ABRAHAM;64;
LOIR-ET-CHER;41;Savigny-Sur-Braye;;136;ferme;PB 4 sortie et renversé (probablement par un animal), il manque probablement beaucoup d'individus. PB prélevés  et envoyés par Info&Sols (Catherine et Louann);Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);LABR-2546;Poecilus cupreus;1;;1;;;L.ABRAHAM;86.48;
LOIR-ET-CHER;41;Savigny-Sur-Braye;;136;ferme;PB 4 sortie et renversé (probablement par un animal), il manque probablement beaucoup d'individus. PB prélevés  et envoyés par Info&Sols (Catherine et Louann);Carabidae;Pterostichus madidus;Pterostichus madidus (Fabricius, 1775);LABR-2547;pterostichus madidus;1;;1;;;L.ABRAHAM;89.85;
LOIR-ET-CHER;41;Savigny-Sur-Braye;;136;ferme;PB 4 sortie et renversé (probablement par un animal), il manque probablement beaucoup d'individus. PB prélevés  et envoyés par Info&Sols (Catherine et Louann);Carabidae;Pterostichus madidus;Pterostichus madidus (Fabricius, 1775);LABR-2548;pterostichus madidus;;1;1;;;L.ABRAHAM;154.61;
LOIR-ET-CHER;41;Savigny-Sur-Braye;;136;ferme;PB 4 sortie et renversé (probablement par un animal), il manque probablement beaucoup d'individus. PB prélevés  et envoyés par Info&Sols (Catherine et Louann);Carabidae;Pterostichus madidus;Pterostichus madidus (Fabricius, 1775);LABR-2549;pterostichus madidus;;1;1;;;L.ABRAHAM;117.81;
LOIR-ET-CHER;41;Savigny-Sur-Braye;;136;ferme;PB 4 sortie et renversé (probablement par un animal), il manque probablement beaucoup d'individus. PB prélevés  et envoyés par Info&Sols (Catherine et Louann);Carabidae;Abax parallelepipedus;Abax parallelepipedus (Piller & Mitterpacher, 1783);LABR-2550;abax parallelepipedus;;1;1;;;L.ABRAHAM;246;
LOIR-ET-CHER;41;Savigny-Sur-Braye;;136;ferme;PB 4 sortie et renversé (probablement par un animal), il manque probablement beaucoup d'individus. PB prélevés  et envoyés par Info&Sols (Catherine et Louann);Carabidae;Notiophilus quadripunctatus;Notiophilus quadripunctatus Dejean, 1826;LABR-2551;notiophilus quadripunctatus;;1;1;;;L.ABRAHAM;3.24;
LOIR-ET-CHER;41;Savigny-Sur-Braye;;136;ferme;PB 4 sortie et renversé (probablement par un animal), il manque probablement beaucoup d'individus. PB prélevés  et envoyés par Info&Sols (Catherine et Louann);Carabidae;Carabus auratus;Carabus auratus Linnaeus, 1761;LABR-2552;carabus auratus;1;;1;;;L.ABRAHAM;383;
LOIR-ET-CHER;41;Savigny-Sur-Braye;;136;ferme;PB 4 sortie et renversé (probablement par un animal), il manque probablement beaucoup d'individus. PB prélevés  et envoyés par Info&Sols (Catherine et Louann);Carabidae;Carabus auratus;Carabus auratus Linnaeus, 1761;LABR-2553;carabus auratus;1;;1;;;L.ABRAHAM;371;
LOIR-ET-CHER;41;Savigny-Sur-Braye;;136;ferme;PB 4 sortie et renversé (probablement par un animal), il manque probablement beaucoup d'individus. PB prélevés  et envoyés par Info&Sols (Catherine et Louann);Carabidae;Amara similata;Amara similata (Gyllenhal, 1810);LABR-2554;Amara similata;1;;1;edeage fait;;L.ABRAHAM;20.63;
LOIR-ET-CHER;41;Savigny-Sur-Braye;;136;ferme;PB 4 sortie et renversé (probablement par un animal), il manque probablement beaucoup d'individus. PB prélevés  et envoyés par Info&Sols (Catherine et Louann);Carabidae;Amara similata;Amara similata (Gyllenhal, 1810);LABR-2555;Amara similata;1;;1;edeage fait;;L.ABRAHAM;26.36;
LOIR-ET-CHER;41;Savigny-Sur-Braye;;136;ferme;PB 4 sortie et renversé (probablement par un animal), il manque probablement beaucoup d'individus. PB prélevés  et envoyés par Info&Sols (Catherine et Louann);Carabidae;Amara similata;Amara similata (Gyllenhal, 1810);LABR-2556;Amara similata;;1;1;;;L.ABRAHAM;33.02;
LOIR-ET-CHER;41;Savigny-Sur-Braye;;136;ferme;PB 4 sortie et renversé (probablement par un animal), il manque probablement beaucoup d'individus. PB prélevés  et envoyés par Info&Sols (Catherine et Louann);Carabidae;Amara similata;Amara similata (Gyllenhal, 1810);LABR-2557;Amara similata;;1;1;;;L.ABRAHAM;35.39;
LOIR-ET-CHER;41;Savigny-Sur-Braye;;136;ferme;PB 4 sortie et renversé (probablement par un animal), il manque probablement beaucoup d'individus. PB prélevés  et envoyés par Info&Sols (Catherine et Louann);Carabidae;Syntomus obscuroguttatus;Syntomus obscuroguttatus (Duftschmid, 1812);LABR-2558;syntomus obscuroguttatus;1;;1;;;L.ABRAHAM;0.86;
LOIR-ET-CHER;41;Savigny-Sur-Braye;;136;ferme;PB 4 sortie et renversé (probablement par un animal), il manque probablement beaucoup d'individus. PB prélevés  et envoyés par Info&Sols (Catherine et Louann);Carabidae;Notiophilus quadripunctatus;Notiophilus quadripunctatus Dejean, 1826;LABR-2559;notiophilus quadripunctatus;;1;1;;;L.ABRAHAM;5.37;
LOIR-ET-CHER;41;Savigny-Sur-Braye;;136;ferme;PB 4 sortie et renversé (probablement par un animal), il manque probablement beaucoup d'individus. PB prélevés  et envoyés par Info&Sols (Catherine et Louann);Carabidae;Molops piceus;Molops piceus (Panzer, 1793);LABR-2560;molops piceus;1;;1;;;L.ABRAHAM;73.57;
LOIR-ET-CHER;41;Savigny-Sur-Braye;;136;ferme;PB 4 sortie et renversé (probablement par un animal), il manque probablement beaucoup d'individus. PB prélevés  et envoyés par Info&Sols (Catherine et Louann);Carabidae;Abax parallelus;Abax parallelus (Duftschmid, 1812);LABR-2561;abax parallelus;1;;1;;;L.ABRAHAM;127.51;
LOIR-ET-CHER;41;Savigny-Sur-Braye;;136;ferme;PB 4 sortie et renversé (probablement par un animal), il manque probablement beaucoup d'individus. PB prélevés  et envoyés par Info&Sols (Catherine et Louann);Carabidae;Abax parallelepipedus;Abax parallelepipedus (Piller & Mitterpacher, 1783);LABR-2562;abax parallelepipedus;1;;1;;;L.ABRAHAM;232.41;
