no_campagne;id_site;date_complete;insee_commune;nom_commune;code_dept;site_officiel;x_theo;y_theo;classe_mat1p_million_dexpert;libelle_mat1p_million_dexpert;classe_mat2p_million_dexpert;libelle_mat2p_million_dexpert;classe_mat3p_million_dexpert;libelle_mat3p_million_dexpert;rp_95_nom;rp_2008_nom;rp_95_ger;signific_ger_95;rp_2008_ger;signific_ger_2008;occupation1;desc_code_occupation1;occupation3;desc_code_occupation3
1;1666;29/11/2006;46043;CAHUS;46;True;614721.71;6429990.55;731;Gneiss;ND;ND;ND;ND;BRUNISOL issu de gneiss du Primaire.;ND;16;BRUNISOL;ND;ND;4;vignes vergers et cultures perennes arbustives;423;fruits a  coques
1;1667;05/10/2005;15228;SIRAN;15;True;630705.55;6429856.73;711;Granite;ND;ND;ND;ND;RANKOSOL d'erosion sur granite;ND;115;RANKOSOL;ND;ND;1;successions culturales;120;grandes cultures et prairies courte duree
1;1668;10/08/2005;15233;TEISSIERES-DE-CORNET;15;True;646689.42;6429722.79;110;River alluvium;456;Quartzite;711;Granite;FLUVIOSOL brunifie inonde de maniere temporaire;ND;48;FLUVIOSOL BRUNIFIE;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;1669;26/07/2005;15215;SAINT-SIMON;15;True;662673.34;6429588.64;820;Basic volcanic rocks;ND;ND;ND;ND;COLLUVIOSOL limono argileux cumulique a  horizon redoxique en profondeur.;ND;34;COLLUVIOSOL;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;1670;09/08/2005;15086;LACAPELLE-BARRES;15;True;678657.2;6429454.22;822;Basalt;ND;ND;ND;ND;ALUANDOSOL humique issu de basalte sous prairie paturee;ND;6;ALUANDOSOL HUMIQUE;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;1671;08/11/2005;15059;CUSSAC;15;True;694641.02;6429319.57;819;drift or residuum of acid volcanic rocks;ND;ND;ND;ND;COLLUVIOSOL limono-sableux humifere a  caractere andique;ND;34;COLLUVIOSOL;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;1672;03/04/2007;15068;FAVEROLLES;15;True;710624.83;6429184.74;150;Colluvium;ND;ND;ND;ND;NEOLUVISOL a  lessivage faible a  hemimoder;ND;77;NEOLUVISOL;ND;ND;3;surfaces boisees;313;forets mixtes
1;1673;05/04/2007;15051;CLAVIERES;15;True;726608.59;6429049.73;731;Gneiss;ND;ND;ND;ND;BRUNISOL OLIGOSATURE humifere sableux d'arene gneissique brun a  moder;ND;18;BRUNISOL OLIGO-SATURE;ND;ND;3;surfaces boisees;312;forets de coniferes
1;1674;28/03/2007;43234;SAUGUES;43;True;742592.36;6428914.59;422;Sandy gravelly materials;ND;ND;ND;ND;LUVISOL-REDOXISOL fluvique sur alluvions sablo-graveleuses a  dysmull;ND;75;LUVISOL-REDOXISOL;ND;ND;3;surfaces boisees;312;forets de coniferes
1;1675;27/03/2007;43198;SAINT-JEAN-LACHALM;43;True;758576.16;6428779.26;800;Volcanic rocks;ND;ND;ND;ND;BRUNISOL ANDIQUE SATURE  a  hemimoder;ND;20;BRUNISOL SATURE;ND;ND;3;surfaces boisees;312;forets de coniferes
1;1676;03/04/2007;43047;CHADRON;43;True;774560.15;6428643.73;822;Basalt;410;Old sandy sedimentary deposits;ND;ND;COLLUVIOSOL acide argileux sableux, materiaux mixte (basalte, arene);ND;34;COLLUVIOSOL;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;1677;11/04/2007;43186;SAINT-FRONT;43;True;790544.18;6428507.99;822;Basalt;830;Volcanic slag;ND;ND;COLLUVIOSOL limoneux, andique d'altitude;ND;34;COLLUVIOSOL;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;1678;15/09/2008;7054;CHANEAC;7;True;806528.05;6428372.01;110;River alluvium;ND;ND;ND;ND;FLUVIOSOL remanie limono-sableux issu de depots alluviaux sous prairie, anciennement travaillee.;ND;47;FLUVIOSOL;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;1679;12/03/2007;7218;SAINT-BASILE;7;True;822511.84;6428235.85;150;Colluvium;ND;ND;ND;ND;ALOCRISOL-PEYROSOL humifere, limono-sableux, de versant, a  dysmoder;ND;1;ALOCRISOL;ND;ND;3;surfaces boisees;312;forets de coniferes
1;1680;28/11/2008;7052;CHAMPIS;7;True;838495.6;6428099.47;741;Micaschists;ND;ND;ND;ND;BRUNISOL EUTRIQUE mesosature argilo-sableux issu de micaschiste a  barytine;ND;16;BRUNISOL;ND;ND;2;surfaces toujours en herbe;210;STH 6-10 ans semee
1;1681;16/10/2006;26064;CHABEUIL;26;True;854479.34;6427962.92;110;River alluvium;ND;ND;ND;ND;FERSIALSOL ELUVIQUE limono-sablo-argileux caillouteux (graviers et galets siliceux);ND;45;FERSIALSOL ELUVIQUE;ND;ND;1;successions culturales;111;monoculture
1;1682;12/04/2006;26023;BARBIERES;26;True;870463.05;6427826.24;210;Limestone;ND;ND;ND;ND;CALCOSOL argilo-limoneux decarbonate en surface de versant issu d'un calcaire fortement desagrege;ND;27;CALCOSOL;ND;ND;2;surfaces toujours en herbe;230;STH peu productive ( parcours, landes, alpages)
1;1683;14/11/2006;26059;BOUVANTE;26;True;886446.73;6427689.34;300;Clayey materials;ND;ND;ND;ND;CALCISOL a  charge calcaire, a  pellicule d'alteration, limono-argileux, sur lapiaz;ND;24;CALCISOL;ND;ND;3;surfaces boisees;313;forets mixtes
1;1684;19/09/2007;38186;GRESSE-EN-VERCORS;38;True;902430.41;6427552.18;230;Marl;ND;ND;ND;ND;CALCOSOL argileux ,sain, caillouteux, de versant, issu deboulis calcaires. Foret de pns et feuillus.;ND;27;CALCOSOL;ND;ND;3;surfaces boisees;313;forets mixtes
1;1685;12/10/2006;38499;SUSVILLE;38;True;918414.02;6427414.85;150;Colluvium;ND;ND;ND;ND;CALCISOL a  charge calcaire a  pellicule d'alteration argilo limoneux de versant a  mesomull;ND;24;CALCISOL;ND;ND;3;surfaces boisees;311;forets caducifoliees
1;1686;23/08/2007;38154;ENTRAIGUES;38;True;934397.63;6427277.41;210;Limestone;ND;ND;ND;ND;CALCISOL humifere limono-argileux, sain, caillouteux, en pente forte, issu de calcaire dur.;ND;24;CALCISOL;ND;ND;6;milieux naturels particuliers;616;pelouses alpines et subalpines
1;1687;20/09/2007;38375;SAINT-CHRISTOPHE-EN-OISANS;38;True;950381.32;6427139.77;711;Granite;ND;ND;ND;ND;ORGANOSOL acide issu d'eboulis de roches granitiques. Myrtillers et genevriers.;ND;78;ORGANOSOL;ND;ND;2;surfaces toujours en herbe;230;STH peu productive ( parcours, landes, alpages)
1;1689;17/10/2006;5107;PUY-SAINT-ANDRE;5;True;982348.73;6426863.92;300;Clayey materials;ND;ND;ND;ND;BRUNISOL SATURE lithique a  dysmull;ND;20;BRUNISOL SATURE;ND;ND;3;surfaces boisees;312;forets de coniferes
1;1690;09/06/2005;5027;CERVIERES;5;True;998332.36;6426725.6;110;River alluvium;ND;ND;ND;ND;REDUCTISOL calcaire, sablo-graveleux issu d'un cone de dejection torrentiel;ND;119;REDUCTISOL;ND;ND;2;surfaces toujours en herbe;200;Surface toujours en herbe (STH)
1;1693;16/02/2007;33011;ARES;33;True;374832.13;6415991.93;430;Eolian sands;ND;ND;ND;ND;PODZOSOL DURIQUE a€ HORIZON REDOXIQUE DE PROFONDEUR  a  moder - dysmoder;ND;104;PODZOSOL DURIQUE;ND;ND;3;surfaces boisees;313;forets mixtes
1;1694;23/11/2006;33229;LANTON;33;True;390815.71;6415860.87;400;Sandy materials;ND;ND;ND;ND;PODZOSOL;ND;103;PODZOSOL;ND;ND;1;successions culturales;140;horticulture ornementale herbacee et ligneux
1;1695;31/01/2006;33318;PESSAC;33;True;406799.46;6415729.61;422;Sandy gravelly materials;ND;ND;ND;ND;PODZOSOL humo-durique sur sables argileux du Pleistocene;ND;107;PODZOSOL HUMO-DURIQUE;ND;ND;3;surfaces boisees;311;forets caducifoliees
1;1696;16/05/2006;33234;LATRESNE;33;True;422783.25;6415598.18;310;Old clayey sedimentary deposits;ND;ND;ND;ND;BRUNISOL redoxique argileux de plaine alluviale issu d'argiles des palus;ND;16;BRUNISOL;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;1697;11/10/2006;33086;CAMIAC-ET-SAINT-DENIS;33;True;438766.95;6415466.51;630;Flysch and Molasse;ND;ND;ND;ND;LUVISOL redoxique issu de Molasses de l'Agenais;ND;69;LUVISOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;1698;06/04/2007;33282;MERIGNAS;33;True;454750.59;6415334.67;300;Clayey materials;ND;ND;ND;ND;CALCISOL  a  eumull;ND;24;CALCISOL;ND;ND;3;surfaces boisees;311;forets caducifoliees
1;1699;10/04/2006;33186;GENSAC;33;True;470734.26;6415202.6;630;Flysch and Molasse;ND;ND;ND;ND;LUVISOL redoxique;ND;69;LUVISOL;ND;ND;4;vignes vergers et cultures perennes arbustives;410;vigne (en culture pure)
1;1700;15/10/2007;24349;RAZAC-DE-SAUSSIGNAC;24;True;486717.99;6415070.53;630;Flysch and Molasse;ND;ND;ND;ND;CALCOSOL argileux peu epais sur tuff calcaire;ND;27;CALCOSOL;ND;ND;2;surfaces toujours en herbe;200;Surface toujours en herbe (STH)
1;1701;16/03/2006;24274;MONBAZILLAC;24;True;502701.7;6414938.28;310;Old clayey sedimentary deposits;ND;ND;ND;ND;BRUNISOL reductique en profondeur sur Argiles a  Paleotherium;ND;16;BRUNISOL;ND;ND;4;vignes vergers et cultures perennes arbustives;420;verger (culture pure)
1;1702;30/01/2007;24027;BAYAC;24;True;518685.47;6414805.7;331;Clay-with-flints;ND;ND;ND;ND;NEOLUVISOL  a  mesomull;ND;77;NEOLUVISOL;ND;ND;3;surfaces boisees;311;forets caducifoliees
1;1703;09/11/2006;24068;LE BUISSON-DE-CADOUIN;24;True;534669.23;6414673;210;Limestone;ND;ND;ND;ND;RENDOSOL argileux;ND;126;RENDOSOL;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;1704;08/11/2006;24575;VEYRINES-DE-DOMME;24;True;550653.01;6414540.17;218;Chalky limestone;ND;ND;ND;ND;RENDOSOL tres caillouteux, limono-argileux, issu de calcaire crayeux du Turonien;ND;126;RENDOSOL;ND;ND;1;successions culturales;120;grandes cultures et prairies courte duree
1;1705;07/11/2006;24207;GROLEJAC;24;True;566636.8;6414407.09;150;Colluvium;210;Limestone;ND;ND;CALCISOL sableux isu de calcaires durs du Santonien;ND;24;CALCISOL;ND;ND;1;successions culturales;150;jachere fixe
1;1706;21/12/2006;46047;CALES;46;True;582620.55;6414273.81;210;Limestone;ND;ND;ND;ND;CALCISOL leptique sur calcaire fissure a  eumull;ND;24;CALCISOL;ND;ND;3;surfaces boisees;311;forets caducifoliees
1;1707;12/12/2006;46238;RIGNAC;46;True;598604.3;6414140.37;150;Colluvium;ND;ND;ND;ND;CALCISOL a  horizon redoxique de profondeur a  eumull;ND;24;CALCISOL;ND;ND;3;surfaces boisees;311;forets caducifoliees
1;1708;11/07/2006;46017;BANNES;46;True;614588.01;6414006.72;741;Micaschists;ND;ND;ND;ND;RANKOSOL issu de gneiss du Primaire,superficiel,drainage naturel favorable,prairie.;ND;115;RANKOSOL;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;1709;25/10/2007;46135;LABASTIDE-DU-HAUT-MONT;46;True;630571.65;6413872.87;741;Micaschists;ND;ND;ND;ND;BRUNISOL lithique issu de micaschistes du Primaire, argilo-limoneux a  argilo-sableux.;ND;16;BRUNISOL;ND;ND;2;surfaces toujours en herbe;200;Surface toujours en herbe (STH)
1;1710;04/10/2005;15264;VITRAC;15;True;646555.3;6413738.9;741;Micaschists;ND;ND;ND;ND;ALOCRISOL typique issu de micaschiste;ND;3;ALOCRISOL TYPIQUE;ND;ND;1;successions culturales;120;grandes cultures et prairies courte duree
1;1711;19/07/2006;15234;TEISSIERES-LES-BOULIES;15;True;662539.01;6413604.79;741;Micaschists;ND;ND;ND;ND;RANKOSOL cultive d'erosion issu de micaschiste;ND;115;RANKOSOL;ND;ND;1;successions culturales;120;grandes cultures et prairies courte duree
1;1712;10/10/2006;12223;SAINTE-GENEVIEVE-SUR-ARGENCE;12;True;678522.72;6413470.43;822;Basalt;ND;ND;ND;ND;ALUANDOSOL HUMIQUE issu du Basalte de fin Tertiaire debut Quaternaire a  drainage naturel favorable;ND;6;ALUANDOSOL HUMIQUE;ND;ND;2;surfaces toujours en herbe;210;STH 6-10 ans semee
1;1713;03/04/2007;15106;LIEUTADES;15;True;694506.42;6413335.83;711;Granite;ND;ND;ND;ND;PODZOSOL MEUBLE developpe sur un ancien luvisol a  hemimoder;ND;108;PODZOSOL MEUBLE;ND;ND;3;surfaces boisees;311;forets caducifoliees
1;1714;10/05/2007;48064;FOURNELS;48;True;710490.08;6413201.05;150;Colluvium;711;Granite;ND;ND;COLLUVIOSOL reductique polylithique issu de colluvions leucogranitiques a  horizon histique recouvert;ND;34;COLLUVIOSOL;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;1715;21/08/2008;48121;PRUNIERES;48;True;726473.7;6413066.08;456;Quartzite;456;Quartzite;711;Granite;RANKOSOL d'erosion sur terrasse alluviale ancienne;ND;115;RANKOSOL;ND;ND;2;surfaces toujours en herbe;200;Surface toujours en herbe (STH)
1;1716;07/05/2007;48174;SAINT-PAUL-LE-FROID;48;True;742457.27;6412930.93;711;Granite;ND;ND;ND;ND;BRUNISOL humifere acide sur granite porphyroa¯que;ND;16;BRUNISOL;ND;ND;6;milieux naturels particuliers;611;landes et fruticees
1;1717;26/08/2008;48139;SAINT-BONNET-DE-MONTAUROUX;48;True;758440.81;6412795.58;711;Granite;ND;ND;ND;ND;BRUNISOL acide;ND;1;ALOCRISOL;ND;ND;1;successions culturales;110;grandes cultures
1;1718;27/03/2007;43215;SAINT-PAUL-DE-TARTAS;43;True;774424.53;6412660.07;711;Granite;ND;ND;ND;ND;BRUNISOL MESOSATURE leptique a  moder;ND;17;BRUNISOL MESOSATURE;ND;ND;3;surfaces boisees;313;forets mixtes
1;1719;17/09/2008;7075;CROS-DE-GEORAND;7;True;790408.29;6412524.29;822;Basalt;ND;ND;ND;ND;ANDOSOL ou BRUNISOL andique limono-sableux a  limono-argilo-sableux epais issu de roche basaltiques;ND;8;ANDOSOL;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;1720;15/09/2008;7158;MEZILHAC;7;True;806391.95;6412388.28;711;Granite;ND;ND;ND;ND;BRUNISOL EUTRIQUE meso-sature humifere epais peu caillouteux legerement resature en surface.;ND;16;BRUNISOL;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;1721;07/12/2008;7233;SAINT-ETIENNE-DE-SERRE;7;True;822375.58;6412252.13;711;Granite;ND;ND;ND;ND;RANKOSOL colluvionne en surface issu de colluvions granitiques reposant sur blocs de basalte;ND;115;RANKOSOL;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;1722;06/12/2008;7198;ROMPON;7;True;838359.15;6412115.78;150;Colluvium;150;Colluvium;ND;ND;COLLUVIOSOL carbonate limono-argileux a  argileux issu de colluvions decarbonates d'origine diverses;ND;34;COLLUVIOSOL;ND;ND;1;successions culturales;110;grandes cultures
1;1723;10/04/2009;26208;MONTOISON;26;True;854342.7;6411979.26;110;River alluvium;630;Flysch and Molasse;ND;ND;BRUNISOL sablo-argileux, tres peu caillouteux, profond, sain issu d'alluvions anciennes sur molasse.;ND;16;BRUNISOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;1724;12/12/2006;26035;BEAUFORT-SUR-GERVANNE;26;True;870326.22;6411842.62;150;Colluvium;ND;ND;ND;ND;Calcosol limono-argileux, a  blocs, sur versant;ND;27;CALCOSOL;ND;ND;3;surfaces boisees;313;forets mixtes
1;1725;18/05/2006;26113;DIE;26;True;886309.72;6411705.77;230;Marl;ND;ND;ND;ND;CALCOSOL limono-argilo-sableux, sain, caillouteux issu d'eboulis de cailloutis calcaire en pente.;ND;27;CALCOSOL;ND;ND;3;surfaces boisees;312;forets de coniferes
1;1726;16/11/2006;26354;TRESCHENU-CREYERS;26;True;902293.22;6411568.64;210;Limestone;ND;ND;ND;ND;CALCOSOL decarbonate en surface humifere colluvial argileux, caillouteux, sain, issu de calcaire dur.;ND;27;CALCOSOL;ND;ND;2;surfaces toujours en herbe;230;STH peu productive ( parcours, landes, alpages)
1;1727;17/03/2008;38366;SAINT-BAUDILLE-ET-PIPET;38;True;918276.66;6411431.36;150;Colluvium;ND;ND;ND;ND;CALCOSOL colluvial argilo-limoneux, caillouteux, sain, issu de colluvionnement de calcaires a  silex;ND;27;CALCOSOL;ND;ND;3;surfaces boisees;312;forets de coniferes
1;1728;26/05/2005;5062;LE GLAIZIL;5;True;934260.07;6411293.96;210;Limestone;ND;ND;ND;ND;COLLUVIOSOL calcaire, cailloutique issu d'eboulis;ND;34;COLLUVIOSOL;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;1731;30/08/2005;5058;FREISSINIERES;5;True;982210.6;6410880.4;210;Limestone;ND;ND;ND;ND;COLLUVIOSOL epais, calcaire sablo-limoneux issu d'eboulis de calcaires triasiques;ND;34;COLLUVIOSOL;ND;ND;2;surfaces toujours en herbe;200;Surface toujours en herbe (STH)
1;1732;18/10/2006;5038;CHATEAU-VILLE-VIEILLE;5;True;998194.03;6410742.13;ND;ND;ND;ND;ND;ND;PEYROSOL - ORGANOSOL CALCAIRE  a  moder;ND;93;PEYROSOL;ND;ND;3;surfaces boisees;312;forets de coniferes
1;1733;22/06/2005;5120;RISTOLAS;5;True;1014177.4;6410603.75;110;River alluvium;ND;ND;ND;ND;RENDISOL humifere a  cailloux et pierres de schistes et calcschistes  issu d'un cone de dejection;ND;125;RENDISOL;ND;ND;6;milieux naturels particuliers;616;pelouses alpines et subalpines
1;1736;15/02/2007;33199;GUJAN-MESTRAS;33;True;374701.18;6400008.25;430;Eolian sands;ND;ND;ND;ND;PODZOSOL DURIQUE REDOXIQUE  a  hemimoder;ND;104;PODZOSOL DURIQUE;ND;ND;3;surfaces boisees;313;forets mixtes
1;1737;10/04/2007;33284;MIOS;33;True;390684.57;6399877.22;400;Sandy materials;410;Old sandy sedimentary deposits;ND;ND;PODZOSOL;ND;103;PODZOSOL;ND;ND;3;surfaces boisees;312;forets de coniferes
1;1738;23/01/2007;33029;LE BARP;33;True;406668.11;6399746.03;400;Sandy materials;ND;ND;ND;ND;PODZOSOL issu de Sables des Landes;ND;103;PODZOSOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;1739;22/11/2007;33454;SAINT-MORILLON;33;True;422651.69;6399614.62;630;Flysch and Molasse;ND;ND;ND;ND;BRUNISOL sableux anthropise sur molasse sablo-argileux, bariolee, ou PLANOSOL sedimorphe;ND;16;BRUNISOL;ND;ND;5;friches;500;friches
1;1740;13/04/2006;33081;CADILLAC;33;True;438635.23;6399482.97;110;River alluvium;ND;ND;ND;ND;PEYROSOL cailloutique a  horizon profond paleofersiallitique et placique sur graves ga¼nziennes.;ND;94;PEYROSOL CAILLOUTIQUE;ND;ND;4;vignes vergers et cultures perennes arbustives;410;vigne (en culture pure)
1;1741;22/05/2006;33399;SAINT-FELIX-DE-FONCAUDE;33;True;454618.69;6399351.14;630;Flysch and Molasse;ND;ND;ND;ND;LUVISOL redoxique issu de Molasses de l'Agenais, a  horizon BTg pachique;ND;69;LUVISOL;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;1742;02/02/2006;33289;MONSEGUR;33;True;470602.15;6399219.16;630;Flysch and Molasse;ND;ND;ND;ND;BRUNISOL sature pachique issu Molasses du fronsadais;ND;20;BRUNISOL SATURE;ND;ND;4;vignes vergers et cultures perennes arbustives;410;vigne (en culture pure)
1;1743;03/04/2007;47290;LA SAUVETAT-DU-DROPT;47;True;486585.68;6399087.02;ND;ND;ND;ND;ND;ND;LUVISOL-REDOXISOL albique a  oligomull;ND;75;LUVISOL-REDOXISOL;ND;ND;3;surfaces boisees;313;forets mixtes
1;1744;25/04/2007;47132;LALANDUSSE;47;True;502569.21;6398954.71;310;Old clayey sedimentary deposits;ND;ND;ND;ND;LUVISOL redoxique carbonate argileux;ND;69;LUVISOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;1745;24/04/2007;47164;MAZIERES-NARESSE;47;True;518552.82;6398822.14;630;Flysch and Molasse;ND;ND;ND;ND;LUVISOL redoxique argileux issu de Molasses du Fronsadais;ND;69;LUVISOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;1746;30/11/2006;24080;CAPDROT;24;True;534536.45;6398689.41;400;Sandy materials;ND;ND;ND;ND;PALEOFERSIALSOL;ND;42;FERSIALSOL;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;1747;29/11/2006;24039;BESSE;24;True;550520.04;6398556.54;150;Colluvium;110;River alluvium;ND;ND;BRUNISOL fersiallitique issu de colluvions et alluvions recentes;ND;16;BRUNISOL;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;1748;20/12/2006;46087;DEGAGNAC;46;True;566503.62;6398423.46;300;Clayey materials;ND;ND;ND;ND;CALCISOL pachique a  mesomull;ND;24;CALCISOL;ND;ND;3;surfaces boisees;311;forets caducifoliees
1;1749;19/12/2006;46325;VAILLAC;46;True;582487.18;6398290.2;300;Clayey materials;ND;ND;ND;ND;RENDISOL  a  eumull;ND;125;RENDISOL;ND;ND;3;surfaces boisees;311;forets caducifoliees
1;1750;08/01/2007;46090;DURBANS;46;True;598470.72;6398156.76;300;Clayey materials;ND;ND;ND;ND;RENDISOL  a  eumull;ND;125;RENDISOL;ND;ND;3;surfaces boisees;311;forets caducifoliees
1;1751;30/11/2006;46133;ISSEPTS;46;True;614454.25;6398023.11;210;Limestone;ND;ND;ND;ND;CALCOSOL issu de calcaire du Secondaire, argilo-limoneux a  argileux, peu drainant.;ND;27;CALCOSOL;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;1752;24/10/2007;46174;LINAC;46;True;630437.75;6397889.24;740;Schists;ND;ND;ND;ND;RANKOSOL issu de Schistes du Primaire,limono-argilo-sableux a  sablo-argileux.;ND;115;RANKOSOL;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;1753;04/04/2007;15136;MOURJOU;15;True;646421.24;6397755.23;150;Colluvium;ND;ND;ND;ND;BRUNISOL OLIGOSATURE brun limoneux sur schistes de forte pente a  oligomull;ND;18;BRUNISOL OLIGO-SATURE;ND;ND;3;surfaces boisees;311;forets caducifoliees
1;1754;10/10/2006;12093;LE FEL;12;True;662404.74;6397621.15;740;Schists;ND;ND;ND;ND;RANKOSOL issu de schistes du Primaire a  drainage naturel favorable.;ND;115;RANKOSOL;ND;ND;2;surfaces toujours en herbe;210;STH 6-10 ans semee
1;1755;11/10/2006;12209;SAINT-AMANS-DES-COTS;12;True;678388.24;6397486.85;711;Granite;ND;ND;ND;ND;ALOCRISOL issu de granit du primaire a  drainage naturel favorable.;ND;1;ALOCRISOL;ND;ND;1;successions culturales;120;grandes cultures et prairies courte duree
1;1756;13/06/2007;12119;LAGUIOLE;12;True;694371.77;6397352.29;822;Basalt;ND;ND;ND;ND;ALUANDOSOL limoneux caillouteux - pierreux a  dysmoder issu de basalte sous hetraie;ND;6;ALUANDOSOL HUMIQUE;ND;ND;3;surfaces boisees;311;forets caducifoliees
1;1757;02/07/2007;48120;PRINSUEJOLS;48;True;710355.26;6397217.54;822;Basalt;711;Granite;ND;ND;COLLUVIOSOL humifere, bilithique, pierreux, issu de colluvions basaltiques, sur arene granitique.;ND;34;COLLUVIOSOL;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;1758;13/08/2008;48076;JAVOLS;48;True;726338.71;6397082.59;711;Granite;ND;ND;ND;ND;RANKOSOL;ND;115;RANKOSOL;ND;ND;2;surfaces toujours en herbe;210;STH 6-10 ans semee
1;1759;03/04/2007;48057;ESTABLES;48;True;742322.13;6396947.42;711;Granite;ND;ND;ND;ND;LUVISOL-REDOXISOL  a  dysmull;ND;75;LUVISOL-REDOXISOL;ND;ND;3;surfaces boisees;312;forets de coniferes
1;1760;04/04/2007;48045;CHAUDEYRAC;48;True;758305.57;6396812.08;711;Granite;ND;ND;ND;ND;BRUNISOL OLIGOSATURE lithique a  moder;ND;18;BRUNISOL OLIGO-SATURE;ND;ND;3;surfaces boisees;311;forets caducifoliees
1;1761;18/08/2008;7232;SAINT-ETIENNE-DE-LUGDARES;7;True;774289.04;6396676.54;731;Gneiss;ND;ND;ND;ND;BRUNISOL cultive sur Gneiss;ND;16;BRUNISOL;ND;ND;1;successions culturales;110;grandes cultures
1;1763;16/09/2008;7331;VALS-LES-BAINS;7;True;806255.93;6396404.74;741;Micaschists;ND;ND;ND;ND;RANKOSOL remanie sur micaschiste;ND;115;RANKOSOL;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;1764;30/01/2009;7242;SAINT-GINEIS-EN-COIRON;7;True;822239.36;6396268.61;822;Basalt;ND;ND;ND;ND;BRUNISOL sur basalte ayant peut etre des proprietes andiques.;ND;16;BRUNISOL;ND;ND;1;successions culturales;110;grandes cultures
1;1765;13/12/2006;7076;CRUAS;7;True;838222.75;6396132.29;300;Clayey materials;ND;ND;ND;ND;Calcisol a  charge calcaire, a  alteration pelliculaire, argilo-limoneux, leptique, pierreux;ND;24;CALCISOL;ND;ND;3;surfaces boisees;311;forets caducifoliees
1;1766;11/04/2006;26287;ROYNAC;26;True;854206.12;6395995.81;230;Marl;ND;ND;ND;ND;CALCOSOL argilo-limoneux faiblement redoxique, issu de marne et  materiaux transportes gres/molasse;ND;27;CALCOSOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;1767;15/03/2007;26336;SAOU;26;True;870189.47;6395859.17;300;Clayey materials;ND;ND;ND;ND;Planosol de versant a  moder;ND;99;PLANOSOL;ND;ND;3;surfaces boisees;313;forets mixtes
1;1768;25/10/2006;26017;AUCELON;26;True;886172.74;6395722.35;210;Limestone;ND;ND;ND;ND;CALCOSOL argileux tres caillouteux, issu de calcaire dur, en pente, en zone transitionnelle;ND;27;CALCOSOL;ND;ND;6;milieux naturels particuliers;600;milieux naturels
1;1769;07/06/2006;26055;BOULC;26;True;902156.02;6395585.28;210;Limestone;ND;ND;ND;ND;CALCOSOL colluvial limono-argilo-sableux, sain, caillouteux, profond issu d'eboulis de calcaire dur;ND;27;CALCOSOL;ND;ND;2;surfaces toujours en herbe;230;STH peu productive ( parcours, landes, alpages)
1;1770;25/05/2005;5146;SAINT-JULIEN-EN-BEAUCHENE;5;True;918139.31;6395448.02;110;River alluvium;ND;ND;ND;ND;CALCOSOL decarbonate en surface, peu epais, a  galets calcaires issu d'alluvions torrentielles;ND;27;CALCOSOL;ND;ND;2;surfaces toujours en herbe;200;Surface toujours en herbe (STH)
1;1771;20/06/2005;5123;LA ROCHE-DES-ARNAUDS;5;True;934122.57;6395310.62;209;drift or residuum of calcareous rocks;ND;ND;ND;ND;CALCOSOL limono-argileux peu epais, caillouteux issu d'eboulis de calcaire du Cretace;ND;27;CALCOSOL;ND;ND;6;milieux naturels particuliers;616;pelouses alpines et subalpines
