site_id,species,psi_hat
RMQS_25_YGRANDE_1216,Anchomenus dorsalis,0.9999636835864186
RMQS_25_AVESSAC_831,Anisodactylus binotatus,0.9999947230670216
RMQS_25_BIOL_1517,Anisodactylus binotatus,0.9999943799093785
RMQS_25_CUGNEY_970,Anisodactylus binotatus,0.9999943799093785
RMQS_25_GAREIN_1911,Anisodactylus binotatus,0.9999939385379035
RMQS_25_NAIZIN_663,Anisodactylus binotatus,0.9999898388443377
RMQS_25_SAINT-AGNANT-PRES-CROCQ_1421,Anisodactylus binotatus,0.9999914821393957
RMQS_25_SAINT-GERMAIN_637,Anisodactylus binotatus,0.9999956318624512
RMQS_25_AZAY-LE-FERRON_1126,Asaphidion stierlini,0.9999932343054352
RMQS_25_BEAUCHENE_438,Asaphidion stierlini,0.9999936986237938
RMQS_25_CUGNEY_970,Asaphidion stierlini,0.9999932021613439
RMQS_25_GAS_509,Asaphidion stierlini,0.9999936686856842
RMQS_25_HORPS_557,Asaphidion stierlini,0.9999932662975315
RMQS_25_LESCOUT_2110,Asaphidion stierlini,0.9999934550982311
RMQS_25_LITZ_199,Asaphidion stierlini,0.9999920512259808
RMQS_25_LIVRE-SUR-CHANGEON_612,Asaphidion stierlini,0.999993392760293
RMQS_25_NAIZIN_663,Asaphidion stierlini,0.9999915058756321
RMQS_25_PERREUX_803,Asaphidion stierlini,0.9999924907148412
RMQS_25_RAUVILLE-LA-BIGOT_147,Asaphidion stierlini,0.9999927357739196
RMQS_25_TRIAIZE_1238,Asaphidion stierlini,0.9999932021613439
RMQS_25_BAZORDAN_2186,Badister bullatus,0.9999996308688911
RMQS_25_BETTEVILLE_153,Badister bullatus,0.9999995818446538
RMQS_25_JOUILLAT_1295,Badister bullatus,0.9999996308688911
RMQS_25_LITZ_199,Badister bullatus,0.999999526309519
RMQS_25_MALREVERS_1635,Badister bullatus,0.9999995437030597
RMQS_25_SAINT-GERMAIN_637,Badister bullatus,0.99999965960859
RMQS_25_SAINT-GINEIS-EN-COIRON_1764,Badister bullatus,0.999999540849135
RMQS_25_SAINT-SAUVEUR-SUR-TINEE_1904,Badister bullatus,0.9999994989681803
RMQS_25_AILLEVILLE_640,Bembidion lampros,0.9999859524690369
RMQS_25_ALLANCHE_1589,Bembidion lampros,0.9999886731260891
RMQS_25_ARFEUILLES_1345,Bembidion lampros,0.9999887021165766
RMQS_25_AVESSAC_831,Bembidion lampros,0.9999865168175291
RMQS_25_AZAY-LE-FERRON_1126,Bembidion lampros,0.9999866543259407
RMQS_25_BEAUCHENE_438,Bembidion lampros,0.9999861313199708
RMQS_25_BETTEVILLE_153,Bembidion lampros,0.9999871246552686
RMQS_25_CANET-DE-SALARS_1882,Bembidion lampros,0.9999878304812378
RMQS_25_CHAMBLAC_325,Bembidion lampros,0.9999857713116687
RMQS_25_ESPAGNAC_1584,Bembidion lampros,0.9999868579636026
RMQS_25_GAS_509,Bembidion lampros,0.999986166815976
RMQS_25_HORPS_557,Bembidion lampros,0.9999866200808712
RMQS_25_HOUTAUD_1107,Bembidion lampros,0.9999866543259407
RMQS_25_JOUILLAT_1295,Bembidion lampros,0.9999864475329278
RMQS_25_LITZ_199,Bembidion lampros,0.9999877679469387
RMQS_25_LIVRE-SUR-CHANGEON_612,Bembidion lampros,0.9999864822196171
RMQS_25_NAIZIN_663,Bembidion lampros,0.9999881990304084
RMQS_25_PERREUX_803,Bembidion lampros,0.9999873859350227
RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277,Bembidion lampros,0.9999871576089281
RMQS_25_RAUVILLE-LA-BIGOT_147,Bembidion lampros,0.9999871576089281
RMQS_25_SAINT-AGNANT-PRES-CROCQ_1421,Bembidion lampros,0.9999877679469387
RMQS_25_SAINT-GERMAIN_637,Bembidion lampros,0.9999859884227934
RMQS_25_SCEAUX-DU-GATINAIS_688,Bembidion lampros,0.9999869919928768
RMQS_25_CARSAC-DE-GURSON_1657,Bembidion lunulatum,0.9999988202723349
RMQS_25_CHAMBLAC_325,Bembidion lunulatum,0.9999988589075965
RMQS_25_HORPS_557,Bembidion lunulatum,0.9999986963391911
RMQS_25_LESCOUT_2110,Bembidion lunulatum,0.9999987390331722
RMQS_25_LUGNY-LES-CHAROLLES_1264,Bembidion lunulatum,0.9999987803289568
RMQS_25_MELLERAY_680,Bembidion lunulatum,0.9999988652226578
RMQS_25_MONT-PRES-CHAMBORD_899,Bembidion lunulatum,0.9999987803289568
RMQS_25_NAIZIN_663,Bembidion lunulatum,0.999998288951474
RMQS_25_PAUILLAC_1571,Bembidion lunulatum,0.9999986219461511
RMQS_25_PERREUX_803,Bembidion lunulatum,0.9999985188527456
RMQS_25_POMMERAYE_939,Bembidion lunulatum,0.9999988777481266
RMQS_25_RAUVILLE-LA-BIGOT_147,Bembidion lunulatum,0.9999985752878279
RMQS_25_TRIAIZE_1238,Bembidion lunulatum,0.9999986817890172
RMQS_25_AVESSAC_831,Bembidion obtusum,0.9999981013914692
RMQS_25_AZAY-LE-FERRON_1126,Bembidion obtusum,0.9999967026785492
RMQS_25_BIOL_1517,Bembidion obtusum,0.9999962147663444
RMQS_25_CHAMBLAC_325,Bembidion obtusum,0.9999998953179418
RMQS_25_EPANNES_1283,Bembidion obtusum,0.9999999205655249
RMQS_25_FONDETTES_946,Bembidion obtusum,0.9999993705183939
RMQS_25_LESCOUT_2110,Bembidion obtusum,0.9999987450082906
RMQS_25_MONT-PRES-CHAMBORD_899,Bembidion obtusum,0.9999994516580621
RMQS_25_SAINT-GERMAIN_637,Bembidion obtusum,0.999999760413747
RMQS_25_SCEAUX-DU-GATINAIS_688,Bembidion obtusum,0.99998689390847
RMQS_25_TRIAIZE_1238,Bembidion obtusum,0.9999962147663444
RMQS_25_AILLEVILLE_640,Bembidion properans,0.9999618995321102
RMQS_25_ALLINGES_1275,Bembidion properans,0.9999748520431535
RMQS_25_AVESSAC_831,Bembidion properans,0.9999874169443655
RMQS_25_BEAUCHENE_438,Bembidion properans,0.999973049046915
RMQS_25_BIOL_1517,Bembidion properans,0.9999910992481608
RMQS_25_CANET-DE-SALARS_1882,Bembidion properans,0.9999992113159598
RMQS_25_CARSAC-DE-GURSON_1657,Bembidion properans,0.9999644483950532
RMQS_25_CHAMBLAC_325,Bembidion properans,0.9999461377505666
RMQS_25_CUGNEY_970,Bembidion properans,0.9999910992481608
RMQS_25_DOMPAIRE_647,Bembidion properans,0.9999995770847269
RMQS_25_ESPAGNAC_1584,Bembidion properans,0.9999937039698279
RMQS_25_HORPS_557,Bembidion properans,0.9999897771843806
RMQS_25_JOUILLAT_1295,Bembidion properans,0.9999855479413823
RMQS_25_LESCOUT_2110,Bembidion properans,0.99998451178142
RMQS_25_LITZ_199,Bembidion properans,0.9999990941685167
RMQS_25_LIVRE-SUR-CHANGEON_612,Bembidion properans,0.9999865147833026
RMQS_25_LUGNY-LES-CHAROLLES_1264,Bembidion properans,0.9999765344232809
RMQS_25_MONT-PRES-CHAMBORD_899,Bembidion properans,0.9999765344232809
RMQS_25_NAIZIN_663,Bembidion properans,0.9999996564129473
RMQS_25_PAUILLAC_1571,Bembidion properans,0.999994884940387
RMQS_25_PERREUX_803,Bembidion properans,0.9999979207181755
RMQS_25_POMMERAYE_939,Bembidion properans,0.9999337027216586
RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277,Bembidion properans,0.9999966238772631
RMQS_25_RAUVILLE-LA-BIGOT_147,Bembidion properans,0.9999966238772631
RMQS_25_YGRANDE_1216,Bembidion properans,0.9999834013337956
RMQS_25_AVESSAC_831,Bembidion quadrimaculatum,0.9999999779844735
RMQS_25_CANET-DE-SALARS_1882,Bembidion quadrimaculatum,0.9999999755507122
RMQS_25_CHAUSSEE-SUR-MARNE_401,Bembidion quadrimaculatum,0.9999999723450835
RMQS_25_CUGNEY_970,Bembidion quadrimaculatum,0.9999999776940247
RMQS_25_DOMPAIRE_647,Bembidion quadrimaculatum,0.9999999749670478
RMQS_25_HORPS_557,Bembidion quadrimaculatum,0.9999999778106612
RMQS_25_LIVRE-SUR-CHANGEON_612,Bembidion quadrimaculatum,0.9999999780421078
RMQS_25_MELLERAY_680,Bembidion quadrimaculatum,0.9999999792181768
RMQS_25_NAIZIN_663,Bembidion quadrimaculatum,0.999999974769413
RMQS_25_PERREUX_803,Bembidion quadrimaculatum,0.9999999764317024
RMQS_25_SAINT-GERMAIN_637,Bembidion quadrimaculatum,0.9999999788333247
RMQS_25_SCEAUX-DU-GATINAIS_688,Bembidion quadrimaculatum,0.9999999771615266
RMQS_25_AILLEVILLE_640,Brachinus sclopeta,0.9999999591663616
RMQS_25_AVESSAC_831,Brachinus sclopeta,0.9999998588420475
RMQS_25_AZAY-LE-FERRON_1126,Brachinus sclopeta,0.9999998075237462
RMQS_25_CARSAC-DE-GURSON_1657,Brachinus sclopeta,0.9999999558748665
RMQS_25_CUGNEY_970,Brachinus sclopeta,0.9999997920087293
RMQS_25_MONT-PRES-CHAMBORD_899,Brachinus sclopeta,0.9999999297423263
RMQS_25_SAINT-AGNANT-PRES-CROCQ_1421,Brachinus sclopeta,0.999997314119893
RMQS_25_BEZIERS_2161,Calathus fuscipes,0.9999994250577228
RMQS_25_GEDRE_2269,Calathus fuscipes,0.9999997174318919
RMQS_25_HOUTAUD_1107,Calathus fuscipes,0.9999994743287789
RMQS_25_JOUILLAT_1295,Calathus fuscipes,0.9999994537519061
RMQS_25_LITZ_199,Calathus fuscipes,0.9999995771188036
RMQS_25_LONDE-LES-MAURES_2207,Calathus fuscipes,0.999999428725346
RMQS_25_MONT-PRES-CHAMBORD_899,Calathus fuscipes,0.999999428725346
RMQS_25_SAINT-SAUVEUR-SUR-TINEE_1904,Calathus fuscipes,0.9999996007869113
RMQS_25_YGRANDE_1216,Calathus fuscipes,0.9999994467154895
RMQS_25_AVESSAC_831,Carabus auratus,0.9999992455854216
RMQS_25_BEAUCHENE_438,Carabus auratus,0.9999995215998349
RMQS_25_BIOL_1517,Carabus auratus,0.9999990720433991
RMQS_25_CANET-DE-SALARS_1882,Carabus auratus,0.9999960467886637
RMQS_25_CUGNEY_970,Carabus auratus,0.9999990720433991
RMQS_25_HORPS_557,Carabus auratus,0.9999991457979094
RMQS_25_LESCOUT_2110,Carabus auratus,0.9999993337158085
RMQS_25_MONTPEZAT_2099,Carabus auratus,0.9999992761867121
RMQS_25_SAINT-AGNANT-PRES-CROCQ_1421,Carabus auratus,0.9999963609912396
RMQS_25_YGRANDE_1216,Carabus auratus,0.9999993607422716
RMQS_25_ALLANCHE_1589,Carabus nemoralis,0.9999909356391179
RMQS_25_ARFEUILLES_1345,Carabus nemoralis,0.999990834917974
RMQS_25_BEAUCHENE_438,Carabus nemoralis,0.9999962138158713
RMQS_25_BESSE_1747,Carabus nemoralis,0.9999964567110978
RMQS_25_CANET-DE-SALARS_1882,Carabus nemoralis,0.9999933478765697
RMQS_25_CASTANET_1878,Carabus nemoralis,0.9999951718145547
RMQS_25_CLEMONT_903,Carabus nemoralis,0.9999885680685374
RMQS_25_HORPS_557,Carabus nemoralis,0.999995580324094
RMQS_25_JOUILLAT_1295,Carabus nemoralis,0.9999958178994834
RMQS_25_LAGUIOLE_1756,Carabus nemoralis,0.999990834917974
RMQS_25_MALREVERS_1635,Carabus nemoralis,0.9999939107073417
RMQS_25_MONTPEZAT_2099,Carabus nemoralis,0.9999957714286917
RMQS_25_RHODES_412,Carabus nemoralis,0.9999875114260638
RMQS_25_VOUZIERS_210,Carabus nemoralis,0.9999923202053267
RMQS_25_BIOL_1517,Clivina fossor,0.9999999867207943
RMQS_25_CARSAC-DE-GURSON_1657,Clivina fossor,0.9999999918888641
RMQS_25_LIVRE-SUR-CHANGEON_612,Clivina fossor,0.9999999885463219
RMQS_25_MELLERAY_680,Clivina fossor,0.9999999931742554
RMQS_25_NAIZIN_663,Clivina fossor,0.9999999577054326
RMQS_25_RAUVILLE-LA-BIGOT_147,Clivina fossor,0.9999999812485266
RMQS_25_AILLEVILLE_640,Harpalus affinis,0.9999943694553771
RMQS_25_AZAY-LE-FERRON_1126,Harpalus affinis,0.9999953944936497
RMQS_25_BAZORDAN_2186,Harpalus affinis,0.9999951083057909
RMQS_25_BESSE_1747,Harpalus affinis,0.9999943125963393
RMQS_25_CANET-DE-SALARS_1882,Harpalus affinis,0.9999967923589949
RMQS_25_CARSAC-DE-GURSON_1657,Harpalus affinis,0.9999944257459779
RMQS_25_CHAUSSEE-SUR-MARNE_401,Harpalus affinis,0.9999979997068867
RMQS_25_CUGNEY_970,Harpalus affinis,0.999995440536617
RMQS_25_DOMPAIRE_647,Harpalus affinis,0.999997069695054
RMQS_25_FONDETTES_946,Harpalus affinis,0.9999948043342055
RMQS_25_GAS_509,Harpalus affinis,0.9999946988693431
RMQS_25_HORPS_557,Harpalus affinis,0.9999953479857275
RMQS_25_LESCOUT_2110,Harpalus affinis,0.9999950589078634
RMQS_25_LITZ_199,Harpalus affinis,0.9999967272481667
RMQS_25_MONT-PRES-CHAMBORD_899,Harpalus affinis,0.9999947518666898
RMQS_25_PERREUX_803,Harpalus affinis,0.999996307870109
RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277,Harpalus affinis,0.9999960388383388
RMQS_25_SAINT-AGNANT-PRES-CROCQ_1421,Harpalus affinis,0.9999967272481667
RMQS_25_SAINT-GINEIS-EN-COIRON_1764,Harpalus affinis,0.999996558630006
RMQS_25_SALON-DE-PROVENCE_2079,Harpalus affinis,0.9999948562771869
RMQS_25_SCEAUX-DU-GATINAIS_688,Harpalus affinis,0.9999958347521923
RMQS_25_AILLEVILLE_640,Harpalus dimidiatus,0.9999961758166104
RMQS_25_AVESSAC_831,Harpalus dimidiatus,0.9999929014431272
RMQS_25_AZAY-LE-FERRON_1126,Harpalus dimidiatus,0.99999171432785
RMQS_25_BAZORDAN_2186,Harpalus dimidiatus,0.9999934296092501
RMQS_25_BESSE_1747,Harpalus dimidiatus,0.9999963208353384
RMQS_25_CASTANET_1878,Harpalus dimidiatus,0.9999891394088
RMQS_25_CHATEAU-L'EVEQUE_1578,Harpalus dimidiatus,0.9999961758166104
RMQS_25_ESPAGNAC_1584,Harpalus dimidiatus,0.9999895512558007
RMQS_25_FONDETTES_946,Harpalus dimidiatus,0.999994789798764
RMQS_25_GAS_509,Harpalus dimidiatus,0.9999951774629956
RMQS_25_LESCOUT_2110,Harpalus dimidiatus,0.9999936787675916
RMQS_25_MONT-PRES-CHAMBORD_899,Harpalus dimidiatus,0.999994987377089
RMQS_25_PAUILLAC_1571,Harpalus dimidiatus,0.9999882663755243
RMQS_25_POMMERAYE_939,Harpalus dimidiatus,0.999997193126994
RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277,Harpalus dimidiatus,0.9999852031883354
RMQS_25_SAINT-GINEIS-EN-COIRON_1764,Harpalus dimidiatus,0.9999745775611351
RMQS_25_SALON-DE-PROVENCE_2079,Harpalus dimidiatus,0.9999945844327032
RMQS_25_TRIAIZE_1238,Harpalus dimidiatus,0.9999913877396177
RMQS_25_YGRANDE_1216,Harpalus dimidiatus,0.9999939184775605
RMQS_25_AILLEVILLE_640,Harpalus distinguendus,0.9999814664496692
RMQS_25_AVESSAC_831,Harpalus distinguendus,0.9999799554698776
RMQS_25_AZAY-LE-FERRON_1126,Harpalus distinguendus,0.9999795588565261
RMQS_25_BAZORDAN_2186,Harpalus distinguendus,0.999980150881447
RMQS_25_BESSE_1747,Harpalus distinguendus,0.9999815570116704
RMQS_25_BEZIERS_2161,Harpalus distinguendus,0.9999809136624758
RMQS_25_CANET-DE-SALARS_1882,Harpalus distinguendus,0.9999756169077217
RMQS_25_CARSAC-DE-GURSON_1657,Harpalus distinguendus,0.9999813754429826
RMQS_25_EPANNES_1283,Harpalus distinguendus,0.9999820911662252
RMQS_25_GAS_509,Harpalus distinguendus,0.9999809136624758
RMQS_25_LESCOUT_2110,Harpalus distinguendus,0.9999802478716896
RMQS_25_LIVRE-SUR-CHANGEON_612,Harpalus distinguendus,0.9999800534149557
RMQS_25_MONT-PRES-CHAMBORD_899,Harpalus distinguendus,0.9999808199414488
RMQS_25_NAIZIN_663,Harpalus distinguendus,0.9999741407111632
RMQS_25_PAUILLAC_1571,Harpalus distinguendus,0.9999786375473404
RMQS_25_PERREUX_803,Harpalus distinguendus,0.9999772329737185
RMQS_25_SAINT-GERMAIN_637,Harpalus distinguendus,0.9999813754429826
RMQS_25_SALON-DE-PROVENCE_2079,Harpalus distinguendus,0.9999806311165466
RMQS_25_SCEAUX-DU-GATINAIS_688,Harpalus distinguendus,0.99997853264998
RMQS_25_AVESSAC_831,Harpalus rubripes,0.9999835220409262
RMQS_25_BAZORDAN_2186,Harpalus rubripes,0.999983638666962
RMQS_25_DAMBACH-LA-VILLE_10594,Harpalus rubripes,0.9999805287163936
RMQS_25_GEDRE_2269,Harpalus rubripes,0.9999764124948952
RMQS_25_LESCOUT_2110,Harpalus rubripes,0.9999836966700775
RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277,Harpalus rubripes,0.9999823717831636
RMQS_25_SAINT-GERMAIN_637,Harpalus rubripes,0.9999843768753149
RMQS_25_SAINT-GINEIS-EN-COIRON_1764,Harpalus rubripes,0.9999814731539324
RMQS_25_SAINT-SAUVEUR-SUR-TINEE_1904,Harpalus rubripes,0.9999805287163936
RMQS_25_SANGUINET_1778,Harpalus rubripes,0.999982804618241
RMQS_25_BESSE_1747,Harpalus tardus,0.9999995004081266
RMQS_25_CANET-DE-SALARS_1882,Harpalus tardus,0.9999870343246723
RMQS_25_CASTANET_1878,Harpalus tardus,0.9999975265566369
RMQS_25_CHATRES-SUR-CHER_997,Harpalus tardus,0.9999988883736552
RMQS_25_GAREIN_1911,Harpalus tardus,0.9999975265566369
RMQS_25_JOUILLAT_1295,Harpalus tardus,0.999998823020039
RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277,Harpalus tardus,0.9999960935391159
RMQS_25_AILLEVILLE_640,Loricera pilicornis,0.9999947258624413
RMQS_25_BEAUCHENE_438,Loricera pilicornis,0.9999952020579587
RMQS_25_CUGNEY_970,Loricera pilicornis,0.9999964555714751
RMQS_25_GAS_509,Loricera pilicornis,0.9999952920081315
RMQS_25_HORPS_557,Loricera pilicornis,0.9999963188388624
RMQS_25_JOUILLAT_1295,Loricera pilicornis,0.9999959534833477
RMQS_25_LITZ_199,Loricera pilicornis,0.9999981019442346
RMQS_25_LIVRE-SUR-CHANGEON_612,Loricera pilicornis,0.9999960293461109
RMQS_25_MELLERAY_680,Loricera pilicornis,0.9999940916369718
RMQS_25_NAIZIN_663,Loricera pilicornis,0.9999985437413906
RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277,Loricera pilicornis,0.9999972805822536
RMQS_25_RAUVILLE-LA-BIGOT_147,Loricera pilicornis,0.9999972805822536
