scenario_family,scenario,baseline_scenario,iter,alpha_metric,term,estimate,std_error,statistic,p,adj_r2,n_units
species_error_strict,species_same_genus_observed_3pct,species_baseline,8,q0,mos,0.0834403476931834,0.06431701456245555,1.297329303308349,0.19932458763998637,-0.01579614278685537,66
species_error_strict,species_same_genus_observed_3pct,species_baseline,8,q0,p_h,0.012841442578366587,0.06687206930175287,0.19202998669625412,0.8483462828376598,-0.01579614278685537,66
species_error_strict,species_same_genus_observed_3pct,species_baseline,8,q1,t360_mean,0.021865755716262925,0.053879144870781846,0.4058296724772356,0.6862649685427527,-0.03596454273289651,66
species_error_strict,species_same_genus_observed_3pct,species_baseline,8,q1,mos,0.042118337030092955,0.05193596777176944,0.8109666352070366,0.4204870813464334,-0.03596454273289651,66
species_error_strict,species_same_genus_observed_3pct,species_baseline,8,q1,p_h,0.01021609158352509,0.05399917362014404,0.18918977641009757,0.8505620543856115,-0.03596454273289651,66
species_error_strict,species_same_genus_observed_3pct,species_baseline,8,q2,t360_mean,0.021395570803986654,0.047446951329712564,0.45093668200738896,0.6536083838701885,-0.03674048900435323,66
species_error_strict,species_same_genus_observed_3pct,species_baseline,8,q2,mos,0.03525938800773744,0.045735754363558555,0.7709370600396502,0.44367234421858304,-0.03674048900435323,66
species_error_strict,species_same_genus_observed_3pct,species_baseline,8,q2,p_h,-0.001186943778634182,0.04755265082146976,-0.024960622765077975,0.9801665372524266,-0.03674048900435323,66
species_error_strict,species_same_genus_observed_3pct,species_baseline,9,coverage_chao,t360_mean,0.03830949079890969,0.01962438334221626,1.952137304436861,0.05544156126519871,0.03617942463905355,66
species_error_strict,species_same_genus_observed_3pct,species_baseline,9,coverage_chao,mos,0.026149614165006153,0.01891662058198146,1.3823618257647083,0.17182031536856313,0.03617942463905355,66
species_error_strict,species_same_genus_observed_3pct,species_baseline,9,coverage_chao,p_h,-0.02051186110981786,0.019668101374401434,-1.042899907792554,0.3010441684677761,0.03617942463905355,66
species_error_strict,species_same_genus_observed_3pct,species_baseline,9,q0,t360_mean,0.04800709389354579,0.06530543658852014,0.7351163456119489,0.4650403059556263,-0.012279916597862206,66
species_error_strict,species_same_genus_observed_3pct,species_baseline,9,q0,mos,0.08857075782990331,0.06295016482011767,1.4069980290440445,0.16442127116574606,-0.012279916597862206,66
species_error_strict,species_same_genus_observed_3pct,species_baseline,9,q0,p_h,0.008442919567533638,0.06545092014990686,0.12899619360883274,0.8977782171428157,-0.012279916597862206,66
species_error_strict,species_same_genus_observed_3pct,species_baseline,9,q1,t360_mean,0.016901527207858275,0.05296041418273921,0.319135102485033,0.750696828106726,-0.03717441012804312,66
species_error_strict,species_same_genus_observed_3pct,species_baseline,9,q1,mos,0.040608138906855086,0.05105037154488883,0.7954523674944884,0.4293853025992427,-0.03717441012804312,66
species_error_strict,species_same_genus_observed_3pct,species_baseline,9,q1,p_h,0.009103032281946612,0.05307839623860337,0.17150164524613257,0.8643878678372761,-0.03717441012804312,66
species_error_strict,species_same_genus_observed_3pct,species_baseline,9,q2,t360_mean,0.019811693363189845,0.04687890447561049,0.42261425655749274,0.6740388512118597,-0.03777556321205555,66
species_error_strict,species_same_genus_observed_3pct,species_baseline,9,q2,mos,0.03312764562672288,0.04518819439061811,0.7331039903997754,0.4662578800455244,-0.03777556321205555,66
species_error_strict,species_same_genus_observed_3pct,species_baseline,9,q2,p_h,-0.0029229818781460713,0.04698333850642468,-0.06221315834647152,0.9505932136381685,-0.03777556321205555,66
species_error_strict,species_same_genus_observed_3pct,species_baseline,10,coverage_chao,t360_mean,0.03859278363807489,0.019706410801561113,1.9583872490376393,0.054687341288165436,0.033040098338650514,66
species_error_strict,species_same_genus_observed_3pct,species_baseline,10,coverage_chao,mos,0.022927353476998008,0.01899568968181873,1.2069766279106138,0.23202599792998765,0.033040098338650514,66
species_error_strict,species_same_genus_observed_3pct,species_baseline,10,coverage_chao,p_h,-0.02268814755456447,0.019750311569633836,-1.14874884249662,0.25507218817914096,0.033040098338650514,66
species_error_strict,species_same_genus_observed_3pct,species_baseline,10,q0,t360_mean,0.039090639088611316,0.06624515432556,0.5900905430229876,0.5572745875391518,-0.012321366239467002,66
species_error_strict,species_same_genus_observed_3pct,species_baseline,10,q0,mos,0.09255647518677464,0.06385599118804743,1.449456401267159,0.15224977819730656,-0.012321366239467002,66
species_error_strict,species_same_genus_observed_3pct,species_baseline,10,q0,p_h,0.014055312721281486,0.06639273133414228,0.21169957070366197,0.8330357982794153,-0.012321366239467002,66
species_error_strict,species_same_genus_observed_3pct,species_baseline,10,q1,t360_mean,0.014042563114043297,0.05395350979480718,0.26027154058093993,0.795516770696824,-0.035003792100431363,66
species_error_strict,species_same_genus_observed_3pct,species_baseline,10,q1,mos,0.046175883692570016,0.05200765068928405,0.8878671326348597,0.3780437480512623,-0.035003792100431363,66
species_error_strict,species_same_genus_observed_3pct,species_baseline,10,q1,p_h,0.010763475440394037,0.0540737042099172,0.19905193471876112,0.8428734589452676,-0.035003792100431363,66
species_error_strict,species_same_genus_observed_3pct,species_baseline,10,q2,t360_mean,0.01614329118999167,0.04747859885551275,0.34001195442011806,0.7349967734984573,-0.03601783966951344,66
species_error_strict,species_same_genus_observed_3pct,species_baseline,10,q2,mos,0.038047372295578204,0.04576626050622205,0.8313410769141943,0.40897131087543204,-0.03601783966951344,66
species_error_strict,species_same_genus_observed_3pct,species_baseline,10,q2,p_h,-5.535472039736785e-4,0.04758436884974268,-0.011632963037118688,0.9907557997431378,-0.03601783966951344,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,1,coverage_chao,t360_mean,0.03849029775577701,0.019652462295350163,1.958548357825062,0.05466801572903188,0.035984537784410464,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,1,coverage_chao,mos,0.024221604747056404,0.01894368685425666,1.2786109131451247,0.20579965837724393,0.035984537784410464,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,1,coverage_chao,p_h,-0.023050385148421764,0.019696242880154462,-1.1702935066690747,0.24636171744544808,0.035984537784410464,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,1,q0,t360_mean,0.04263859668386392,0.06873790100848307,0.6203069348684623,0.5373291914227571,-0.018708571424307152,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,1,q0,mos,0.08400215965135482,0.06625883577101119,1.2677880417589,0.20961424637280496,-0.018708571424307152,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,1,q0,p_h,0.02085111858360802,0.06889103120963265,0.30266811539166694,0.7631559455235936,-0.018708571424307152,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,1,q1,t360_mean,0.017784546760682085,0.05436741739116715,0.3271177409941026,0.7446807208495925,-0.03708528440239767,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,1,q1,mos,0.04100882674564684,0.05240663051044857,0.782512181115531,0.4368922003403747,-0.03708528440239767,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,1,q1,p_h,0.013210910742412872,0.05448853388496386,0.24245304104352916,0.8092293902773944,-0.03708528440239767,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,1,q2,t360_mean,0.020743363370485858,0.04780900748249236,0.43387981601755843,0.6658817957910557,-0.03798299823153317,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,1,q2,mos,0.0333869275363324,0.0460847527882262,0.7244679751187065,0.4715036284500931,-0.03798299823153317,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,1,q2,p_h,-0.0013839253896284996,0.04791551354137903,-0.028882616241467703,0.9770509808764734,-0.03798299823153317,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,2,coverage_chao,t360_mean,0.03631408860498471,0.019901625157526415,1.8246795584556277,0.07286813113219029,0.029922692785844474,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,2,coverage_chao,mos,0.025730079192989558,0.01918386353877797,1.3412355202057795,0.1847367332557288,0.029922692785844474,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,2,coverage_chao,p_h,-0.021028050059911287,0.019945960812512438,-1.0542510464935857,0.2958591750325395,0.029922692785844474,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,2,q0,t360_mean,0.04951390946056797,0.06584709727822248,0.7519528044092482,0.4549246649413532,-0.012340817486437894,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,2,q0,mos,0.08868762886598085,0.06347229025828272,1.3972653027815976,0.16731441143088158,-0.012340817486437894,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,2,q0,p_h,0.010599296793657599,0.06599378751902699,0.160610523992151,0.8729223357253657,-0.012340817486437894,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,2,q1,t360_mean,0.018509458243610465,0.052814993461831335,0.3504584026311959,0.7271826106112471,-0.037951677507930714,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,2,q1,mos,0.03841220543685901,0.050910195491751166,0.754509093234239,0.4533999766451313,-0.037951677507930714,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,2,q1,p_h,0.008188260633939558,0.052932651558076166,0.15469205476993036,0.8775665773375085,-0.037951677507930714,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,2,q2,t360_mean,0.020283979005493204,0.04656149583967791,0.43563847423063196,0.6646120183910591,-0.039003856144940174,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,2,q2,mos,0.02971179860856478,0.044882233248773495,0.6619946570813011,0.5104277880710082,-0.039003856144940174,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,2,q2,p_h,-0.005500147892082742,0.046665222766441,-0.11786395876884442,0.9065564659725136,-0.039003856144940174,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,3,coverage_chao,t360_mean,0.0400738398443986,0.01950338677648578,2.054711845878663,0.04412727220787856,0.049962891858376324,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,3,coverage_chao,mos,0.027593398060278464,0.01879998781519676,1.4677348906563465,0.14723122738470396,0.049962891858376324,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,3,coverage_chao,p_h,-0.025018480131185145,0.019546835259729584,-1.2799248471044442,0.20534009323671032,0.049962891858376324,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,3,q0,t360_mean,0.042965089642590056,0.06638577273786617,0.6472032767057474,0.5198895573219593,-0.022759303436932887,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,3,q0,mos,0.07350321135307385,0.06399153813013729,1.1486395467412114,0.2551169286243656,-0.022759303436932887,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,3,q0,p_h,0.01641094944278646,0.06653366300777076,0.24665633456660507,0.8059890670457668,-0.022759303436932887,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,3,q1,t360_mean,0.01318210841651884,0.053307624505385016,0.2472837335902524,0.8055056955339314,-0.03982414055621919,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,3,q1,mos,0.03305648478031671,0.05138505956137844,0.6433092627017662,0.5223958090029925,-0.03982414055621919,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,3,q1,p_h,0.017956413101398314,0.053426380055722644,0.33609638314761614,0.7379330102593792,-0.03982414055621919,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,3,q2,t360_mean,0.01537349436736845,0.04721983481966412,0.32557281121547565,0.7458438243372045,-0.041155885237704304,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,3,q2,mos,0.028099793705797137,0.04551682891894354,0.617349546820085,0.5392649876320761,-0.041155885237704304,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,3,q2,p_h,0.004657149099905728,0.047325028354789564,0.09840774029741067,0.9219259970651853,-0.041155885237704304,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,4,coverage_chao,t360_mean,0.03888839218534962,0.019853261802356213,1.9587910829209076,0.05463891102612151,0.036932534248455884,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,4,coverage_chao,mos,0.023243874416681617,0.019137244431116213,1.2145883646074054,0.22912887332948864,0.036932534248455884,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,4,coverage_chao,p_h,-0.02545108771243678,0.019897489716340595,-1.2791104845519963,0.20562483680499322,0.036932534248455884,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,4,q0,t360_mean,0.03891389378406049,0.06562212871882098,0.5929995649912475,0.5553384242310667,-0.017094165490048496,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,4,q0,mos,0.08421865239085465,0.06325543529744844,1.331405783468726,0.18793028797488964,-0.017094165490048496,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,4,q0,p_h,0.01541146976918001,0.06576831778807023,0.23432969380243918,0.8155011434149669,-0.017094165490048496,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,4,q1,t360_mean,0.015761410487774824,0.053751560477721894,0.29322703094931296,0.7703278695861655,-0.03888820862002418,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,4,q1,mos,0.03760703802426064,0.05181298477079505,0.7258226521908124,0.47067856277683995,-0.03888820862002418,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,4,q1,p_h,0.010398836883059481,0.05387130500217342,0.19303109294716256,0.8475655678665938,-0.03888820862002418,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,4,q2,t360_mean,0.02174288083154363,0.04774955480811997,0.4553525350951792,0.6504463250151529,-0.03940313197688394,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,4,q2,mos,0.02960654843783992,0.0460274443029569,0.6432368532775115,0.5224424730635946,-0.03940313197688394,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,4,q2,p_h,-0.0032662148139868054,0.04785592842188028,-0.06825099672485832,0.9458054700320806,-0.03940313197688394,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,5,coverage_chao,t360_mean,0.03716866174084777,0.019710215147174658,1.8857562671595534,0.06401467222781189,0.03323569867094922,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,5,coverage_chao,mos,0.02471556909579844,0.0189993568218903,1.3008634622474244,0.19811934762756062,0.03323569867094922,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,5,coverage_chao,p_h,-0.02265461557760238,0.019754124390341916,-1.1468296508590659,0.2558586259738042,0.03323569867094922,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,5,q0,t360_mean,0.0427543295978185,0.06697785757068632,0.638335281965341,0.5256063711486201,-0.018283371365491297,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,5,q0,mos,0.0829922975957966,0.06456226914060989,1.2854612872271889,0.2034120437266434,-0.018283371365491297,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,5,q0,p_h,0.014804685715651317,0.06712706685191097,0.22054718625367523,0.8261696794823157,-0.018283371365491297,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,5,q1,t360_mean,0.01585824240513759,0.053740101118336166,0.2950914135836404,0.7689099731259449,-0.0377783304498811,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,5,q1,mos,0.03930797468697569,0.05180193869867995,0.7588128103780285,0.4508397261622341,-0.0377783304498811,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,5,q1,p_h,0.013947941719512524,0.053859820114309495,0.25896747686698696,0.7965182074371777,-0.0377783304498811,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,5,q2,t360_mean,0.020938728321219582,0.047266343437233654,0.44299446072076054,0.6593116008911545,-0.037859791089176476,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,5,q2,mos,0.03312741864398569,0.04556166018100225,0.7270898056036764,0.4699075428626318,-0.037859791089176476,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,5,q2,p_h,-8.389877451895309e-4,0.0473716405814868,-0.017710759747624483,0.9859264690749556,-0.037859791089176476,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,6,coverage_chao,t360_mean,0.04016607579888252,0.019601333233493046,2.049150194041405,0.044685167440117426,0.04189116998585729,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,6,coverage_chao,mos,0.025858521624792713,0.018894401786440893,1.3685811235023833,0.17606899697768646,0.04189116998585729,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,6,coverage_chao,p_h,-0.0222052592111583,0.0196449999160191,-1.1303262563544982,0.26269257846062,0.04189116998585729,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,6,q0,t360_mean,0.03166406922987852,0.065620041685109,0.48253656073284656,0.6311241812847754,-0.024258409493236988,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,6,q0,mos,0.07452333381678938,0.0632534235336043,1.1781707558832413,0.24323087450409414,-0.024258409493236988,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,6,q0,p_h,0.006755462161370532,0.06576622610498886,0.10271932208161294,0.9185172561978067,-0.024258409493236988,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,6,q1,t360_mean,0.011343203308771975,0.053022142823862695,0.2139333249215071,0.8313010578907871,-0.041238114438807205,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,6,q1,mos,0.03268773042762197,0.051109873913081076,0.6395580330174883,0.5248161631302046,-0.041238114438807205,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,6,q1,p_h,6.852006566615196e-4,0.05314026239511637,0.012894190314056298,0.9897536119909736,-0.041238114438807205,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,6,q2,t360_mean,0.015412021719530851,0.047236205756358944,0.32627560729633925,0.7453146491489808,-0.040226256247952064,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,6,q2,mos,0.02450612679108033,0.045532609429985715,0.5382104627401764,0.5923587491395892,-0.040226256247952064,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,6,q2,p_h,-0.015283833150281105,0.04734143576168194,-0.32284261988209084,0.7479007041999146,-0.040226256247952064,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,7,coverage_chao,t360_mean,0.03903565666519792,0.01965996248366089,1.9855407505299103,0.051511515629091814,0.03743791683105291,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,7,coverage_chao,mos,0.023996118379664387,0.018950916544692952,1.2662246875011596,0.2101695677302594,0.03743791683105291,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,7,coverage_chao,p_h,-0.023616261396710074,0.01970375977693792,-1.1985662464455897,0.23525796984434882,0.03743791683105291,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,7,q0,t360_mean,0.0401917822356911,0.06870766326092474,0.5849679690467493,0.5606921931958944,-0.01776542232536249,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,7,q0,mos,0.08667302041620964,0.0662296885622638,1.3086732294494585,0.195475392147518,-0.01776542232536249,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,7,q0,p_h,0.020320351000608895,0.06886072610022158,0.29509347564871974,0.7689084053256974,-0.01776542232536249,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,7,q1,t360_mean,0.01557236307475705,0.05458050268304281,0.285309997329781,0.7763576250445919,-0.03736683734969115,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,7,q1,mos,0.04179388257121813,0.052612030779477216,0.794378813210932,0.43000516058693106,-0.03736683734969115,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,7,q1,p_h,0.010284413611347869,0.054702093875559264,0.1880076772699722,0.851484618770894,-0.03736683734969115,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,7,q2,t360_mean,0.019444966296993157,0.04798705585773336,0.4052127380900677,0.6867159832375558,-0.03793946046152907,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,7,q2,mos,0.033557740192260745,0.04625637976375653,0.725472688603149,0.4708916297581739,-0.03793946046152907,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,7,q2,p_h,-0.004526483204979578,0.048093958562184055,-0.0941175012476249,0.9253193232721468,-0.03793946046152907,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,8,coverage_chao,t360_mean,0.03624096770231206,0.020208380958322177,1.7933632475088201,0.07779216951361229,0.03286253304990072,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,8,coverage_chao,mos,0.026902091870133864,0.01947955604507406,1.3810423506513534,0.1722236849632903,0.03286253304990072,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,8,coverage_chao,p_h,-0.023238860619296777,0.020253399985607767,-1.1474054053053069,0.2556225148879353,0.03286253304990072,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,8,q0,t360_mean,0.046123487352892505,0.06658027945759593,0.6927499813554842,0.4910532373901003,-0.01467250127067432,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,8,q0,mos,0.08756564203728348,0.06417902987209986,1.36439647361124,0.177374908744933,-0.01467250127067432,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,8,q0,p_h,0.007514417552669771,0.06672860303798396,0.1126116419429961,0.9107022770451322,-0.01467250127067432,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,8,q1,t360_mean,0.019868804201336295,0.053492516090150745,0.37143147590686276,0.7115824989834063,-0.035308916424411585,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,8,q1,mos,0.04386481823975097,0.05156328294281284,0.8506987091648144,0.3982102712936909,-0.035308916424411585,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,8,q1,p_h,0.010233430124584345,0.053611683530946926,0.19088059636622262,0.8492428254071736,-0.035308916424411585,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,8,q2,t360_mean,0.022409015606676495,0.04742832544771159,0.4724816951714184,0.6382419632469025,-0.035933375874785956,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,8,q2,mos,0.03620644158617636,0.045717800232889946,0.7919550241205395,0.43140658465716,-0.035933375874785956,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,8,q2,p_h,-0.0024852868860024057,0.04753398344583841,-0.05228442276112233,0.9584701610395681,-0.035933375874785956,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,9,coverage_chao,t360_mean,0.04359221737955774,0.020204363370894842,2.1575645111567336,0.03484452598473545,0.05034946066417101,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,9,coverage_chao,mos,0.028327844420841436,0.019475683353856584,1.4545237723446527,0.15084529522486045,0.05034946066417101,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,9,coverage_chao,p_h,-0.02336028980786809,0.020249373448038493,-1.1536302526995443,0.25307966860683423,0.05034946066417101,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,9,q0,t360_mean,0.04037312184928724,0.0677338882101978,0.5960549868922008,0.5533084519951391,-0.013313281427581591,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,9,q0,mos,0.09209857425930768,0.06529103317393499,1.4105853404702224,0.16336469839303702,-0.013313281427581591,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,9,q0,p_h,0.023049419599957672,0.0678847817314444,0.3395373603931192,0.735352455267382,-0.013313281427581591,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,9,q1,t360_mean,0.016148432188849243,0.05421242586618986,0.29787326301737,0.7667957993374447,-0.036130313331249164,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,9,q1,mos,0.04045103962590287,0.05225722882886243,0.7740754826165059,0.44182794980947215,-0.036130313331249164,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,9,q1,p_h,0.021532555989814725,0.054333197079100067,0.3963057053032774,0.6932402021998856,-0.036130313331249164,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,9,q2,t360_mean,0.01983761009357821,0.0472101507828778,0.4201979820994964,0.6757935698459635,-0.03926451143391807,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,9,q2,mos,0.029840641378439024,0.0455074941415702,0.6557302690762791,0.5144237103113454,-0.03926451143391807,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,9,q2,p_h,0.0072647469269529925,0.04731532274448297,0.15353899129431747,0.8784718978595814,-0.03926451143391807,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,10,coverage_chao,t360_mean,0.03660069020063632,0.019927823598038047,1.8366626952799685,0.07105435632895034,0.03337099107222441,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,10,coverage_chao,mos,0.023937082370864907,0.019209117120016977,1.24613131469333,0.2174042909178911,0.03337099107222441,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,10,coverage_chao,p_h,-0.025525851765057936,0.0199722176163492,-1.2780679769963323,0.20598978054866984,0.03337099107222441,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,10,q0,t360_mean,0.04812256964408679,0.06598609972089993,0.7292834376880866,0.46857448358469034,-0.010001434176078128,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,10,q0,mos,0.09248019869891211,0.06360627951146049,1.4539476197825587,0.15100447143789503,-0.010001434176078128,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,10,q0,p_h,0.017221498034990717,0.06613309962306585,0.2604066365125311,0.7954130454343282,-0.010001434176078128,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,10,q1,t360_mean,0.019912320376981194,0.05377446396082706,0.37029323791096586,0.7124260429382159,-0.03449641025107164,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,10,q1,mos,0.044335542631314916,0.05183506222884053,0.8553195602540831,0.3956675688845752,-0.03449641025107164,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,10,q1,p_h,0.016325109374240285,0.05389425950829389,0.30290998564936183,0.7629724789564466,-0.03449641025107164,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,10,q2,t360_mean,0.021917188929915638,0.04737803022246951,0.46260236710983377,0.6452689119313131,-0.03653437492028555,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,10,q2,mos,0.035512525802204,0.04566931892897336,0.7776013883069817,0.43976121123110556,-0.03653437492028555,66
species_error_strict,species_same_genus_observed_5pct,species_baseline,10,q2,p_h,0.0019336725094196803,0.04748357617588963,0.04072297550329679,0.967647600596927,-0.03653437492028555,66
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,1,coverage_chao,t360_mean,0.03551683868950857,0.019617427189048964,1.8104738377382705,0.07506843290325245,0.027920049042854722,66
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,1,coverage_chao,mos,0.025274722082562942,0.018909915305801252,1.3365856839564518,0.18624224137172601,0.027920049042854722,66
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,1,coverage_chao,p_h,-0.019697525446461677,0.01966112972473049,-1.0018511510905401,0.32030963250574007,0.027920049042854722,66
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,1,q0,t360_mean,0.04418128717890358,0.06941527514943348,0.6364778801754005,0.5268079163753756,-0.019868725111936936,66
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,1,q0,mos,0.08372411348055132,0.06691178008997177,1.2512611885078104,0.2155400384745768,-0.019868725111936936,66
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,1,q0,p_h,0.00750590154652321,0.0695699143643431,0.10789005010433411,0.9144313012183277,-0.019868725111936936,66
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,1,q1,t360_mean,0.02442194027306009,0.05514239666493857,0.4428886256332852,0.6593877379569699,-0.034154352539394806,66
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,1,q1,mos,0.04423158295334432,0.05315365978648685,0.8321455781411542,0.40852058110156275,-0.034154352539394806,66
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,1,q1,p_h,0.01687134647036089,0.055265239611395865,0.305279531745339,0.7611758228791661,-0.034154352539394806,66
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,1,q2,t360_mean,0.028265552230515485,0.04791341433472188,0.5899298270219915,0.5573816536717346,-0.034752412041041625,66
