scenario_family,scenario,baseline_scenario,unit_type,iter,inference,stability,inference_label
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,5,abundance_cor,1,total abundance
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,5,q0_cor,0.969848687818553,q0 richness / number of units
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,5,q1_cor,0.9847452728602522,Hill q1 / effective units
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,5,q2_cor,0.9883903713577057,Hill q2 / dominant units
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,5,coverage_chao_cor,0.9956982195279486,sample coverage Chao
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,5,bray_curtis_cor,0.9939498062997884,Bray-Curtis abundance distance
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,5,jaccard_pa_cor,0.968651234771536,Jaccard presence-absence distance
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,5,sorensen_pa_cor,0.9722818930516512,Sørensen presence-absence distance
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,5,procrustes_r2,0.9967701795921708,ordination Procrustes R2
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,6,abundance_cor,1,total abundance
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,6,q0_cor,0.9706400580839625,q0 richness / number of units
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,6,q1_cor,0.9845211406756502,Hill q1 / effective units
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,6,q2_cor,0.9832342639731919,Hill q2 / dominant units
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,6,coverage_chao_cor,0.9920511265949375,sample coverage Chao
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,6,bray_curtis_cor,0.9896156927461351,Bray-Curtis abundance distance
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,6,jaccard_pa_cor,0.9492716119535262,Jaccard presence-absence distance
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,6,sorensen_pa_cor,0.9585737922896106,Sørensen presence-absence distance
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,6,procrustes_r2,0.9901573058747679,ordination Procrustes R2
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,7,abundance_cor,1,total abundance
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,7,q0_cor,0.9811423022572744,q0 richness / number of units
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,7,q1_cor,0.9879281315398187,Hill q1 / effective units
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,7,q2_cor,0.9922316564487978,Hill q2 / dominant units
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,7,coverage_chao_cor,0.9961037160472568,sample coverage Chao
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,7,bray_curtis_cor,0.9948809735604985,Bray-Curtis abundance distance
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,7,jaccard_pa_cor,0.9686854229553061,Jaccard presence-absence distance
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,7,sorensen_pa_cor,0.972081654309511,Sørensen presence-absence distance
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,7,procrustes_r2,0.9973114180220792,ordination Procrustes R2
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,8,abundance_cor,1,total abundance
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,8,q0_cor,0.9799778335792859,q0 richness / number of units
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,8,q1_cor,0.9878918688455783,Hill q1 / effective units
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,8,q2_cor,0.9895360014943984,Hill q2 / dominant units
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,8,coverage_chao_cor,0.9635565070496723,sample coverage Chao
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,8,bray_curtis_cor,0.993858685675085,Bray-Curtis abundance distance
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,8,jaccard_pa_cor,0.9649656673592604,Jaccard presence-absence distance
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,8,sorensen_pa_cor,0.9709572845022025,Sørensen presence-absence distance
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,8,procrustes_r2,0.9975663278800748,ordination Procrustes R2
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,9,abundance_cor,1,total abundance
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,9,q0_cor,0.9702143145111766,q0 richness / number of units
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,9,q1_cor,0.9781856631140969,Hill q1 / effective units
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,9,q2_cor,0.9795449696779736,Hill q2 / dominant units
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,9,coverage_chao_cor,0.9524526916329927,sample coverage Chao
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,9,bray_curtis_cor,0.9896588531011509,Bray-Curtis abundance distance
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,9,jaccard_pa_cor,0.9557446329013581,Jaccard presence-absence distance
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,9,sorensen_pa_cor,0.9621907137296805,Sørensen presence-absence distance
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,9,procrustes_r2,0.9957294412516884,ordination Procrustes R2
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,10,abundance_cor,1,total abundance
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,10,q0_cor,0.9754351205347686,q0 richness / number of units
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,10,q1_cor,0.9837664351867182,Hill q1 / effective units
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,10,q2_cor,0.9919766881344219,Hill q2 / dominant units
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,10,coverage_chao_cor,0.9660264870156278,sample coverage Chao
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,10,bray_curtis_cor,0.9958444344944012,Bray-Curtis abundance distance
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,10,jaccard_pa_cor,0.957662568266045,Jaccard presence-absence distance
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,10,sorensen_pa_cor,0.9629622785452919,Sørensen presence-absence distance
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,10,procrustes_r2,0.996219429013643,ordination Procrustes R2
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,1,abundance_cor,1,total abundance
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,1,q0_cor,0.9753932033296846,q0 richness / number of units
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,1,q1_cor,0.9796015668683685,Hill q1 / effective units
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,1,q2_cor,0.9804130402554012,Hill q2 / dominant units
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,1,coverage_chao_cor,0.9833035431955498,sample coverage Chao
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,1,bray_curtis_cor,0.9859969041868526,Bray-Curtis abundance distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,1,jaccard_pa_cor,0.9133099208357823,Jaccard presence-absence distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,1,sorensen_pa_cor,0.9256709010713317,Sørensen presence-absence distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,1,procrustes_r2,0.9861969577975958,ordination Procrustes R2
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,2,abundance_cor,1,total abundance
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,2,q0_cor,0.9678351121948618,q0 richness / number of units
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,2,q1_cor,0.971511868531254,Hill q1 / effective units
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,2,q2_cor,0.9716552368981569,Hill q2 / dominant units
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,2,coverage_chao_cor,0.9608646883842574,sample coverage Chao
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,2,bray_curtis_cor,0.9830170814115282,Bray-Curtis abundance distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,2,jaccard_pa_cor,0.9232742579588643,Jaccard presence-absence distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,2,sorensen_pa_cor,0.9341642956309848,Sørensen presence-absence distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,2,procrustes_r2,0.9818080190143206,ordination Procrustes R2
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,3,abundance_cor,1,total abundance
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,3,q0_cor,0.9640198212737917,q0 richness / number of units
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,3,q1_cor,0.9656708643466866,Hill q1 / effective units
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,3,q2_cor,0.9637384489991265,Hill q2 / dominant units
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,3,coverage_chao_cor,0.9030031295134617,sample coverage Chao
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,3,bray_curtis_cor,0.9831465005422767,Bray-Curtis abundance distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,3,jaccard_pa_cor,0.9271011858819508,Jaccard presence-absence distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,3,sorensen_pa_cor,0.9345198010145425,Sørensen presence-absence distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,3,procrustes_r2,0.9951475768596634,ordination Procrustes R2
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,4,abundance_cor,1,total abundance
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,4,q0_cor,0.9695619249382476,q0 richness / number of units
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,4,q1_cor,0.9696110157615698,Hill q1 / effective units
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,4,q2_cor,0.9679731778465331,Hill q2 / dominant units
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,4,coverage_chao_cor,0.9478668342915939,sample coverage Chao
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,4,bray_curtis_cor,0.9846217167810885,Bray-Curtis abundance distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,4,jaccard_pa_cor,0.9326904833861858,Jaccard presence-absence distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,4,sorensen_pa_cor,0.9416104437272509,Sørensen presence-absence distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,4,procrustes_r2,0.9900661282127892,ordination Procrustes R2
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,5,abundance_cor,1,total abundance
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,5,q0_cor,0.9704937194798074,q0 richness / number of units
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,5,q1_cor,0.9747200174924724,Hill q1 / effective units
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,5,q2_cor,0.9825150138562542,Hill q2 / dominant units
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,5,coverage_chao_cor,0.9821626715758539,sample coverage Chao
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,5,bray_curtis_cor,0.9902345192987323,Bray-Curtis abundance distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,5,jaccard_pa_cor,0.9356299663596093,Jaccard presence-absence distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,5,sorensen_pa_cor,0.9425141550849994,Sørensen presence-absence distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,5,procrustes_r2,0.9947961865305512,ordination Procrustes R2
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,6,abundance_cor,1,total abundance
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,6,q0_cor,0.9724945151563077,q0 richness / number of units
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,6,q1_cor,0.9720079464786511,Hill q1 / effective units
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,6,q2_cor,0.9673679645989774,Hill q2 / dominant units
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,6,coverage_chao_cor,0.910275509584803,sample coverage Chao
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,6,bray_curtis_cor,0.982747082692617,Bray-Curtis abundance distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,6,jaccard_pa_cor,0.9169287114398501,Jaccard presence-absence distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,6,sorensen_pa_cor,0.9278699077047459,Sørensen presence-absence distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,6,procrustes_r2,0.9951552729140352,ordination Procrustes R2
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,7,abundance_cor,1,total abundance
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,7,q0_cor,0.9651622243943291,q0 richness / number of units
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,7,q1_cor,0.9569818416364851,Hill q1 / effective units
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,7,q2_cor,0.9574436856936278,Hill q2 / dominant units
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,7,coverage_chao_cor,0.9353793283328959,sample coverage Chao
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,7,bray_curtis_cor,0.9747998835618535,Bray-Curtis abundance distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,7,jaccard_pa_cor,0.8999076773139058,Jaccard presence-absence distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,7,sorensen_pa_cor,0.9145401097344952,Sørensen presence-absence distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,7,procrustes_r2,0.977289001850399,ordination Procrustes R2
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,8,abundance_cor,1,total abundance
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,8,q0_cor,0.9658636161975375,q0 richness / number of units
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,8,q1_cor,0.9646921813281186,Hill q1 / effective units
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,8,q2_cor,0.9566238488007919,Hill q2 / dominant units
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,8,coverage_chao_cor,0.972569470632251,sample coverage Chao
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,8,bray_curtis_cor,0.9872681754065965,Bray-Curtis abundance distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,8,jaccard_pa_cor,0.9325112727723363,Jaccard presence-absence distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,8,sorensen_pa_cor,0.9445568444431334,Sørensen presence-absence distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,8,procrustes_r2,0.9959463701581519,ordination Procrustes R2
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,9,abundance_cor,1,total abundance
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,9,q0_cor,0.9763377207633905,q0 richness / number of units
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,9,q1_cor,0.9739016445318724,Hill q1 / effective units
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,9,q2_cor,0.969099783410817,Hill q2 / dominant units
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,9,coverage_chao_cor,0.9750484572111526,sample coverage Chao
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,9,bray_curtis_cor,0.9806076835138503,Bray-Curtis abundance distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,9,jaccard_pa_cor,0.9318679986735773,Jaccard presence-absence distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,9,sorensen_pa_cor,0.9421415325238239,Sørensen presence-absence distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,9,procrustes_r2,0.9879803973435441,ordination Procrustes R2
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,10,abundance_cor,1,total abundance
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,10,q0_cor,0.9714947561361756,q0 richness / number of units
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,10,q1_cor,0.9661289803763219,Hill q1 / effective units
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,10,q2_cor,0.9681633829138743,Hill q2 / dominant units
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,10,coverage_chao_cor,0.9796358446865495,sample coverage Chao
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,10,bray_curtis_cor,0.9774385957407173,Bray-Curtis abundance distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,10,jaccard_pa_cor,0.9165400088012328,Jaccard presence-absence distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,10,sorensen_pa_cor,0.927827652963601,Sørensen presence-absence distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,10,procrustes_r2,0.9849016985368042,ordination Procrustes R2
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,1,abundance_cor,1,total abundance
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,1,q0_cor,0.9779139850184886,q0 richness / number of units
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,1,q1_cor,0.9866559154148064,Hill q1 / effective units
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,1,q2_cor,0.9888606729330195,Hill q2 / dominant units
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,1,coverage_chao_cor,0.9801763089333375,sample coverage Chao
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,1,bray_curtis_cor,0.9929348697670999,Bray-Curtis abundance distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,1,jaccard_pa_cor,0.9562852513431017,Jaccard presence-absence distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,1,sorensen_pa_cor,0.9636593093174706,Sørensen presence-absence distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,1,procrustes_r2,0.9971305343448631,ordination Procrustes R2
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,2,abundance_cor,1,total abundance
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,2,q0_cor,0.9846659721546619,q0 richness / number of units
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,2,q1_cor,0.9947321850983621,Hill q1 / effective units
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,2,q2_cor,0.9967084952305056,Hill q2 / dominant units
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,2,coverage_chao_cor,0.997012879862776,sample coverage Chao
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,2,bray_curtis_cor,0.9968849084251102,Bray-Curtis abundance distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,2,jaccard_pa_cor,0.9680466371243086,Jaccard presence-absence distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,2,sorensen_pa_cor,0.9733110025359003,Sørensen presence-absence distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,2,procrustes_r2,0.9942342013968657,ordination Procrustes R2
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,3,abundance_cor,1,total abundance
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,3,q0_cor,0.9845781813930921,q0 richness / number of units
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,3,q1_cor,0.9894174226650062,Hill q1 / effective units
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,3,q2_cor,0.988460296434268,Hill q2 / dominant units
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,3,coverage_chao_cor,0.9465204399309888,sample coverage Chao
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,3,bray_curtis_cor,0.9915513070514204,Bray-Curtis abundance distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,3,jaccard_pa_cor,0.9609816507978594,Jaccard presence-absence distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,3,sorensen_pa_cor,0.9658737453248892,Sørensen presence-absence distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,3,procrustes_r2,0.9943219050295149,ordination Procrustes R2
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,4,abundance_cor,1,total abundance
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,4,q0_cor,0.9804164441512401,q0 richness / number of units
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,4,q1_cor,0.9883266951148274,Hill q1 / effective units
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,4,q2_cor,0.9896338418221372,Hill q2 / dominant units
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,4,coverage_chao_cor,0.9795407349593653,sample coverage Chao
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,4,bray_curtis_cor,0.9940429686926702,Bray-Curtis abundance distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,4,jaccard_pa_cor,0.9512557770807722,Jaccard presence-absence distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,4,sorensen_pa_cor,0.9579654849295698,Sørensen presence-absence distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,4,procrustes_r2,0.9966836967533796,ordination Procrustes R2
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,5,abundance_cor,1,total abundance
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,5,q0_cor,0.98378201207625,q0 richness / number of units
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,5,q1_cor,0.9871320598531246,Hill q1 / effective units
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,5,q2_cor,0.9881019435947885,Hill q2 / dominant units
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,5,coverage_chao_cor,0.9512376744949085,sample coverage Chao
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,5,bray_curtis_cor,0.9921846940093518,Bray-Curtis abundance distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,5,jaccard_pa_cor,0.9660002945071131,Jaccard presence-absence distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,5,sorensen_pa_cor,0.9678484839088267,Sørensen presence-absence distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,5,procrustes_r2,0.9964389811429302,ordination Procrustes R2
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,6,abundance_cor,1,total abundance
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,6,q0_cor,0.9777447835683236,q0 richness / number of units
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,6,q1_cor,0.9944750848481065,Hill q1 / effective units
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,6,q2_cor,0.9975378258902983,Hill q2 / dominant units
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,6,coverage_chao_cor,0.9968362807729212,sample coverage Chao
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,6,bray_curtis_cor,0.9971026300316715,Bray-Curtis abundance distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,6,jaccard_pa_cor,0.9687430602419876,Jaccard presence-absence distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,6,sorensen_pa_cor,0.9758300664794447,Sørensen presence-absence distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,6,procrustes_r2,0.998754362651147,ordination Procrustes R2
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,7,abundance_cor,1,total abundance
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,7,q0_cor,0.9809226768851032,q0 richness / number of units
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,7,q1_cor,0.9906817541986608,Hill q1 / effective units
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,7,q2_cor,0.9953884249070626,Hill q2 / dominant units
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,7,coverage_chao_cor,0.984323543506529,sample coverage Chao
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,7,bray_curtis_cor,0.9965794946761376,Bray-Curtis abundance distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,7,jaccard_pa_cor,0.9805938040457559,Jaccard presence-absence distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,7,sorensen_pa_cor,0.9831886483670939,Sørensen presence-absence distance
