scenario_family,scenario,baseline_scenario,unit_type,iter,unit,total_abundance,q0,q1,q2,coverage_zhanghuang,coverage_chao,coverage_turing
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,7,1237,10,3,2.2295918739204166,1.851851851851852,0.9181818181818182,0.9181818181818182,0.9
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,7,1243,20,4,3.8003195872049766,3.6363636363636362,1,1,1
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,7,1274,25,9,6.113915822164294,4.629629629629631,0.8029037077697732,0.8032786885245902,0.8
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,7,1310,45,3,1.3329097102826746,1.1447145279819106,0.978743961352657,0.978743961352657,0.9777777777777777
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,7,1366,5,3,2.8717458874925876,2.7777777777777786,1,0.9,0.8
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,7,137,1,1,1,1,0,0,0
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,7,1372,50,6,3.8830372734577425,3.3967391304347827,0.9608163265383723,0.9608,0.96
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,7,1464,15,3,2.347230565787614,2.1028037383177574,1,1,0.9333333333333333
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,7,1477,55,7,3.5943986005351145,2.9114533205004807,0.9272727223448605,0.928159645232816,0.9272727272727272
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,7,1491,4,3,2.82842712474619,2.6666666666666665,0.625,0.625,0.5
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,7,152,15,4,2.8936984026091066,2.472527472527472,0.8833333333333333,0.8833333333333333,0.8666666666666667
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,7,1537,13,7,5.655670782899209,4.5675675675675675,0.7171717171717171,0.7159763313609467,0.6923076923076923
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,7,1549,91,13,6.173101513169628,4.049388753056236,0.9794789265151147,0.9793956043956044,0.978021978021978
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,7,1556,14,7,6.257530051692513,5.7647058823529385,0.7884615384615384,0.7961672473867596,0.7857142857142857
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,7,157,3,1,1,1,1,1,1
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,7,1587,14,6,5.107954878248904,4.454545454545454,0.8758741258741258,0.8761904761904762,0.8571428571428572
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,7,1660,19,9,5.2571509052343535,3.2522522522522515,0.6373355263157895,0.6373355263157895,0.631578947368421
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,7,1677,87,9,4.227084310215815,2.9325842696629216,0.9772757299511164,0.9772757299511164,0.9770114942528736
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,7,1686,1,1,1,1,0,0,0
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,7,1694,10,3,2.5685676074155555,2.3809523809523814,1,1,0.9
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,7,1706,42,14,10.091179114324765,8.018181818181807,0.8605489837197154,0.8605442176870748,0.8571428571428572
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,7,1768,95,10,4.70440477455061,3.4069460173650428,0.9686381085632549,0.9686434395848776,0.968421052631579
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,7,1826,5,3,2.586409289858933,2.272727272727273,0.7333333333333334,0.7333333333333334,0.6
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,7,1837,184,11,4.0346705757144585,3.2207001522070025,0.9783777045002989,0.9783790170132325,0.9782608695652174
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,7,1875,42,8,4.54055769052846,2.979729729729729,0.953514739229025,0.953514739229025,0.9523809523809523
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,7,1887,10,5,3.8932204747617334,3.1250000000000018,0.7206896551724138,0.7206896551724138,0.7
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,7,1893,8,3,2.4602329762891006,2.1333333333333333,0.9027777777777778,0.9027777777777778,0.875
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,7,1992,4,2,1.7547653506033232,1.6,1,1,0.75
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,7,1996,72,9,6.388873400911941,5.538461538461537,0.9726143590729476,0.972608024691358,0.9722222222222222
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,7,2011,29,7,4.273621488379939,3.0581818181818172,0.9377085650723026,0.9377085650723026,0.9310344827586207
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,7,2021,14,5,4.456676065491858,4.083333333333332,0.9335664335664335,0.9380952380952381,0.9285714285714286
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,7,2034,314,6,1.6016810244630182,1.2877592602267385,0.9904762870704694,0.9904762870704694,0.9904458598726115
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,7,2076,2,2,2,2,0,0,0
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,7,2142,12,4,2.672696154421018,2.057142857142857,0.8472222222222222,0.8472222222222222,0.8333333333333334
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,7,215,19,7,4.393438145237897,3.2522522522522515,0.736745280862928,0.7439544807965861,0.736842105263158
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,7,2182,5,3,2.586409289858933,2.272727272727273,0.7333333333333334,0.7333333333333334,0.6
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,7,2205,64,12,7.5563505114269,5.851428571428571,0.9384696357961316,0.9384765625,0.9375
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,7,223,19,2,1.4000329297344922,1.2320819112627985,1,1,1
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,7,2257,177,15,6.505090932190796,3.775943111968183,0.9831128974752166,0.9831148065238248,0.9830508474576272
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,7,2260,13,2,1.3115234140474163,1.1655172413793102,1,1,0.9230769230769231
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,7,2276,46,9,5.411839719140313,3.86131386861314,0.9593536844222336,0.9592391304347826,0.9565217391304348
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,7,2312,24,7,5.454091093626762,4.64516129032258,0.9240013736581243,0.9233333333333333,0.9166666666666666
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,7,288,15,5,3.5774227027631387,3.000000000000001,0.8003996003996003,0.8133333333333334,0.8
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,7,291,19,5,2.8392726411544027,2.0167597765363126,0.9052631578947369,0.9052631578947369,0.8947368421052632
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,7,391,48,9,5.080248595041665,3.3982300884955747,0.9383741258741258,0.9383741258741258,0.9375
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,7,400,9,4,2.72568088924821,2.0769230769230766,0.7037037037037037,0.7037037037037037,0.6666666666666667
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,7,408,5,4,3.7892914162759954,3.571428571428574,0.4999999999999999,0.48571428571428577,0.4
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,7,476,59,7,4.051381291803119,3.0508326029798423,0.9672316384180791,0.9672316384180791,0.9661016949152542
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,7,609,36,11,7.364198179859792,5.586206896551723,0.8641430370692459,0.8642147734326505,0.8611111111111112
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,7,620,26,9,7.331631119775587,6.377358490566037,0.8903585544889893,0.8904576436222006,0.8846153846153846
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,7,633,25,10,7.2736685670426375,5.341880341880341,0.8534118952344824,0.8523076923076923,0.84
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,7,644,33,6,3.5339949087805107,2.574468085106383,0.974481658692185,0.974481658692185,0.9696969696969697
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,7,730,8,3,2.0867794400977164,1.6842105263157894,0.8055555555555556,0.8055555555555556,0.75
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,7,788,10,4,2.971004096610006,2.3809523809523814,0.82,0.82,0.8
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,7,792,116,10,5.520097590741988,4.570652173913045,0.9741260948473132,0.9743608799048752,0.9741379310344828
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,7,805,42,4,1.5121208882017414,1.216551724137931,0.953514739229025,0.953514739229025,0.9523809523809523
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,7,812,27,11,5.890872165721708,3.3906976744186044,0.7490149724192278,0.7490149724192278,0.7407407407407407
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,7,827,33,8,5.056865988884075,3.7944250871080145,0.912903299052281,0.9127272727272727,0.9090909090909091
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,7,870,12,4,2.309401076758503,1.7142857142857137,0.7708333333333334,0.7708333333333334,0.75
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,7,926,6,4,3.464101615137754,3.000000000000001,0.5833333333333333,0.5833333333333333,0.5
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,1030,10,6,4.999999999999999,4.1666666666666705,0.626984126984127,0.6210526315789473,0.6
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,1058,9,5,4.166436205292808,3.5217391304347823,0.7023809523809523,0.6923076923076923,0.6666666666666667
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,1064,27,6,4.471772398902974,3.591133004926107,0.9651316409170764,0.9656084656084656,0.962962962962963
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,1090,27,7,3.6226481598148137,2.359223300970873,0.8943089430894309,0.8943089430894309,0.8888888888888888
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,1141,20,4,2.225324570645812,1.6949152542372878,0.9095238095238095,0.9095238095238095,0.9
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,1166,7,3,2.6004900059896596,2.333333333333333,0.8928571428571429,0.8928571428571429,0.8571428571428572
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,1174,15,5,2.9463698355480297,2.102803738317757,0.8090909090909091,0.8090909090909091,0.8
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,1180,11,4,3.0677684028710237,2.574468085106383,0.8484848484848485,0.8484848484848485,0.8181818181818181
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,1237,10,4,2.5611285178871386,1.9230769230769234,0.73,0.73,0.7
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,1243,20,4,3.8003195872049766,3.6363636363636362,1,1,1
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,1274,25,8,5.78411681499514,4.562043795620436,0.8862370411031065,0.8863157894736842,0.88
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,1310,45,3,1.3329097102826746,1.1447145279819106,0.978743961352657,0.978743961352657,0.9777777777777777
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,1366,5,3,2.8717458874925876,2.7777777777777786,1,0.9,0.8
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,137,1,1,1,1,0,0,0
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,1372,50,6,3.704432983995056,3.2722513089005236,0.9400000000084074,0.9412,0.94
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,1464,15,3,2.347230565787614,2.1028037383177574,1,1,0.9333333333333333
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,1477,55,8,3.8949115846675206,2.998017839444995,0.9279458404874633,0.9279399499582985,0.9272727272727272
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,1491,4,3,2.82842712474619,2.6666666666666665,0.625,0.625,0.5
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,152,15,4,2.8936984026091066,2.472527472527472,0.8833333333333333,0.8833333333333333,0.8666666666666667
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,1537,13,7,5.655670782899209,4.5675675675675675,0.7171717171717171,0.7159763313609467,0.6923076923076923
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,1549,91,14,6.397611973863712,4.085347804637395,0.9684899155246722,0.9684358194996493,0.967032967032967
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,1556,14,7,6.257530051692513,5.7647058823529385,0.7884615384615384,0.7961672473867596,0.7857142857142857
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,157,3,1,1,1,1,1,1
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,1587,14,6,5.107954878248904,4.454545454545454,0.8758741258741258,0.8761904761904762,0.8571428571428572
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,1660,19,8,4.887233348120303,3.1946902654867255,0.748040313549832,0.748040313549832,0.736842105263158
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,1677,87,9,4.227084310215815,2.9325842696629216,0.9772757299511164,0.9772757299511164,0.9770114942528736
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,1686,1,1,1,1,0,0,0
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,1694,10,3,2.454555595891148,2.173913043478261,1,1,0.9
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,1706,42,14,9.091275748516566,6.837209302325574,0.8105110513061884,0.8106782106782107,0.8095238095238095
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,1768,95,10,4.70440477455061,3.4069460173650428,0.9686381085632549,0.9686434395848776,0.968421052631579
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,1826,5,3,2.8717458874925876,2.7777777777777786,1,0.9,0.8
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,1837,184,11,4.182132100056569,3.2685846688549915,0.9893660627801754,0.9893629388514299,0.9891304347826086
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,1875,42,8,3.8390207846285684,2.43646408839779,0.9297142857142857,0.9297142857142857,0.9285714285714286
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,1887,10,5,3.8932204747617334,3.1250000000000018,0.7206896551724138,0.7206896551724138,0.7
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,1893,8,4,2.9257265599673183,2.2857142857142856,0.671875,0.671875,0.625
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,1992,4,2,1.7547653506033232,1.6,1,1,0.75
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,1996,72,9,6.879383353574186,5.944954128440364,1,1,1
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,2011,29,7,4.54170841054261,3.350597609561752,0.9356890365135082,0.9356321839080459,0.9310344827586207
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,2021,14,5,4.456676065491858,4.083333333333332,0.9335664335664335,0.9380952380952381,0.9285714285714286
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,2034,314,7,1.6931242016664632,1.286347980377831,0.9904762870704694,0.9904762870704694,0.9904458598726115
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,2076,2,2,2,2,0,0,0
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,2142,12,3,2.0574424589560696,1.6744186046511624,0.9294871794871795,0.9294871794871795,0.9166666666666666
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,215,19,6,3.810763680563225,2.983471074380165,0.7894997159703042,0.7969924812030076,0.7894736842105263
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,2182,5,3,2.586409289858933,2.272727272727273,0.7333333333333334,0.7333333333333334,0.6
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,2205,64,14,8.247363824201047,6.077151335311573,0.9071940603967603,0.9072316753926701,0.90625
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,223,19,2,1.4000329297344922,1.2320819112627985,1,1,1
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,2257,177,12,6.164315627760876,3.8089969604863225,0.9944145337176156,0.99441376245794455,0.9943502824858758
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,2260,13,2,1.3115234140474163,1.1655172413793102,1,1,0.9230769230769231
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,2276,46,9,5.788426170155821,4.069230769230769,0.9810269422912702,0.9808184143222506,0.9782608695652174
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,2312,24,7,5.454091093626762,4.64516129032258,0.9240013736581243,0.9233333333333333,0.9166666666666666
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,288,15,5,3.5774227027631387,3.000000000000001,0.8003996003996003,0.8133333333333334,0.8
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,291,19,5,2.8392726411544027,2.0167597765363126,0.9052631578947369,0.9052631578947369,0.8947368421052632
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,391,48,8,4.96167335748985,3.3982300884955747,0.9808006535947712,0.9808006535947712,0.9791666666666666
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,400,9,4,2.72568088924821,2.0769230769230766,0.7037037037037037,0.7037037037037037,0.6666666666666667
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,408,5,4,3.7892914162759954,3.571428571428574,0.4999999999999999,0.48571428571428577,0.4
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,476,59,6,3.306208180696931,2.3826146475017116,1,1,0.9830508474576272
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,609,36,11,7.189751929315924,5.491525423728812,0.8349349902141403,0.8349056603773585,0.8333333333333334
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,620,26,11,8.205267101771813,6.5,0.7754347826086956,0.7752247752247752,0.7692307692307692
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,633,25,8,6.031378142979499,4.844961240310077,0.883056164009186,0.8832432432432432,0.88
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,644,33,7,3.8552016093888506,2.64963503649635,0.9445887445887446,0.9445887445887446,0.9393939393939394
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,730,8,3,2.0867794400977164,1.6842105263157894,0.8055555555555556,0.8055555555555556,0.75
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,788,10,3,2.454555595891148,2.173913043478261,1,1,0.9
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,792,116,10,5.812156613662131,4.751412429378531,0.9829006487008675,0.9829072532699168,0.9827586206896551
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,805,42,4,1.5121208882017414,1.216551724137931,0.953514739229025,0.953514739229025,0.9523809523809523
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,812,27,8,4.952991783466796,3.269058295964124,0.9358024691358025,0.9358024691358025,0.9259259259259259
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,827,33,8,5.056865988884075,3.7944250871080145,0.912903299052281,0.9127272727272727,0.9090909090909091
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,870,12,4,2.309401076758503,1.7142857142857137,0.7708333333333334,0.7708333333333334,0.75
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,8,926,6,3,2.381101577952299,2,0.7619047619047619,0.7619047619047619,0.6666666666666667
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,9,1030,10,6,4.999999999999999,4.1666666666666705,0.626984126984127,0.6210526315789473,0.6
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,9,1058,9,5,4.166436205292808,3.5217391304347823,0.7023809523809523,0.6923076923076923,0.6666666666666667
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,9,1064,27,6,3.8800798392740092,2.951417004048582,0.9286694101508917,0.9286694101508917,0.9259259259259259
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,9,1090,27,6,3.1398212058030546,2.1253644314868803,0.9312169312169312,0.9312169312169312,0.9259259259259259
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,9,1141,20,4,2.225324570645812,1.6949152542372878,0.9095238095238095,0.9095238095238095,0.9
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,9,1166,7,3,2.6004900059896596,2.333333333333333,0.8928571428571429,0.8928571428571429,0.8571428571428572
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,9,1174,15,5,2.9463698355480297,2.102803738317757,0.8090909090909091,0.8090909090909091,0.8
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,9,1180,11,4,3.0677684028710237,2.574468085106383,0.8484848484848485,0.8484848484848485,0.8181818181818181
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,9,1237,10,3,2.2295918739204166,1.851851851851852,0.9181818181818182,0.9181818181818182,0.9
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,9,1243,20,4,3.8003195872049766,3.6363636363636362,1,1,1
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,9,1274,25,8,5.78411681499514,4.562043795620436,0.8862370411031065,0.8863157894736842,0.88
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,9,1310,45,3,1.3329097102826746,1.1447145279819106,0.978743961352657,0.978743961352657,0.9777777777777777
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,9,1366,5,3,2.8717458874925876,2.7777777777777786,1,0.9,0.8
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,9,137,1,1,1,1,0,0,0
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,9,1372,50,6,3.704432983995056,3.2722513089005236,0.9400000000084074,0.9412,0.94
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,9,1464,15,3,2.347230565787614,2.1028037383177574,1,1,0.9333333333333333
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,9,1477,55,8,3.70193877761745,2.6793622674933566,0.9279399499582985,0.9279399499582985,0.9272727272727272
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,9,1491,4,3,2.82842712474619,2.6666666666666665,0.625,0.625,0.5
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,9,152,15,3,2.347230565787614,2.1028037383177574,1,1,0.9333333333333333
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,9,1537,13,8,6.292111764414631,4.82857142857143,0.5505050505050505,0.5509355509355509,0.5384615384615384
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,9,1549,91,14,6.345183534774604,4.065292096219934,0.9684903111870959,0.9684358194996493,0.967032967032967
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,9,1556,14,7,6.107480038887458,5.444444444444442,0.8059440559440559,0.8056478405315615,0.7857142857142857
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,9,157,3,1,1,1,1,1,1
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,9,1587,14,6,5.107954878248904,4.454545454545454,0.8758741258741258,0.8761904761904762,0.8571428571428572
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,9,1660,19,8,4.887233348120303,3.1946902654867255,0.748040313549832,0.748040313549832,0.736842105263158
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,9,1677,87,8,4.107250009228649,2.9235225955967556,0.9887669801462905,0.9887669801462905,0.9885057471264368
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,9,1686,1,1,1,1,0,0,0
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,9,1694,10,3,2.5685676074155555,2.3809523809523814,1,1,0.9
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,9,1706,42,13,9.008361629898369,7.112903225806446,0.8593875783579779,0.8594285714285714,0.8571428571428572
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,9,1768,95,10,4.70440477455061,3.4069460173650428,0.9686381085632549,0.9686434395848776,0.968421052631579
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,9,1826,5,3,2.586409289858933,2.272727272727273,0.7333333333333334,0.7333333333333334,0.6
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,9,1837,184,12,4.485774218563006,3.3593967056955756,0.9893660844169423,0.9893629388514299,0.9891304347826086
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,9,1875,42,7,3.926170068490329,2.594117647058823,0.9772978959025471,0.9772978959025471,0.9761904761904762
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,9,1887,10,5,3.8932204747617334,3.1250000000000018,0.7206896551724138,0.7206896551724138,0.7
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,9,1893,8,5,4,3.2,0.5434782608695652,0.5434782608695652,0.5
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,9,1992,4,2,1.7547653506033232,1.6,1,1,0.75
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,9,1996,72,10,7.2253941771469865,6.14218009478673,0.972615331088665,0.972608024691358,0.9722222222222222
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,9,2011,29,8,4.48287618209098,3.0805860805860807,0.8668252080856124,0.8668252080856124,0.8620689655172413
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,9,2021,14,5,4.456676065491858,4.083333333333332,0.9335664335664335,0.9380952380952381,0.9285714285714286
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,9,2034,314,7,1.8661694993063145,1.3872692480864475,0.9904762870704694,0.9904762870704694,0.9904458598726115
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,9,2076,2,2,2,2,0,0,0
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,9,2142,12,4,2.672696154421018,2.057142857142857,0.8472222222222222,0.8472222222222222,0.8333333333333334
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,9,215,19,6,3.810763680563225,2.983471074380165,0.7894997159703042,0.7969924812030076,0.7894736842105263
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,9,2182,5,3,2.586409289858933,2.272727272727273,0.7333333333333334,0.7333333333333334,0.6
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,9,2205,64,14,7.832153624637892,5.801699716713881,0.891593061967824,0.8916081460674157,0.890625
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,9,223,19,2,1.2289892094880017,1.1107692307692307,1,1,0.9473684210526316
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,9,2257,177,14,6.254352189839014,3.639944231439526,0.9888290167821273,0.988827524915889,0.9887005649717514
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,9,2260,13,2,1.3115234140474163,1.1655172413793102,1,1,0.9230769230769231
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,9,2276,46,10,5.808133748899244,3.99245283018868,0.9376145528344588,0.9375578168362627,0.9347826086956522
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,9,2312,24,7,5.454091093626762,4.64516129032258,0.9240013736581243,0.9233333333333333,0.9166666666666666
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,9,288,15,5,3.5774227027631387,3.000000000000001,0.8003996003996003,0.8133333333333334,0.8
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,9,291,19,5,2.8392726411544027,2.0167597765363126,0.9052631578947369,0.9052631578947369,0.8947368421052632
species_error_strict,species_same_genus_observed_10pct,species_baseline,species_units,9,391,48,8,4.96167335748985,3.3982300884955747,0.9808006535947712,0.9808006535947712,0.9791666666666666
