delta_alpha_pct,delta_gamma_pct,delta_occupancy_pct,beta_signature,world_id,varied_parameter,factor_label,factor_value,factor_value_label,n_regional_species,n_genera,n_families,difficult_genus_fraction,n_sites,n_observed_species,occupancy_mean,occupancy_precision,mean_abundance,abundance_nb_size,occupancy_abundance_slope,observed_selection_bias,environmental_gradient_strength,regional_observed_ratio_input,mean_species_per_genus_input,mean_genera_per_family_input,occupancy_mean_input,mean_species_per_family_input,replicate_id,scenario,scenario_label,scenario_domain,mechanism,intensity_type,requested_intensity,intensity_label,metric,baseline,target,delta,relative_delta_pct,alpha_q0_spearman,bray_spearman,jaccard_spearman,sorensen_spearman,requested_mean_error,realised_mean_error,candidate_pool,rarity_exponent,difficulty_multiplier,n_eligible_source_species,n_moved_individuals,workflow,realised_unresolved_rate
NA,NA,NA,NA,2,regional_observed_ratio,Regional / observed species ratio,3,3,240,60,15,0.2,70,80,0.2,6,8,1.5,0.6,0,0,3,4,4,0.2,16,4,id_regional_uniform_20pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.2,   20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.19745114698385727,regional,0,1,72,2324,species,0
NA,NA,NA,NA,2,regional_observed_ratio,Regional / observed species ratio,3,3,240,60,15,0.2,70,80,0.2,6,8,1.5,0.6,0,0,3,4,4,0.2,16,4,id_observed_rare_weighted_20pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.2,   20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.1367034834324554,observed,0.5,1,56,1609,species,0
NA,NA,NA,NA,2,regional_observed_ratio,Regional / observed species ratio,3,3,240,60,15,0.2,70,80,0.2,6,8,1.5,0.6,0,0,3,4,4,0.2,16,4,id_regional_difficult_bias_20pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.2,   20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.19583687340696687,regional,0,4,72,2305,species,0
NA,NA,NA,NA,2,regional_observed_ratio,Regional / observed species ratio,3,3,240,60,15,0.2,70,80,0.2,6,8,1.5,0.6,0,0,3,4,4,0.2,16,4,workflow_mixed_rtu_1pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.01,    1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,observed,0,1,56,0,mixed_rtu,0.010875106202208995
NA,NA,NA,NA,2,regional_observed_ratio,Regional / observed species ratio,3,3,240,60,15,0.2,70,80,0.2,6,8,1.5,0.6,0,0,3,4,4,0.2,16,4,workflow_drop_unresolved_1pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.01,    1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,observed,0,1,56,0,drop_unresolved,0.009685641461342431
NA,NA,NA,NA,2,regional_observed_ratio,Regional / observed species ratio,3,3,240,60,15,0.2,70,80,0.2,6,8,1.5,0.6,0,0,3,4,4,0.2,16,4,workflow_mixed_rtu_3pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.03,    3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,observed,0,1,56,0,mixed_rtu,0.03135089209855568
NA,NA,NA,NA,2,regional_observed_ratio,Regional / observed species ratio,3,3,240,60,15,0.2,70,80,0.2,6,8,1.5,0.6,0,0,3,4,4,0.2,16,4,workflow_drop_unresolved_3pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.03,    3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,observed,0,1,56,0,drop_unresolved,0.032795242141036574
NA,NA,NA,NA,2,regional_observed_ratio,Regional / observed species ratio,3,3,240,60,15,0.2,70,80,0.2,6,8,1.5,0.6,0,0,3,4,4,0.2,16,4,workflow_mixed_rtu_5pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.05,    5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,observed,0,1,56,0,mixed_rtu,0.04817332200509772
NA,NA,NA,NA,2,regional_observed_ratio,Regional / observed species ratio,3,3,240,60,15,0.2,70,80,0.2,6,8,1.5,0.6,0,0,3,4,4,0.2,16,4,workflow_drop_unresolved_5pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.05,    5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,observed,0,1,56,0,drop_unresolved,0.05352591333899748
NA,NA,NA,NA,2,regional_observed_ratio,Regional / observed species ratio,3,3,240,60,15,0.2,70,80,0.2,6,8,1.5,0.6,0,0,3,4,4,0.2,16,4,workflow_mixed_rtu_10pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.1,   10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,observed,0,1,56,0,mixed_rtu,0.09915038232795237
NA,NA,NA,NA,2,regional_observed_ratio,Regional / observed species ratio,3,3,240,60,15,0.2,70,80,0.2,6,8,1.5,0.6,0,0,3,4,4,0.2,16,4,workflow_drop_unresolved_10pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.1,   10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,observed,0,1,56,0,drop_unresolved,0.10050977060322852
NA,NA,NA,NA,2,regional_observed_ratio,Regional / observed species ratio,3,3,240,60,15,0.2,70,80,0.2,6,8,1.5,0.6,0,0,3,4,4,0.2,16,4,workflow_mixed_rtu_20pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.2,   20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,observed,0,1,56,0,mixed_rtu,0.19999999999999996
NA,NA,NA,NA,2,regional_observed_ratio,Regional / observed species ratio,3,3,240,60,15,0.2,70,80,0.2,6,8,1.5,0.6,0,0,3,4,4,0.2,16,4,workflow_drop_unresolved_20pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.2,   20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,observed,0,1,56,0,drop_unresolved,0.20254885301614278
NA,NA,NA,NA,2,regional_observed_ratio,Regional / observed species ratio,3,3,240,60,15,0.2,70,80,0.2,6,8,1.5,0.6,0,0,3,4,4,0.2,16,4,workflow_rare_species_to_genus,Rare taxa reported at genus,fixed_workflow,rare_to_genus,fixed_workflow,NA,fixed,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,observed,0,1,56,0,rare_to_genus,0.0028887000849617673
NA,NA,NA,NA,2,regional_observed_ratio,Regional / observed species ratio,3,3,240,60,15,0.2,70,80,0.2,6,8,1.5,0.6,0,0,3,4,4,0.2,16,4,workflow_difficult_genera_to_genus,Difficult genera reported at genus,fixed_workflow,difficult_to_genus,fixed_workflow,NA,fixed,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,observed,0,1,56,0,difficult_to_genus,0.2526762956669499
NA,NA,NA,NA,2,regional_observed_ratio,Regional / observed species ratio,3,3,240,60,15,0.2,70,80,0.2,6,8,1.5,0.6,0,0,3,4,4,0.2,16,4,workflow_genus_level,Genus-level aggregation,fixed_workflow,genus_level,fixed_workflow,NA,fixed,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,observed,0,1,56,0,genus,NA
NA,NA,NA,NA,2,regional_observed_ratio,Regional / observed species ratio,3,3,240,60,15,0.2,70,80,0.2,6,8,1.5,0.6,0,0,3,4,4,0.2,16,4,workflow_family_level,Family-level aggregation,fixed_workflow,family_level,fixed_workflow,NA,fixed,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,observed,0,1,56,0,family,NA
NA,NA,NA,NA,2,regional_observed_ratio,Regional / observed species ratio,3,3,240,60,15,0.2,70,80,0.2,6,8,1.5,0.6,0,0,3,4,4,0.2,16,5,id_observed_uniform_1pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.01,    1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.006357615894039735,observed,0,1,50,72,species,0
NA,NA,NA,NA,2,regional_observed_ratio,Regional / observed species ratio,3,3,240,60,15,0.2,70,80,0.2,6,8,1.5,0.6,0,0,3,4,4,0.2,16,5,id_regional_uniform_1pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.01,    1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.009094922737306844,regional,0,1,72,103,species,0
NA,NA,NA,NA,2,regional_observed_ratio,Regional / observed species ratio,3,3,240,60,15,0.2,70,80,0.2,6,8,1.5,0.6,0,0,3,4,4,0.2,16,5,id_observed_rare_weighted_1pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.01,    1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.006710816777041943,observed,0.5,1,50,76,species,0
NA,NA,NA,NA,2,regional_observed_ratio,Regional / observed species ratio,3,3,240,60,15,0.2,70,80,0.2,6,8,1.5,0.6,0,0,3,4,4,0.2,16,5,id_regional_difficult_bias_1pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.01,    1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.009271523178807948,regional,0,4,72,105,species,0
NA,NA,NA,NA,2,regional_observed_ratio,Regional / observed species ratio,3,3,240,60,15,0.2,70,80,0.2,6,8,1.5,0.6,0,0,3,4,4,0.2,16,5,id_observed_uniform_3pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.03,    3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.018013245033112583,observed,0,1,50,204,species,0
NA,NA,NA,NA,2,regional_observed_ratio,Regional / observed species ratio,3,3,240,60,15,0.2,70,80,0.2,6,8,1.5,0.6,0,0,3,4,4,0.2,16,5,id_regional_uniform_3pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.03,    3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.029757174392935983,regional,0,1,72,337,species,0
NA,NA,NA,NA,2,regional_observed_ratio,Regional / observed species ratio,3,3,240,60,15,0.2,70,80,0.2,6,8,1.5,0.6,0,0,3,4,4,0.2,16,5,id_observed_rare_weighted_3pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.03,    3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.019690949227373068,observed,0.5,1,50,223,species,0
NA,NA,NA,NA,2,regional_observed_ratio,Regional / observed species ratio,3,3,240,60,15,0.2,70,80,0.2,6,8,1.5,0.6,0,0,3,4,4,0.2,16,5,id_regional_difficult_bias_3pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.03,    3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.028167770419426048,regional,0,4,72,319,species,0
NA,NA,NA,NA,2,regional_observed_ratio,Regional / observed species ratio,3,3,240,60,15,0.2,70,80,0.2,6,8,1.5,0.6,0,0,3,4,4,0.2,16,5,id_observed_uniform_5pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.05,    5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.031346578366445915,observed,0,1,50,355,species,0
NA,NA,NA,NA,2,regional_observed_ratio,Regional / observed species ratio,3,3,240,60,15,0.2,70,80,0.2,6,8,1.5,0.6,0,0,3,4,4,0.2,16,5,id_regional_uniform_5pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.05,    5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.04662251655629139,regional,0,1,72,528,species,0
NA,NA,NA,NA,2,regional_observed_ratio,Regional / observed species ratio,3,3,240,60,15,0.2,70,80,0.2,6,8,1.5,0.6,0,0,3,4,4,0.2,16,5,id_observed_rare_weighted_5pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.05,    5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.033112582781456956,observed,0.5,1,50,375,species,0
NA,NA,NA,NA,2,regional_observed_ratio,Regional / observed species ratio,3,3,240,60,15,0.2,70,80,0.2,6,8,1.5,0.6,0,0,3,4,4,0.2,16,5,id_regional_difficult_bias_5pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.05,    5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.0469757174392936,regional,0,4,72,532,species,0
NA,NA,NA,NA,2,regional_observed_ratio,Regional / observed species ratio,3,3,240,60,15,0.2,70,80,0.2,6,8,1.5,0.6,0,0,3,4,4,0.2,16,5,id_observed_uniform_10pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.1,   10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.059161147902869755,observed,0,1,50,670,species,0
NA,NA,NA,NA,2,regional_observed_ratio,Regional / observed species ratio,3,3,240,60,15,0.2,70,80,0.2,6,8,1.5,0.6,0,0,3,4,4,0.2,16,5,id_regional_uniform_10pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.1,   10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.096158940397351,regional,0,1,72,1089,species,0
NA,NA,NA,NA,2,regional_observed_ratio,Regional / observed species ratio,3,3,240,60,15,0.2,70,80,0.2,6,8,1.5,0.6,0,0,3,4,4,0.2,16,5,id_observed_rare_weighted_10pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.1,   10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.062428256070640176,observed,0.5,1,50,707,species,0
NA,NA,NA,NA,2,regional_observed_ratio,Regional / observed species ratio,3,3,240,60,15,0.2,70,80,0.2,6,8,1.5,0.6,0,0,3,4,4,0.2,16,5,id_regional_difficult_bias_10pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.1,   10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.09165562913907285,regional,0,4,72,1038,species,0
NA,NA,NA,NA,2,regional_observed_ratio,Regional / observed species ratio,3,3,240,60,15,0.2,70,80,0.2,6,8,1.5,0.6,0,0,3,4,4,0.2,16,5,id_observed_uniform_20pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.2,   20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.12821192052980132,observed,0,1,50,1452,species,0
NA,NA,NA,NA,2,regional_observed_ratio,Regional / observed species ratio,3,3,240,60,15,0.2,70,80,0.2,6,8,1.5,0.6,0,0,3,4,4,0.2,16,5,id_regional_uniform_20pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.2,   20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.18445916114790287,regional,0,1,72,2089,species,0
NA,NA,NA,NA,2,regional_observed_ratio,Regional / observed species ratio,3,3,240,60,15,0.2,70,80,0.2,6,8,1.5,0.6,0,0,3,4,4,0.2,16,5,id_observed_rare_weighted_20pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.2,   20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.12944812362030905,observed,0.5,1,50,1466,species,0
NA,NA,NA,NA,2,regional_observed_ratio,Regional / observed species ratio,3,3,240,60,15,0.2,70,80,0.2,6,8,1.5,0.6,0,0,3,4,4,0.2,16,5,id_regional_difficult_bias_20pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.2,   20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.1930242825607064,regional,0,4,72,2186,species,0
NA,NA,NA,NA,2,regional_observed_ratio,Regional / observed species ratio,3,3,240,60,15,0.2,70,80,0.2,6,8,1.5,0.6,0,0,3,4,4,0.2,16,5,workflow_mixed_rtu_1pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.01,    1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,observed,0,1,50,0,mixed_rtu,0.009271523178807972
NA,NA,NA,NA,2,regional_observed_ratio,Regional / observed species ratio,3,3,240,60,15,0.2,70,80,0.2,6,8,1.5,0.6,0,0,3,4,4,0.2,16,5,workflow_drop_unresolved_1pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.01,    1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,observed,0,1,50,0,drop_unresolved,0.008388520971302382
NA,NA,NA,NA,2,regional_observed_ratio,Regional / observed species ratio,3,3,240,60,15,0.2,70,80,0.2,6,8,1.5,0.6,0,0,3,4,4,0.2,16,5,workflow_mixed_rtu_3pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.03,    3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,observed,0,1,50,0,mixed_rtu,0.029933774834437044
NA,NA,NA,NA,2,regional_observed_ratio,Regional / observed species ratio,3,3,240,60,15,0.2,70,80,0.2,6,8,1.5,0.6,0,0,3,4,4,0.2,16,5,workflow_drop_unresolved_3pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.03,    3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,observed,0,1,50,0,drop_unresolved,0.03222958057395142
NA,NA,NA,NA,2,regional_observed_ratio,Regional / observed species ratio,3,3,240,60,15,0.2,70,80,0.2,6,8,1.5,0.6,0,0,3,4,4,0.2,16,5,workflow_mixed_rtu_5pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.05,    5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,observed,0,1,50,0,mixed_rtu,0.050507726269315656
NA,NA,NA,NA,2,regional_observed_ratio,Regional / observed species ratio,3,3,240,60,15,0.2,70,80,0.2,6,8,1.5,0.6,0,0,3,4,4,0.2,16,5,workflow_drop_unresolved_5pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.05,    5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,observed,0,1,50,0,drop_unresolved,0.05439293598233996
NA,NA,NA,NA,2,regional_observed_ratio,Regional / observed species ratio,3,3,240,60,15,0.2,70,80,0.2,6,8,1.5,0.6,0,0,3,4,4,0.2,16,5,workflow_mixed_rtu_10pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.1,   10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,observed,0,1,50,0,mixed_rtu,0.0960706401766005
NA,NA,NA,NA,2,regional_observed_ratio,Regional / observed species ratio,3,3,240,60,15,0.2,70,80,0.2,6,8,1.5,0.6,0,0,3,4,4,0.2,16,5,workflow_drop_unresolved_10pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.1,   10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,observed,0,1,50,0,drop_unresolved,0.10251655629139078
NA,NA,NA,NA,2,regional_observed_ratio,Regional / observed species ratio,3,3,240,60,15,0.2,70,80,0.2,6,8,1.5,0.6,0,0,3,4,4,0.2,16,5,workflow_mixed_rtu_20pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.2,   20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,observed,0,1,50,0,mixed_rtu,0.20415011037527597
NA,NA,NA,NA,2,regional_observed_ratio,Regional / observed species ratio,3,3,240,60,15,0.2,70,80,0.2,6,8,1.5,0.6,0,0,3,4,4,0.2,16,5,workflow_drop_unresolved_20pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.2,   20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,observed,0,1,50,0,drop_unresolved,0.19920529801324505
NA,NA,NA,NA,2,regional_observed_ratio,Regional / observed species ratio,3,3,240,60,15,0.2,70,80,0.2,6,8,1.5,0.6,0,0,3,4,4,0.2,16,5,workflow_rare_species_to_genus,Rare taxa reported at genus,fixed_workflow,rare_to_genus,fixed_workflow,NA,fixed,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,observed,0,1,50,0,rare_to_genus,0.005121412803532009
NA,NA,NA,NA,2,regional_observed_ratio,Regional / observed species ratio,3,3,240,60,15,0.2,70,80,0.2,6,8,1.5,0.6,0,0,3,4,4,0.2,16,5,workflow_difficult_genera_to_genus,Difficult genera reported at genus,fixed_workflow,difficult_to_genus,fixed_workflow,NA,fixed,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,observed,0,1,50,0,difficult_to_genus,0.1623841059602649
NA,NA,NA,NA,2,regional_observed_ratio,Regional / observed species ratio,3,3,240,60,15,0.2,70,80,0.2,6,8,1.5,0.6,0,0,3,4,4,0.2,16,5,workflow_genus_level,Genus-level aggregation,fixed_workflow,genus_level,fixed_workflow,NA,fixed,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,observed,0,1,50,0,genus,NA
NA,NA,NA,NA,2,regional_observed_ratio,Regional / observed species ratio,3,3,240,60,15,0.2,70,80,0.2,6,8,1.5,0.6,0,0,3,4,4,0.2,16,5,workflow_family_level,Family-level aggregation,fixed_workflow,family_level,fixed_workflow,NA,fixed,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,observed,0,1,50,0,family,NA
NA,NA,NA,NA,3,regional_observed_ratio,Regional / observed species ratio,6,6,480,120,30,0.2,70,80,0.2,6,8,1.5,0.6,0,0,6,4,4,0.2,16,1,id_observed_uniform_1pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.01,    1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.005048886039429395,observed,0,1,37,63,species,0
NA,NA,NA,NA,3,regional_observed_ratio,Regional / observed species ratio,6,6,480,120,30,0.2,70,80,0.2,6,8,1.5,0.6,0,0,6,4,4,0.2,16,1,id_regional_uniform_1pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.01,    1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.011620451995512102,regional,0,1,73,145,species,0
NA,NA,NA,NA,3,regional_observed_ratio,Regional / observed species ratio,6,6,480,120,30,0.2,70,80,0.2,6,8,1.5,0.6,0,0,6,4,4,0.2,16,1,id_observed_rare_weighted_1pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.01,    1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.005209168135919218,observed,0.5,1,37,65,species,0
NA,NA,NA,NA,3,regional_observed_ratio,Regional / observed species ratio,6,6,480,120,30,0.2,70,80,0.2,6,8,1.5,0.6,0,0,6,4,4,0.2,16,1,id_regional_difficult_bias_1pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.01,    1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.00921622054816477,regional,0,4,73,115,species,0
NA,NA,NA,NA,3,regional_observed_ratio,Regional / observed species ratio,6,6,480,120,30,0.2,70,80,0.2,6,8,1.5,0.6,0,0,6,4,4,0.2,16,1,id_observed_uniform_3pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.03,    3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.013303414008655234,observed,0,1,37,166,species,0
NA,NA,NA,NA,3,regional_observed_ratio,Regional / observed species ratio,6,6,480,120,30,0.2,70,80,0.2,6,8,1.5,0.6,0,0,6,4,4,0.2,16,1,id_regional_uniform_3pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.03,    3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.026286263824330823,regional,0,1,73,328,species,0
NA,NA,NA,NA,3,regional_observed_ratio,Regional / observed species ratio,6,6,480,120,30,0.2,70,80,0.2,6,8,1.5,0.6,0,0,6,4,4,0.2,16,1,id_observed_rare_weighted_3pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.03,    3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.0123417214297163,observed,0.5,1,37,154,species,0
NA,NA,NA,NA,3,regional_observed_ratio,Regional / observed species ratio,6,6,480,120,30,0.2,70,80,0.2,6,8,1.5,0.6,0,0,6,4,4,0.2,16,1,id_regional_difficult_bias_3pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.03,    3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.028930918416412887,regional,0,4,73,361,species,0
NA,NA,NA,NA,3,regional_observed_ratio,Regional / observed species ratio,6,6,480,120,30,0.2,70,80,0.2,6,8,1.5,0.6,0,0,6,4,4,0.2,16,1,id_observed_uniform_5pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.05,    5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.023321045039269114,observed,0,1,37,291,species,0
NA,NA,NA,NA,3,regional_observed_ratio,Regional / observed species ratio,6,6,480,120,30,0.2,70,80,0.2,6,8,1.5,0.6,0,0,6,4,4,0.2,16,1,id_regional_uniform_5pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.05,    5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.039830100977720787,regional,0,1,73,497,species,0
NA,NA,NA,NA,3,regional_observed_ratio,Regional / observed species ratio,6,6,480,120,30,0.2,70,80,0.2,6,8,1.5,0.6,0,0,6,4,4,0.2,16,1,id_observed_rare_weighted_5pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.05,    5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.01931399262702356,observed,0.5,1,37,241,species,0
NA,NA,NA,NA,3,regional_observed_ratio,Regional / observed species ratio,6,6,480,120,30,0.2,70,80,0.2,6,8,1.5,0.6,0,0,6,4,4,0.2,16,1,id_regional_difficult_bias_5pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.05,    5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.04848533418817118,regional,0,4,73,605,species,0
NA,NA,NA,NA,3,regional_observed_ratio,Regional / observed species ratio,6,6,480,120,30,0.2,70,80,0.2,6,8,1.5,0.6,0,0,6,4,4,0.2,16,1,id_observed_uniform_10pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.1,   10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.04191376823208848,observed,0,1,37,523,species,0
NA,NA,NA,NA,3,regional_observed_ratio,Regional / observed species ratio,6,6,480,120,30,0.2,70,80,0.2,6,8,1.5,0.6,0,0,6,4,4,0.2,16,1,id_regional_uniform_10pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.1,   10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.09777207885879147,regional,0,1,73,1220,species,0
NA,NA,NA,NA,3,regional_observed_ratio,Regional / observed species ratio,6,6,480,120,30,0.2,70,80,0.2,6,8,1.5,0.6,0,0,6,4,4,0.2,16,1,id_observed_rare_weighted_10pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.1,   10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.043115883955762144,observed,0.5,1,37,538,species,0
NA,NA,NA,NA,3,regional_observed_ratio,Regional / observed species ratio,6,6,480,120,30,0.2,70,80,0.2,6,8,1.5,0.6,0,0,6,4,4,0.2,16,1,id_regional_difficult_bias_10pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.1,   10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.0964898220868729,regional,0,4,73,1204,species,0
