varied_parameter,factor_label,factor_value,factor_value_label,scenario,scenario_label,scenario_domain,mechanism,intensity_type,requested_intensity,intensity_label,n_replicates,delta_alpha_med,delta_alpha_p10,delta_alpha_p90,delta_gamma_med,delta_gamma_p10,delta_gamma_p90,delta_occupancy_med,delta_occupancy_p10,delta_occupancy_p90,apparent_differentiation_probability,apparent_homogenisation_probability
occupancy_mean,Initial mean occupancy,0.05,0.05,id_observed_rare_weighted_20pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.2,   20%,5,37.378640776699044,25.80119500271592,58.446327683615806,0,0,0,37.378640776699015,25.801195002715918,58.44632768361582,0,1
occupancy_mean,Initial mean occupancy,0.05,0.05,id_observed_rare_weighted_3pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.03,    3%,5,14.068441064638781,11.30543621663679,19.378531073446325,0,0,0,14.068441064638787,11.305436216636783,19.378531073446336,0,1
occupancy_mean,Initial mean occupancy,0.05,0.05,id_observed_rare_weighted_5pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.05,    5%,5,20.873786407766985,13.875809806441366,28.23446327683616,0,-1.4285714285714288,0,23.82192753966374,13.87580980644135,28.23446327683617,0,1
occupancy_mean,Initial mean occupancy,0.05,0.05,id_observed_uniform_10pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.1,   10%,5,26.996197718631176,20.803761713067892,44.97645951035783,0,0,0,26.996197718631187,20.803761713067885,44.97645951035781,0,1
occupancy_mean,Initial mean occupancy,0.05,0.05,id_observed_uniform_1pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.01,    1%,5,5.649717514124302,3.3454776698771935,9.27454153182308,0,0,0,5.649717514124292,3.3454776698771846,9.274541531823088,0,1
occupancy_mean,Initial mean occupancy,0.05,0.05,id_observed_uniform_20pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.2,   20%,5,33.009708737864074,29.310157523085287,55.82391713747646,0,0,0,33.00970873786407,29.310157523085284,55.82391713747646,0,1
occupancy_mean,Initial mean occupancy,0.05,0.05,id_observed_uniform_3pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.03,    3%,5,14.077669902912627,10.619626131079354,20.635593220338983,0,0,0,14.077669902912605,10.61962613107934,20.635593220338983,0,1
occupancy_mean,Initial mean occupancy,0.05,0.05,id_observed_uniform_5pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.05,    5%,5,19.90291262135923,14.940448589711334,30.56026365348399,0,0,0,19.902912621359217,14.940448589711313,30.560263653483993,0,1
occupancy_mean,Initial mean occupancy,0.05,0.05,id_regional_difficult_bias_10pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.1,   10%,5,109.22330097087377,92.4341030335243,131.45965356991974,154.76190476190476,139.9047619047619,177.5496313102666,-18.92102474599514,-25.849674545264293,-9.02818455613167,1,0
occupancy_mean,Initial mean occupancy,0.05,0.05,id_regional_difficult_bias_1pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.01,    1%,5,14.81481481481481,12.365616860052093,17.506390840153813,51.111111111111114,37.14285714285714,68.62166761202495,-24.983225229255194,-30.729728159694364,-17.172240201366417,1,0
occupancy_mean,Initial mean occupancy,0.05,0.05,id_regional_difficult_bias_20pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.2,   20%,5,164.56310679611653,147.48794267603694,210.72771440642163,200,173.33333333333331,226.78389109472488,-11.324989438107304,-19.140247374093775,8.48537375410404,0.8,0.2
occupancy_mean,Initial mean occupancy,0.05,0.05,id_regional_difficult_bias_3pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.03,    3%,5,43.98148148148146,39.038598152971815,44.888401967734325,108.88888888888889,93.33333333333331,127.92966534316506,-33.55715556993771,-36.85559558782569,-25.764348418446414,1,0
occupancy_mean,Initial mean occupancy,0.05,0.05,id_regional_difficult_bias_5pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.05,    5%,5,66.01941747572815,53.60735447548182,69.82748908604421,120,104.28571428571429,143.35791264889394,-24.423837976255133,-35.143445847249076,-18.569413215609654,1,0
occupancy_mean,Initial mean occupancy,0.05,0.05,id_regional_uniform_10pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.1,   10%,5,103.3898305084746,89.60217854605733,124.17687649626811,167.4418604651163,122.57142857142857,180.2322880371661,-22.222222222222214,-26.848567321261942,-9.088736754489954,1,0
occupancy_mean,Initial mean occupancy,0.05,0.05,id_regional_uniform_1pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.01,    1%,5,17.96116504854369,13.627827319435422,20.686523024926068,55.55555555555556,33.820598006644516,71.52148664343787,-27.650572424091592,-31.36574626667728,-10.645516417393386,1,0
occupancy_mean,Initial mean occupancy,0.05,0.05,id_regional_uniform_20pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.2,   20%,5,171.75141242937855,144.5106728459795,198.832558794536,204.8780487804878,165.36507936507934,217.00996677740864,-7.421227197346585,-13.276030518036071,-2.96150636622587,1,0
occupancy_mean,Initial mean occupancy,0.05,0.05,id_regional_uniform_3pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.03,    3%,5,38.983050847457626,36.08132336524476,48.50654837346851,97.67441860465117,76.19047619047618,112.33604336043359,-29.016064257028106,-35.19343844742067,-18.108175013517542,1,0
occupancy_mean,Initial mean occupancy,0.05,0.05,id_regional_uniform_5pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.05,    5%,5,67.79661016949152,58.48313656506885,76.2850302774257,133.33333333333334,101.72757475083057,140.62717770034843,-27.721661054994378,-32.521176738574724,-15.643444815081576,1,0
occupancy_mean,Initial mean occupancy,0.05,0.05,workflow_difficult_genera_to_genus,Difficult genera reported at genus,fixed_workflow,difficult_to_genus,fixed_workflow,NA,fixed,5,-0.4854368932038777,-2.448210922787197,0,-2.4390243902439024,-12.380952380952381,-0.8888888888888897,2.272727272727272,0.7683615819209058,11.403319517780428,0,0.8
occupancy_mean,Initial mean occupancy,0.05,0.05,workflow_drop_unresolved_10pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.1,   10%,5,-39.22155688622754,-39.67200417070082,-38.287005487608056,-36.92307692307692,-40.58479532163743,-34.54545454545455,-1.64601997513824,-6.815436183027534,1.6215135186939615,0.6,0.4
occupancy_mean,Initial mean occupancy,0.05,0.05,workflow_drop_unresolved_1pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.01,    1%,5,-13.77049180327868,-14.238095238095234,-10.969303826934425,-26.229508196721312,-26.79750223015165,-21.168091168091166,16.326530612244884,9.924667379629952,20.500466295462818,0,1
occupancy_mean,Initial mean occupancy,0.05,0.05,workflow_drop_unresolved_20pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.2,   20%,5,-43.68770764119601,-44.83196772081335,-42.2012258816897,-38.80597014925373,-41.45092460881935,-36.96969696969697,-7.888615670897852,-10.983197177184694,-3.9483913005606563,1,0
occupancy_mean,Initial mean occupancy,0.05,0.05,workflow_drop_unresolved_3pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.03,    3%,5,-23.529411764705884,-27.294773519163762,-22.320964227985108,-33.84615384615385,-36.56208572691118,-29.747151986662963,13.588039867109625,4.679135051170564,20.95031616982836,0,0.8
occupancy_mean,Initial mean occupancy,0.05,0.05,workflow_drop_unresolved_5pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.05,    5%,5,-30.51181102362205,-33.96786829969753,-28.908752813753956,-34.92063492063492,-40.00752870318088,-30.459016393442624,3.384241582783754,0.5096854697523567,15.031652792770112,0.2,0.8
occupancy_mean,Initial mean occupancy,0.05,0.05,workflow_family_level,Family-level aggregation,fixed_workflow,family_level,fixed_workflow,NA,fixed,5,-49.537037037037045,-60.46744430839294,-48.8650586921958,-84.44444444444444,-87.10153148043109,-77.14285714285714,167.0468948035488,121.42083183507131,243.8575225046612,0,1
occupancy_mean,Initial mean occupancy,0.05,0.05,workflow_genus_level,Genus-level aggregation,fixed_workflow,genus_level,fixed_workflow,NA,fixed,5,-1.9417475728155396,-5.645009416195851,-0.7856281713278814,-23.80952380952381,-28.98954703832753,-18.108527131782946,28.701456310679607,20.91193022622123,33.14394874126025,0,1
occupancy_mean,Initial mean occupancy,0.05,0.05,workflow_mixed_rtu_10pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.1,   10%,5,57.062146892655385,54.79965156794425,63.93370002584075,60.97560975609756,53.33333333333333,72.31007751937985,-0.9928179129700041,-7.7417212793793855,2.9511995892457072,0.6,0.4
occupancy_mean,Initial mean occupancy,0.05,0.05,workflow_mixed_rtu_1pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.01,    1%,5,14.406779661016962,13.058385553980482,19.163969795037758,30.232558139534884,25.714285714285715,43.230352303523034,-12.995654535578494,-20.57248682994895,-5.1648088217667585,1,0
occupancy_mean,Initial mean occupancy,0.05,0.05,workflow_mixed_rtu_20pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.2,   20%,5,75.60975609756099,69.70809792843691,80.1365868064528,61.904761904761905,58.67595818815331,76.43410852713178,3.513071895424838,0.42621410244520275,11.908088620282125,0.2,0.8
occupancy_mean,Initial mean occupancy,0.05,0.05,workflow_mixed_rtu_3pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.03,    3%,5,32.87037037037036,29.87735979054706,38.28934253756137,48.78048780487805,39.04761904761905,59.65891472868216,-10.44208614721072,-17.024968357986122,-3.251109484476677,1,0
occupancy_mean,Initial mean occupancy,0.05,0.05,workflow_mixed_rtu_5pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.05,    5%,5,43.98148148148146,41.39215338884624,47.79467680608366,56.09756097560975,44.76190476190476,61.67441860465116,-9.154307909604517,-11.579437209363942,1.2825567502986888,0.6,0.4
occupancy_mean,Initial mean occupancy,0.05,0.05,workflow_rare_species_to_genus,Rare taxa reported at genus,fixed_workflow,rare_to_genus,fixed_workflow,NA,fixed,5,0,0,0,0,-2.3174603174603177,0,0,0,2.372505543237259,0,0.4
occupancy_mean,Initial mean occupancy,0.15,0.15,id_observed_rare_weighted_10pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.1,   10%,5,33.84074941451992,30.88783765254353,35.70939996946409,0,0,0,33.8407494145199,30.88783765254354,35.7093999694641,0,1
occupancy_mean,Initial mean occupancy,0.15,0.15,id_observed_rare_weighted_1pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.01,    1%,5,5.737704918032796,4.682175679681912,6.210084033613449,0,0,0,5.73770491803279,4.682175679681912,6.210084033613448,0,1
occupancy_mean,Initial mean occupancy,0.15,0.15,id_observed_rare_weighted_20pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.2,   20%,5,48.00498753117205,45.109008638420406,50.24489795918368,0,0,0,48.00498753117207,45.10900863842042,50.24489795918368,0,1
occupancy_mean,Initial mean occupancy,0.15,0.15,id_observed_rare_weighted_3pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.03,    3%,5,13.348416289592768,12.739479971400172,15.17430578788893,0,0,0,13.348416289592757,12.739479971400176,15.17430578788893,0,1
occupancy_mean,Initial mean occupancy,0.15,0.15,id_observed_rare_weighted_5pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.05,    5%,5,21.83673469387755,18.852324146441795,22.41714215631881,0,-0.8450704225352114,0,22.319201995012467,18.85232414644179,23.139329924007082,0,1
occupancy_mean,Initial mean occupancy,0.15,0.15,id_observed_uniform_10pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.1,   10%,5,33.60655737704919,29.576306046894285,35.70665173800193,0,0,0,33.606557377049185,29.576306046894285,35.70665173800193,0,1
occupancy_mean,Initial mean occupancy,0.15,0.15,id_observed_uniform_1pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.01,    1%,5,5.610972568578549,4.524886877828049,6.0010036801605935,0,0,0,5.610972568578548,4.524886877828056,6.001003680160593,0,1
occupancy_mean,Initial mean occupancy,0.15,0.15,id_observed_uniform_20pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.2,   20%,5,46.13466334164589,44.90744549568079,48.6634325861492,0,0,0,46.13466334164588,44.90744549568078,48.66343258614921,0,1
occupancy_mean,Initial mean occupancy,0.15,0.15,id_observed_uniform_3pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.03,    3%,5,12.646370023419204,12.386535033593855,15.181535956028306,0,0,0,12.646370023419204,12.386535033593855,15.181535956028299,0,1
occupancy_mean,Initial mean occupancy,0.15,0.15,id_observed_uniform_5pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.05,    5%,5,21.44638403990025,17.322089675030846,23.679491468718645,0,0,0,21.446384039900238,17.322089675030856,23.679491468718645,0,1
occupancy_mean,Initial mean occupancy,0.15,0.15,id_regional_difficult_bias_10pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.1,   10%,5,76.81498829039815,72.85204991087343,77.45330551173087,164,134.1678520625889,173.1292100428659,-32.83835864883247,-35.135451832617456,-26.008408091960657,1,0
occupancy_mean,Initial mean occupancy,0.15,0.15,id_regional_difficult_bias_1pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.01,    1%,5,9.35162094763092,7.651172357054708,10.76279692204751,60,45.84637268847795,69.76525821596243,-31.655236907730675,-34.745734359317495,-26.025655086119308,1,0
occupancy_mean,Initial mean occupancy,0.15,0.15,id_regional_difficult_bias_20pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.2,   20%,5,126.42857142857143,112.22953517071161,128.14830604986363,176.05633802816902,154.45234708392604,186.97971014492754,-19.05554509951537,-21.315812909509503,-15.228359484348838,1,0
occupancy_mean,Initial mean occupancy,0.15,0.15,id_regional_difficult_bias_3pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.03,    3%,5,26.346604215456686,25.706713454612625,29.08393352283626,111.26760563380282,88.11522048364154,118.37681159420289,-39.857387780548635,-41.97155111224818,-31.849813472531523,1,0
occupancy_mean,Initial mean occupancy,0.15,0.15,id_regional_difficult_bias_5pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.05,    5%,5,42.50585480093678,36.977238447826686,46.952516667514885,140.8450704225352,105.07112375533428,148.95072463768116,-40.26136770497673,-41.51863932130351,-33.14933739847235,1,0
occupancy_mean,Initial mean occupancy,0.15,0.15,id_regional_uniform_10pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.1,   10%,5,77.73892773892771,74.51381309144087,81.2784874548323,168,139.53058321479375,171.50438865074506,-32.91900179761023,-33.88203482109107,-26.402498410612004,1,0
occupancy_mean,Initial mean occupancy,0.15,0.15,id_regional_uniform_1pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.01,    1%,5,8.478802992518704,8.083640013382402,9.23899629781983,54.054054054054056,53.578947368421055,62.37599510104103,-29.286734936889733,-33.39576263946368,-29.047425328128252,1,0
occupancy_mean,Initial mean occupancy,0.15,0.15,id_regional_uniform_20pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.2,   20%,5,131.96721311475412,118.4032634032634,140.11013283118734,178.8732394366197,155.69701280227594,187.1768115942029,-15.704313981401645,-19.090186274250886,-12.558325272610986,1,0
occupancy_mean,Initial mean occupancy,0.15,0.15,id_regional_uniform_3pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.03,    3%,5,27.448979591836725,25.213903743315512,29.608764972813873,121.33333333333333,94.7226173541963,127.53214941824862,-41.41153141243277,-43.44375836400134,-35.561378110014005,1,0
occupancy_mean,Initial mean occupancy,0.15,0.15,id_regional_uniform_5pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.05,    5%,5,42.97423887587823,40.72809543397779,45.01633670924729,142.02898550724638,113.96870554765292,145.79906103286385,-40.29349702666411,-41.24943516810778,-34.09020090015565,1,0
occupancy_mean,Initial mean occupancy,0.15,0.15,workflow_difficult_genera_to_genus,Difficult genera reported at genus,fixed_workflow,difficult_to_genus,fixed_workflow,NA,fixed,5,-0.9975062344139616,-1.5960510078157166,-0.558380729340915,-5.405405405405405,-8.417391304347825,-2.9503335804299495,4.63800904977376,2.0564968667009524,8.143257722567771,0,1
occupancy_mean,Initial mean occupancy,0.15,0.15,workflow_drop_unresolved_10pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.1,   10%,5,-34.71582181259601,-35.33668651411162,-34.25765907305577,-35.042735042735046,-35.92753623188406,-34.060846560846564,0.5032743148193156,-0.5923809106825145,1.4623644552737152,0.2,0.6
occupancy_mean,Initial mean occupancy,0.15,0.15,workflow_drop_unresolved_1pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.01,    1%,5,-8.921933085501863,-9.37418554440496,-7.659002939280736,-28.125,-28.231832892027064,-24.81318034716093,26.11929954257727,22.03156969874937,27.78068796037405,0,1
occupancy_mean,Initial mean occupancy,0.15,0.15,workflow_drop_unresolved_20pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.2,   20%,5,-41.332323996971986,-41.62237911852802,-40.55537444113264,-36.111111111111114,-36.395802098950526,-34.42190016103059,-8.283752860411896,-9.94163945409532,-7.524016860868936,1,0
occupancy_mean,Initial mean occupancy,0.15,0.15,workflow_drop_unresolved_3pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.03,    3%,5,-20.131702728127937,-21.741021155231472,-19.59245730950017,-33.333333333333336,-33.904761904761905,-31.572739187418087,16.79091516366065,16.450860763587713,21.1864820572287,0,1
occupancy_mean,Initial mean occupancy,0.15,0.15,workflow_drop_unresolved_5pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.05,    5%,5,-25.901942645698426,-26.894278606965173,-25.64977201307446,-33.91304347826087,-34.14285714285714,-32.64285714285714,11.91063596491229,8.625334610837875,12.83873051209438,0,1
occupancy_mean,Initial mean occupancy,0.15,0.15,workflow_family_level,Family-level aggregation,fixed_workflow,family_level,fixed_workflow,NA,fixed,5,-68.9695550351288,-79.2122163550735,-62.58415048351971,-86.95652173913044,-88.50259451445515,-84.45405405405405,140.47716988893458,70.74666681224058,153.89822637284342,0,1
occupancy_mean,Initial mean occupancy,0.15,0.15,workflow_genus_level,Genus-level aggregation,fixed_workflow,genus_level,fixed_workflow,NA,fixed,5,-7.259953161592495,-9.034679606108181,-6.7862019160244245,-40.78947368421053,-42.98836497244336,-39.41621621621621,56.00575894693541,52.81865373614262,61.6367732341914,0,1
occupancy_mean,Initial mean occupancy,0.15,0.15,workflow_mixed_rtu_10pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.1,   10%,5,50.11709601873536,48.553407376936796,51.7528118479312,53.94736842105263,49.84413145539906,55.27222875048962,-2.4883947960871025,-4.326013421786753,1.2794730055469012,0.6,0.2
occupancy_mean,Initial mean occupancy,0.15,0.15,workflow_mixed_rtu_1pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.01,    1%,5,10.139860139860131,9.145252047855724,11.025701053488723,41.333333333333336,37.78093883357042,43.0087773014901,-21.572288362693847,-23.013515476448184,-20.26528761170748,1,0
occupancy_mean,Initial mean occupancy,0.15,0.15,workflow_mixed_rtu_20pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.2,   20%,5,65.72398190045249,64.3463020769754,68.65841418534629,56.52173913043478,51.75586854460094,57.49644381223328,7.877959927140255,4.586444224453274,10.22859038788189,0,1
occupancy_mean,Initial mean occupancy,0.15,0.15,workflow_mixed_rtu_3pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.03,    3%,5,25.40983606557378,23.948287788686784,26.895281189398837,47.2972972972973,44.185964912280696,51.32884262094305,-14.830420523890568,-17.04448094796055,-13.246005545350233,1,0
occupancy_mean,Initial mean occupancy,0.15,0.15,workflow_mixed_rtu_5pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.05,    5%,5,35.16209476309227,34.08631649381065,35.58617852735499,50.666666666666664,49.28352725045927,54.295874822190605,-10.600693107431642,-12.18074960874149,-9.849415527327105,1,0
occupancy_mean,Initial mean occupancy,0.15,0.15,workflow_rare_species_to_genus,Rare taxa reported at genus,fixed_workflow,rare_to_genus,fixed_workflow,NA,fixed,5,0,0,0,0,-1.4028985507246376,0,0,0,1.4228934817170076,0,0.4
occupancy_mean,Initial mean occupancy,0.3,0.3,id_observed_rare_weighted_10pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.1,   10%,5,29.09336941813261,27.12878398987513,31.259094066464378,0,0,0,29.093369418132614,27.12878398987514,31.259094066464364,0,1
occupancy_mean,Initial mean occupancy,0.3,0.3,id_observed_rare_weighted_1pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.01,    1%,5,3.7990196078431393,3.63512553621244,4.641824175676371,0,0,0,3.799019607843141,3.63512553621245,4.641824175676366,0,1
occupancy_mean,Initial mean occupancy,0.3,0.3,id_observed_rare_weighted_20pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.2,   20%,5,43.691733996271,39.53061623523109,45.562661721580135,0,0,0,43.69173399627098,39.5306162352311,45.56266172158013,0,1
occupancy_mean,Initial mean occupancy,0.3,0.3,id_observed_rare_weighted_3pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.03,    3%,5,11.434370771312585,10.132691705907927,13.018069691219592,0,0,0,11.434370771312603,10.132691705907929,13.018069691219596,0,1
occupancy_mean,Initial mean occupancy,0.3,0.3,id_observed_rare_weighted_5pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.05,    5%,5,16.67727562062381,16.554335533077513,18.52828452698669,0,0,0,16.677275620623806,16.55433553307751,18.52828452698668,0,1
occupancy_mean,Initial mean occupancy,0.3,0.3,id_observed_uniform_10pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.1,   10%,5,28.621700879765395,25.64402667082411,31.307062601299073,0,0,0,28.621700879765392,25.64402667082413,31.30706260129907,0,1
occupancy_mean,Initial mean occupancy,0.3,0.3,id_observed_uniform_1pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.01,    1%,5,3.9918809201623757,3.894788819410648,4.39750742250793,0,0,0,3.9918809201623944,3.894788819410645,4.397507422507919,0,1
occupancy_mean,Initial mean occupancy,0.3,0.3,id_observed_uniform_20pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.2,   20%,5,42.463343108504404,38.32591567905775,44.863512838323665,0,0,0,42.463343108504404,38.32591567905776,44.86351283832364,0,1
occupancy_mean,Initial mean occupancy,0.3,0.3,id_observed_uniform_3pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.03,    3%,5,11.730205278592377,10.227714951906556,13.18667056629986,0,0,0,11.730205278592372,10.227714951906563,13.18667056629986,0,1
occupancy_mean,Initial mean occupancy,0.3,0.3,id_observed_uniform_5pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.05,    5%,5,17.095588235294127,16.216832663059908,19.328841250371358,0,0,0,17.095588235294116,16.21683266305991,19.328841250371358,0,1
occupancy_mean,Initial mean occupancy,0.3,0.3,id_regional_difficult_bias_10pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.1,   10%,5,61.48949713558242,60.13291503674187,65.80637224750892,162.0253164556962,153.3987341772152,175.27750730282378,-38.2570536086907,-40.76730837730831,-35.912251812395404,1,0
occupancy_mean,Initial mean occupancy,0.3,0.3,id_regional_difficult_bias_1pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.01,    1%,5,7.955251709136113,7.1603203875383405,8.544958599275489,70.88607594936708,66.73076923076923,77.46835443037975,-36.779406972955364,-39.28658225231703,-35.42965870982699,1,0
occupancy_mean,Initial mean occupancy,0.3,0.3,id_regional_difficult_bias_20pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.2,   20%,5,97.57613424487259,97.02442355241217,104.8404651631525,177.21518987341773,158.17721518987344,191.37293086660173,-26.199809462550892,-31.236266761328245,-23.67107699679005,1,0
occupancy_mean,Initial mean occupancy,0.3,0.3,id_regional_difficult_bias_3pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.03,    3%,5,21.853856562922868,20.876078143867524,23.109252972715932,118.9873417721519,114.32594936708861,135.73515092502433,-45.0176385583135,-47.80725796929017,-43.136349818705,1,0
occupancy_mean,Initial mean occupancy,0.3,0.3,id_regional_difficult_bias_5pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.05,    5%,5,36.18768328445747,34.702911929221656,38.19192415990435,153.16455696202533,131.18987341772151,160.21421616358327,-46.28737828013479,-47.12488415958363,-41.32907044649687,1,0
occupancy_mean,Initial mean occupancy,0.3,0.3,id_regional_uniform_10pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.1,   10%,5,65.25792417650717,64.00593653149417,68.50025274272662,162.0253164556962,151.86075949367088,189.06523855890944,-36.08891020176186,-42.153860973539025,-34.698846397503274,1,0
occupancy_mean,Initial mean occupancy,0.3,0.3,id_regional_uniform_1pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.01,    1%,5,7.917888563049847,6.838344192133057,8.301178842001477,75.9493670886076,66.09810126582278,81.67478091528724,-39.01247067298799,-40.41389631463109,-35.51835545596841,1,0
occupancy_mean,Initial mean occupancy,0.3,0.3,id_regional_uniform_20pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.2,   20%,5,110.50341827221878,106.6070738375946,113.21930267969695,169.62025316455697,163.95569620253167,195.968841285297,-21.673146689406963,-28.70500567923267,-20.965297427853585,1,0
occupancy_mean,Initial mean occupancy,0.3,0.3,id_regional_uniform_3pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.03,    3%,5,21.93627450980392,21.485990023769936,23.25643588993959,129.1139240506329,118.48101265822783,135.57692307692307,-46.77919510345575,-48.00218767529918,-44.098515401784525,1,0
occupancy_mean,Initial mean occupancy,0.3,0.3,id_regional_uniform_5pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.05,    5%,5,34.74207582349286,34.48756542684693,38.45859699704197,148.1012658227848,137.00632911392404,157.40019474196689,-44.801358043217284,-46.97640943273636,-43.156562980336055,1,0
occupancy_mean,Initial mean occupancy,0.3,0.3,workflow_difficult_genera_to_genus,Difficult genera reported at genus,fixed_workflow,difficult_to_genus,fixed_workflow,NA,fixed,5,-2.909336941813259,-3.365598585475242,-1.5406258320182582,-7.5,-9.620253164556962,-2.794547224926973,5.286143819394288,0.8864044134329129,7.394357062089599,0,0.8
