varied_parameter,factor_label,factor_value,factor_value_label,scenario,scenario_label,scenario_domain,mechanism,intensity_type,requested_intensity,intensity_label,n_replicates,alpha_q0_spearman_med,bray_spearman_med,jaccard_spearman_med,sorensen_spearman_med
occupancy_mean,Initial mean occupancy,0.3,0.3,id_observed_rare_weighted_5pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.05,    5%,5,0.9103996013594667,0.9887739281346501,0.7885017541846308,0.7885017541846308
occupancy_mean,Initial mean occupancy,0.3,0.3,id_observed_uniform_10pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.1,   10%,5,0.8625355298580938,0.9697044603161128,0.7130924800842094,0.7130924800842094
occupancy_mean,Initial mean occupancy,0.3,0.3,id_observed_uniform_1pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.01,    1%,5,0.9581774408870561,0.9983146795529514,0.951391232125141,0.951391232125141
occupancy_mean,Initial mean occupancy,0.3,0.3,id_observed_uniform_20pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.2,   20%,5,0.8135986640800992,0.9293725547485137,0.6389925147579568,0.6389925147579568
occupancy_mean,Initial mean occupancy,0.3,0.3,id_observed_uniform_3pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.03,    3%,5,0.9112972858740438,0.9935771856534862,0.8502534943712874,0.8502534943712874
occupancy_mean,Initial mean occupancy,0.3,0.3,id_observed_uniform_5pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.05,    5%,5,0.8831195314824147,0.9887408289567747,0.7942678312762669,0.7942678312762669
occupancy_mean,Initial mean occupancy,0.3,0.3,id_regional_difficult_bias_10pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.1,   10%,5,0.7656772537179647,0.9833098503073151,0.7532049566044523,0.7532049566044523
occupancy_mean,Initial mean occupancy,0.3,0.3,id_regional_difficult_bias_1pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.01,    1%,5,0.9206136789344912,0.9986009515054475,0.9661497587081866,0.9661497587081866
occupancy_mean,Initial mean occupancy,0.3,0.3,id_regional_difficult_bias_20pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.2,   20%,5,0.7324735899680647,0.9551247949268428,0.6360765998097334,0.6360765998097334
occupancy_mean,Initial mean occupancy,0.3,0.3,id_regional_difficult_bias_3pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.03,    3%,5,0.8588061094222014,0.9962878837330332,0.9060274044655702,0.9060274044655702
occupancy_mean,Initial mean occupancy,0.3,0.3,id_regional_difficult_bias_5pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.05,    5%,5,0.8492586645031942,0.9917096026677444,0.8396030594904585,0.8396030594904585
occupancy_mean,Initial mean occupancy,0.3,0.3,id_regional_uniform_10pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.1,   10%,5,0.8025192086422441,0.9829649307394325,0.7592046917988432,0.7592046917988432
occupancy_mean,Initial mean occupancy,0.3,0.3,id_regional_uniform_1pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.01,    1%,5,0.9390309192638301,0.9985648094407262,0.9667561017522881,0.9667561017522881
occupancy_mean,Initial mean occupancy,0.3,0.3,id_regional_uniform_20pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.2,   20%,5,0.7381676701076765,0.9549329761555687,0.6444590656719957,0.6444590656719957
occupancy_mean,Initial mean occupancy,0.3,0.3,id_regional_uniform_3pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.03,    3%,5,0.8563524021875547,0.9957235481589262,0.9018552397082622,0.9018552397082622
occupancy_mean,Initial mean occupancy,0.3,0.3,id_regional_uniform_5pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.05,    5%,5,0.7993734588499096,0.9923187339968798,0.8440571607155194,0.8440571607155194
occupancy_mean,Initial mean occupancy,0.3,0.3,workflow_difficult_genera_to_genus,Difficult genera reported at genus,fixed_workflow,difficult_to_genus,fixed_workflow,NA,fixed,5,0.971029208361053,0.9453839104486338,0.9477377977932616,0.9477377977932616
occupancy_mean,Initial mean occupancy,0.3,0.3,workflow_drop_unresolved_10pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.1,   10%,5,0.9077778830818958,0.9806508556684982,0.8521193184506017,0.8521193184506017
occupancy_mean,Initial mean occupancy,0.3,0.3,workflow_drop_unresolved_1pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.01,    1%,5,0.9400712455003875,0.998329595724873,0.9778903306376493,0.9778903306376493
occupancy_mean,Initial mean occupancy,0.3,0.3,workflow_drop_unresolved_20pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.2,   20%,5,0.9292929724890769,0.9562613473063247,0.8581929406926614,0.8581929406926614
occupancy_mean,Initial mean occupancy,0.3,0.3,workflow_drop_unresolved_3pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.03,    3%,5,0.9049203957407187,0.9943003725332148,0.9302422316912584,0.9302422316912584
occupancy_mean,Initial mean occupancy,0.3,0.3,workflow_drop_unresolved_5pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.05,    5%,5,0.8961022750781132,0.9912204544578423,0.8855777032512193,0.8855777032512193
occupancy_mean,Initial mean occupancy,0.3,0.3,workflow_family_level,Family-level aggregation,fixed_workflow,family_level,fixed_workflow,NA,fixed,5,0.3353222693304435,0.19656946228763786,0.28507566316959937,0.28507566316959937
occupancy_mean,Initial mean occupancy,0.3,0.3,workflow_genus_level,Genus-level aggregation,fixed_workflow,genus_level,fixed_workflow,NA,fixed,5,0.8671504327124738,0.734672301661135,0.6926076512498569,0.6926076512498569
occupancy_mean,Initial mean occupancy,0.3,0.3,workflow_mixed_rtu_10pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.1,   10%,5,0.8976055678585032,0.9901024804296418,0.8688411591373923,0.8688411591373923
occupancy_mean,Initial mean occupancy,0.3,0.3,workflow_mixed_rtu_1pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.01,    1%,5,0.9510365418520088,0.9991954974618599,0.9758493310083086,0.9758493310083086
occupancy_mean,Initial mean occupancy,0.3,0.3,workflow_mixed_rtu_20pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.2,   20%,5,0.919545717955342,0.9735899198428865,0.8650548389262606,0.8650548389262606
occupancy_mean,Initial mean occupancy,0.3,0.3,workflow_mixed_rtu_3pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.03,    3%,5,0.9036660431864567,0.9970655783515605,0.9279777574900208,0.9279777574900208
occupancy_mean,Initial mean occupancy,0.3,0.3,workflow_mixed_rtu_5pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.05,    5%,5,0.889269920634668,0.9952922307115069,0.8927396335339972,0.8927396335339972
occupancy_mean,Initial mean occupancy,0.3,0.3,workflow_rare_species_to_genus,Rare taxa reported at genus,fixed_workflow,rare_to_genus,fixed_workflow,NA,fixed,5,1,0.9998589025225232,0.9988298185687616,0.9988298185687616
occupancy_mean,Initial mean occupancy,0.5,0.5,id_observed_rare_weighted_10pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.1,   10%,5,0.8226024090636472,0.9617559899874261,0.7091477338517979,0.7091477338517979
occupancy_mean,Initial mean occupancy,0.5,0.5,id_observed_rare_weighted_1pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.01,    1%,5,0.96367195092417135,0.9971586714070061,0.9324517406708486,0.9324517406708486
occupancy_mean,Initial mean occupancy,0.5,0.5,id_observed_rare_weighted_20pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.2,   20%,5,0.7841301047011711,0.9104308692705465,0.6057067720689785,0.6057067720689785
occupancy_mean,Initial mean occupancy,0.5,0.5,id_observed_rare_weighted_3pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.03,    3%,5,0.9180633790009125,0.9919657064546809,0.8510794263957167,0.8510794263957167
occupancy_mean,Initial mean occupancy,0.5,0.5,id_observed_rare_weighted_5pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.05,    5%,5,0.8734088985830257,0.9849901074167788,0.7924578587925606,0.7924578587925606
occupancy_mean,Initial mean occupancy,0.5,0.5,id_observed_uniform_10pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.1,   10%,5,0.8363132115574515,0.965061560906453,0.7244302516695652,0.7244302516695652
occupancy_mean,Initial mean occupancy,0.5,0.5,id_observed_uniform_1pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.01,    1%,5,0.9627463973166904,0.9975452967858254,0.9439408210875664,0.9439408210875664
occupancy_mean,Initial mean occupancy,0.5,0.5,id_observed_uniform_20pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.2,   20%,5,0.7687469638721718,0.9079787509746869,0.6086843641844479,0.6086843641844479
occupancy_mean,Initial mean occupancy,0.5,0.5,id_observed_uniform_3pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.03,    3%,5,0.9208835169191035,0.9920544311900428,0.8617332267543979,0.8617332267543979
occupancy_mean,Initial mean occupancy,0.5,0.5,id_observed_uniform_5pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.05,    5%,5,0.885174762684239,0.9860237280739034,0.796581672724945,0.796581672724945
occupancy_mean,Initial mean occupancy,0.5,0.5,id_regional_difficult_bias_10pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.1,   10%,5,0.7092061352149005,0.976765607122866,0.710528305296845,0.710528305296845
occupancy_mean,Initial mean occupancy,0.5,0.5,id_regional_difficult_bias_1pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.01,    1%,5,0.9142208857232441,0.9979447485373869,0.9446842542768262,0.9446842542768262
occupancy_mean,Initial mean occupancy,0.5,0.5,id_regional_difficult_bias_20pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.2,   20%,5,0.7415997701991626,0.9471272352740258,0.621943998749015,0.621943998749015
occupancy_mean,Initial mean occupancy,0.5,0.5,id_regional_difficult_bias_3pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.03,    3%,5,0.8381242516032109,0.9940960156943485,0.8643791600523095,0.8643791600523095
occupancy_mean,Initial mean occupancy,0.5,0.5,id_regional_difficult_bias_5pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.05,    5%,5,0.7810740623857969,0.9890378435789521,0.809719898020093,0.809719898020093
occupancy_mean,Initial mean occupancy,0.5,0.5,id_regional_uniform_10pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.1,   10%,5,0.7179948946370615,0.980268462622434,0.7197748462667463,0.7197748462667463
occupancy_mean,Initial mean occupancy,0.5,0.5,id_regional_uniform_1pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.01,    1%,5,0.9252549445959499,0.9982236134165012,0.9508104462150408,0.9508104462150408
occupancy_mean,Initial mean occupancy,0.5,0.5,id_regional_uniform_20pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.2,   20%,5,0.6856245104057596,0.9503987606724349,0.6108311641292996,0.6108311641292996
occupancy_mean,Initial mean occupancy,0.5,0.5,id_regional_uniform_3pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.03,    3%,5,0.8290857615517273,0.993747631155702,0.8534195665060023,0.8534195665060023
occupancy_mean,Initial mean occupancy,0.5,0.5,id_regional_uniform_5pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.05,    5%,5,0.7545945435216693,0.9912891598025391,0.8134086793795151,0.8134086793795151
occupancy_mean,Initial mean occupancy,0.5,0.5,workflow_difficult_genera_to_genus,Difficult genera reported at genus,fixed_workflow,difficult_to_genus,fixed_workflow,NA,fixed,5,0.9520718180602793,0.9465975387141816,0.9370054103717216,0.9370054103717216
occupancy_mean,Initial mean occupancy,0.5,0.5,workflow_drop_unresolved_10pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.1,   10%,5,0.846558613899107,0.9740866221924356,0.8223737789661719,0.8223737789661719
occupancy_mean,Initial mean occupancy,0.5,0.5,workflow_drop_unresolved_1pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.01,    1%,5,0.923521332478476,0.9973714016482392,0.9577902502417579,0.9577902502417579
occupancy_mean,Initial mean occupancy,0.5,0.5,workflow_drop_unresolved_20pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.2,   20%,5,0.8965855538876653,0.9473793608162377,0.8200773205133643,0.8200773205133643
occupancy_mean,Initial mean occupancy,0.5,0.5,workflow_drop_unresolved_3pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.03,    3%,5,0.8794446116627722,0.9921731510517328,0.9022777753607608,0.9022777753607608
occupancy_mean,Initial mean occupancy,0.5,0.5,workflow_drop_unresolved_5pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.05,    5%,5,0.8474945565309241,0.987155854397278,0.8675111106322111,0.8675111106322111
occupancy_mean,Initial mean occupancy,0.5,0.5,workflow_family_level,Family-level aggregation,fixed_workflow,family_level,fixed_workflow,NA,fixed,5,0.38728018568668576,0.17477035508614427,0.24637953344912555,0.24637953344912555
occupancy_mean,Initial mean occupancy,0.5,0.5,workflow_genus_level,Genus-level aggregation,fixed_workflow,genus_level,fixed_workflow,NA,fixed,5,0.7708029098976588,0.7436757545959881,0.6586220981481122,0.6586220981481122
occupancy_mean,Initial mean occupancy,0.5,0.5,workflow_mixed_rtu_10pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.1,   10%,5,0.9043150866873588,0.9872964429582988,0.8508676677092191,0.8508676677092191
occupancy_mean,Initial mean occupancy,0.5,0.5,workflow_mixed_rtu_1pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.01,    1%,5,0.9220019111928853,0.9984352663627603,0.9574466597986684,0.9574466597986684
occupancy_mean,Initial mean occupancy,0.5,0.5,workflow_mixed_rtu_20pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.2,   20%,5,0.8999847006636678,0.9721058558651958,0.8323946462589394,0.8323946462589394
occupancy_mean,Initial mean occupancy,0.5,0.5,workflow_mixed_rtu_3pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.03,    3%,5,0.8726095090113517,0.996140671872456,0.9106948004228376,0.9106948004228376
occupancy_mean,Initial mean occupancy,0.5,0.5,workflow_mixed_rtu_5pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.05,    5%,5,0.8683474611836755,0.9935348367508053,0.8704206453581922,0.8704206453581922
occupancy_mean,Initial mean occupancy,0.5,0.5,workflow_rare_species_to_genus,Rare taxa reported at genus,fixed_workflow,rare_to_genus,fixed_workflow,NA,fixed,5,0.9999999999999999,1,1,1
regional_observed_ratio,Regional / observed species ratio,1.5,1.5,id_observed_rare_weighted_10pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.1,   10%,5,0.8448183017275984,0.9760505332729039,0.6341854763332687,0.6341854763332687
regional_observed_ratio,Regional / observed species ratio,1.5,1.5,id_observed_rare_weighted_1pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.01,    1%,5,0.9561010785927345,0.9982650613426959,0.9362901770091812,0.9362901770091812
regional_observed_ratio,Regional / observed species ratio,1.5,1.5,id_observed_rare_weighted_20pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.2,   20%,5,0.7942929402714708,0.9288400366959927,0.54080281608058145,0.54080281608058145
regional_observed_ratio,Regional / observed species ratio,1.5,1.5,id_observed_rare_weighted_3pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.03,    3%,5,0.8931850790373618,0.9939780193306277,0.830302236602408,0.830302236602408
regional_observed_ratio,Regional / observed species ratio,1.5,1.5,id_observed_rare_weighted_5pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.05,    5%,5,0.8840318047640018,0.9888210657862653,0.732072184735135,0.732072184735135
regional_observed_ratio,Regional / observed species ratio,1.5,1.5,id_observed_uniform_10pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.1,   10%,5,0.8160565358083681,0.973939116470482,0.6451772411081518,0.6451772411081518
regional_observed_ratio,Regional / observed species ratio,1.5,1.5,id_observed_uniform_1pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.01,    1%,5,0.951820631817501,0.9981104875207232,0.9281286311545923,0.9281286311545923
regional_observed_ratio,Regional / observed species ratio,1.5,1.5,id_observed_uniform_20pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.2,   20%,5,0.7535014241416423,0.9220506817128834,0.5671466593963457,0.5671466593963457
regional_observed_ratio,Regional / observed species ratio,1.5,1.5,id_observed_uniform_3pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.03,    3%,5,0.875418236331387,0.9940512919873945,0.8405673514701791,0.8405673514701791
regional_observed_ratio,Regional / observed species ratio,1.5,1.5,id_observed_uniform_5pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.05,    5%,5,0.8673126928913322,0.9885200807163275,0.76103735360356,0.76103735360356
regional_observed_ratio,Regional / observed species ratio,1.5,1.5,id_regional_difficult_bias_10pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.1,   10%,5,0.7771499400680196,0.9807186490395614,0.7112231533078605,0.7112231533078605
regional_observed_ratio,Regional / observed species ratio,1.5,1.5,id_regional_difficult_bias_1pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.01,    1%,5,0.9394708795635489,0.9986853935309836,0.9525222141810535,0.9525222141810535
regional_observed_ratio,Regional / observed species ratio,1.5,1.5,id_regional_difficult_bias_20pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.2,   20%,5,0.8215494638624213,0.9501447781597264,0.6123695789267187,0.6123695789267187
regional_observed_ratio,Regional / observed species ratio,1.5,1.5,id_regional_difficult_bias_3pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.03,    3%,5,0.8921599093771095,0.9958375036991111,0.8701498613285995,0.8701498613285995
regional_observed_ratio,Regional / observed species ratio,1.5,1.5,id_regional_difficult_bias_5pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.05,    5%,5,0.8642184590564649,0.9917287938776298,0.8130210413994597,0.8130210413994597
regional_observed_ratio,Regional / observed species ratio,1.5,1.5,id_regional_uniform_10pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.1,   10%,5,0.8299313226928727,0.979515156869883,0.6891329141508484,0.6891329141508484
regional_observed_ratio,Regional / observed species ratio,1.5,1.5,id_regional_uniform_1pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.01,    1%,5,0.9575801725722509,0.9986002925221938,0.9502496376520683,0.9502496376520683
regional_observed_ratio,Regional / observed species ratio,1.5,1.5,id_regional_uniform_20pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.2,   20%,5,0.7588551819974017,0.9471777070000406,0.5855666064342775,0.5855666064342775
regional_observed_ratio,Regional / observed species ratio,1.5,1.5,id_regional_uniform_3pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.03,    3%,5,0.8978655309320895,0.9956650316070521,0.8705908889437816,0.8705908889437816
regional_observed_ratio,Regional / observed species ratio,1.5,1.5,id_regional_uniform_5pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.05,    5%,5,0.8673781553956097,0.9918330285889044,0.8022979045962005,0.8022979045962005
regional_observed_ratio,Regional / observed species ratio,1.5,1.5,workflow_difficult_genera_to_genus,Difficult genera reported at genus,fixed_workflow,difficult_to_genus,fixed_workflow,NA,fixed,5,0.9579337797731307,0.9235117431159929,0.9161551696011527,0.9161551696011527
regional_observed_ratio,Regional / observed species ratio,1.5,1.5,workflow_drop_unresolved_10pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.1,   10%,5,0.9286736383211455,0.9828055970563379,0.85553598834179,0.85553598834179
regional_observed_ratio,Regional / observed species ratio,1.5,1.5,workflow_drop_unresolved_1pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.01,    1%,5,0.9512637752000243,0.9985119329013772,0.9743119156823438,0.9743119156823438
regional_observed_ratio,Regional / observed species ratio,1.5,1.5,workflow_drop_unresolved_20pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.2,   20%,5,0.9221125927483598,0.9560791186280285,0.8470713183305538,0.8470713183305538
regional_observed_ratio,Regional / observed species ratio,1.5,1.5,workflow_drop_unresolved_3pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.03,    3%,5,0.9428715276135423,0.9952536447242812,0.9124526909706608,0.9124526909706608
regional_observed_ratio,Regional / observed species ratio,1.5,1.5,workflow_drop_unresolved_5pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.05,    5%,5,0.9336250076291921,0.9924431125980198,0.8838040476341279,0.8838040476341279
regional_observed_ratio,Regional / observed species ratio,1.5,1.5,workflow_family_level,Family-level aggregation,fixed_workflow,family_level,fixed_workflow,NA,fixed,5,0.35172146595926507,0.25262503041456363,0.183223420978233,0.183223420978233
regional_observed_ratio,Regional / observed species ratio,1.5,1.5,workflow_genus_level,Genus-level aggregation,fixed_workflow,genus_level,fixed_workflow,NA,fixed,5,0.7738924513844053,0.6432680356281419,0.5235028709450199,0.5235028709450199
regional_observed_ratio,Regional / observed species ratio,1.5,1.5,workflow_mixed_rtu_10pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.1,   10%,5,0.9318028510973227,0.9883271395446025,0.8657876070983304,0.8657876070983304
regional_observed_ratio,Regional / observed species ratio,1.5,1.5,workflow_mixed_rtu_1pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.01,    1%,5,0.9487965481457081,0.9990636556321304,0.97347774726431,0.97347774726431
regional_observed_ratio,Regional / observed species ratio,1.5,1.5,workflow_mixed_rtu_20pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.2,   20%,5,0.9295321044829151,0.9692208560695396,0.8582683785260852,0.8582683785260852
regional_observed_ratio,Regional / observed species ratio,1.5,1.5,workflow_mixed_rtu_3pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.03,    3%,5,0.9348766916988163,0.9977096650364112,0.9266759909542682,0.9266759909542682
regional_observed_ratio,Regional / observed species ratio,1.5,1.5,workflow_mixed_rtu_5pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.05,    5%,5,0.9259458983461631,0.9955853119268762,0.8864943198115179,0.8864943198115179
regional_observed_ratio,Regional / observed species ratio,1.5,1.5,workflow_rare_species_to_genus,Rare taxa reported at genus,fixed_workflow,rare_to_genus,fixed_workflow,NA,fixed,5,1,0.9999985086066642,0.9998531427277424,0.9998531427277424
regional_observed_ratio,Regional / observed species ratio,3,3,id_observed_rare_weighted_10pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.1,   10%,5,0.8715883042240798,0.9784853809235642,0.7128987954918322,0.7128987954918322
regional_observed_ratio,Regional / observed species ratio,3,3,id_observed_rare_weighted_1pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.01,    1%,5,0.9652772238674069,0.9988202150276518,0.9434952127614161,0.9434952127614161
regional_observed_ratio,Regional / observed species ratio,3,3,id_observed_rare_weighted_20pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.2,   20%,5,0.849251784436902,0.9466438939357071,0.6237181685562354,0.6237181685562354
regional_observed_ratio,Regional / observed species ratio,3,3,id_observed_rare_weighted_3pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.03,    3%,5,0.9350513608894333,0.9960141287332471,0.8648564219756635,0.8648564219756635
regional_observed_ratio,Regional / observed species ratio,3,3,id_observed_rare_weighted_5pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.05,    5%,5,0.8961551254984735,0.9916180879809852,0.8036696620465295,0.8036696620465295
regional_observed_ratio,Regional / observed species ratio,3,3,id_observed_uniform_10pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.1,   10%,5,0.8644403356902661,0.9794621205548518,0.7375978810780123,0.7375978810780123
regional_observed_ratio,Regional / observed species ratio,3,3,id_observed_uniform_1pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.01,    1%,5,0.9590382706920596,0.998726719926595,0.9462030076594679,0.9462030076594679
regional_observed_ratio,Regional / observed species ratio,3,3,id_observed_uniform_20pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.2,   20%,5,0.8480192009059999,0.9484361015553725,0.6647540291409217,0.6647540291409217
regional_observed_ratio,Regional / observed species ratio,3,3,id_observed_uniform_3pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.03,    3%,5,0.9078171756855621,0.9957596392326294,0.8662308270634574,0.8662308270634574
regional_observed_ratio,Regional / observed species ratio,3,3,id_observed_uniform_5pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.05,    5%,5,0.8847181455944164,0.9923258426546638,0.8069775178837968,0.8069775178837968
regional_observed_ratio,Regional / observed species ratio,3,3,id_regional_difficult_bias_10pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.1,   10%,5,0.8192076273388174,0.985959019614306,0.7819770291809364,0.7819770291809364
regional_observed_ratio,Regional / observed species ratio,3,3,id_regional_difficult_bias_1pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.01,    1%,5,0.9533653474031999,0.9989064327712288,0.9713898089549597,0.9713898089549597
regional_observed_ratio,Regional / observed species ratio,3,3,id_regional_difficult_bias_20pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.2,   20%,5,0.7786287397118606,0.9649583220253845,0.6790172773785524,0.6790172773785524
regional_observed_ratio,Regional / observed species ratio,3,3,id_regional_difficult_bias_3pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.03,    3%,5,0.8951566908128218,0.9972169367920748,0.920345719860101,0.920345719860101
regional_observed_ratio,Regional / observed species ratio,3,3,id_regional_difficult_bias_5pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.05,    5%,5,0.8479538754876843,0.9946222896744874,0.863966963614764,0.863966963614764
