metric,baseline,target,delta,relative_delta_pct,world_id,replicate_id,scenario
gamma,90,52,-38,-42.22222222222222,50,4,family_level
mean_occupancy,0.18302469135802468,0.23824786324786323,0.05522317188983855,30.17252561940589,50,4,family_level
mean_bray_curtis,0.8366928925903595,0.651243098356521,-0.18544979423383845,-22.164619285780606,50,4,family_level
mean_jaccard,0.8741244215324102,0.7885421160303934,-0.08558230550201684,-9.790632019179169,50,4,family_level
mean_sorensen,0.7859097440027031,0.6615984354387822,-0.12431130856392092,-15.817504428790153,50,4,family_level
alpha_q0,16.305555555555557,17.916666666666668,1.6111111111111107,9.88074957410562,50,5,observed_congeneric_error
alpha_q1,15.131956490260254,15.64647116495068,0.5145146746904263,3.4001860567177538,50,5,observed_congeneric_error
alpha_q2,14.153905071954311,14.418146087712628,0.2642410157583175,1.8669124486492845,50,5,observed_congeneric_error
gamma,90,90,0,0,50,5,observed_congeneric_error
mean_occupancy,0.18117283950617283,0.19907407407407407,0.017901234567901242,9.880749574105627,50,5,observed_congeneric_error
mean_bray_curtis,0.8485372800995088,0.8453380218125766,-0.0031992582869322383,-0.3770321424837172,50,5,observed_congeneric_error
mean_jaccard,0.8842039825957696,0.8640085607815151,-0.02019542181425449,-2.284022941738683,50,5,observed_congeneric_error
mean_sorensen,0.8025812758311419,0.7719060998112699,-0.03067517601987202,-3.8220647482842454,50,5,observed_congeneric_error
alpha_q0,16.305555555555557,22.194444444444443,5.888888888888886,36.1158432708688,50,5,regional_congeneric_error
alpha_q1,15.131956490260254,16.754362790111962,1.6224062998517077,10.721721945843395,50,5,regional_congeneric_error
alpha_q2,14.153905071954311,14.98286735936629,0.8289622874119793,5.856774389808167,50,5,regional_congeneric_error
gamma,90,127,37,41.111111111111114,50,5,regional_congeneric_error
mean_occupancy,0.18117283950617283,0.17475940507436571,-0.0064134344318071135,-3.539953587573262,50,5,regional_congeneric_error
mean_bray_curtis,0.8485372800995088,0.8475618893879996,-9.753907115092053e-4,-0.11494965918230726,50,5,regional_congeneric_error
mean_jaccard,0.8842039825957696,0.8803272257753668,-0.0038767568204027825,-0.4384459804197822,50,5,regional_congeneric_error
mean_sorensen,0.8025812758311419,0.7962529748731738,-0.006328300957968103,-0.7884934708219554,50,5,regional_congeneric_error
alpha_q0,16.305555555555557,17.97222222222222,1.6666666666666643,10.221465076660973,50,5,rare_weighted_error
alpha_q1,15.131956490260254,15.640444886080886,0.5084883958206312,3.360361207408453,50,5,rare_weighted_error
alpha_q2,14.153905071954311,14.424337993373536,0.2704329214192249,1.9106594261048317,50,5,rare_weighted_error
gamma,90,90,0,0,50,5,rare_weighted_error
mean_occupancy,0.18117283950617283,0.19969135802469135,0.018518518518518517,10.221465076660987,50,5,rare_weighted_error
mean_bray_curtis,0.8485372800995088,0.8451753396724198,-0.0033619404270890385,-0.3962042099900172,50,5,rare_weighted_error
mean_jaccard,0.8842039825957696,0.8645672233144703,-0.019636759281299265,-2.2208404019682613,50,5,rare_weighted_error
mean_sorensen,0.8025812758311419,0.7730107458941627,-0.029570529936979173,-3.684428085661025,50,5,rare_weighted_error
alpha_q0,16.305555555555557,32.083333333333336,15.777777777777779,96.76320272572401,50,5,mixed_rtu_reporting
alpha_q1,15.131956490260254,24.338587519526587,9.206631029266333,60.84230439858996,50,5,mixed_rtu_reporting
alpha_q2,14.153905071954311,20.45787620548734,6.303971133533031,44.538741085838055,50,5,mixed_rtu_reporting
gamma,90,174,84,93.33333333333333,50,5,mixed_rtu_reporting
mean_occupancy,0.18117283950617283,0.18438697318007663,0.0032141336739038018,1.7740703753745006,50,5,mixed_rtu_reporting
mean_bray_curtis,0.8485372800995088,0.8499511474113993,0.0014138673118905265,0.16662406532388546,50,5,mixed_rtu_reporting
mean_jaccard,0.8842039825957696,0.8784853075611397,-0.005718675034629861,-0.6467597010637148,50,5,mixed_rtu_reporting
mean_sorensen,0.8025812758311419,0.7934833504578573,-0.009097925373284577,-1.1335830584712923,50,5,mixed_rtu_reporting
alpha_q0,32.166666666666664,16.305555555555557,-15.861111111111107,-49.30915371329878,50,5,drop_unresolved
alpha_q1,24.452661860374466,15.026333589942096,-9.42632827043237,-38.54929301462976,50,5,drop_unresolved
alpha_q2,20.548234142665724,13.980346120773534,-6.567888021892189,-31.963272251481833,50,5,drop_unresolved
gamma,174,90,-84,-48.275862068965516,50,5,drop_unresolved
mean_occupancy,0.18486590038314177,0.18117283950617283,-0.00369306087696894,-1.9976971790443385,50,5,drop_unresolved
mean_bray_curtis,0.8500916731115075,0.8499218195380731,-1.6985357343435314e-4,-0.019980618421146828,50,5,drop_unresolved
mean_jaccard,0.8785068776769952,0.8842039825957696,0.005697104918774398,0.6484986132196315,50,5,drop_unresolved
mean_sorensen,0.7935894303282853,0.8025812758311419,0.008991845502856588,1.1330601390616957,50,5,drop_unresolved
alpha_q0,16.305555555555557,16.305555555555557,0,0,50,5,rare_species_to_genus
alpha_q1,15.131956490260254,15.131956490260254,0,0,50,5,rare_species_to_genus
alpha_q2,14.153905071954311,14.153905071954311,0,0,50,5,rare_species_to_genus
gamma,90,90,0,0,50,5,rare_species_to_genus
mean_occupancy,0.18117283950617283,0.18117283950617283,0,0,50,5,rare_species_to_genus
mean_bray_curtis,0.8485372800995088,0.8485372800995088,0,0,50,5,rare_species_to_genus
mean_jaccard,0.8842039825957696,0.8842039825957696,0,0,50,5,rare_species_to_genus
mean_sorensen,0.8025812758311419,0.8025812758311419,0,0,50,5,rare_species_to_genus
alpha_q0,16.305555555555557,16.305555555555557,0,0,50,5,difficult_genera_to_genus
alpha_q1,15.131956490260254,15.131956490260254,0,0,50,5,difficult_genera_to_genus
alpha_q2,14.153905071954311,14.153905071954311,0,0,50,5,difficult_genera_to_genus
gamma,90,90,0,0,50,5,difficult_genera_to_genus
mean_occupancy,0.18117283950617283,0.18117283950617283,0,0,50,5,difficult_genera_to_genus
mean_bray_curtis,0.8485372800995088,0.8485372800995088,0,0,50,5,difficult_genera_to_genus
mean_jaccard,0.8842039825957696,0.8842039825957696,0,0,50,5,difficult_genera_to_genus
mean_sorensen,0.8025812758311419,0.8025812758311419,0,0,50,5,difficult_genera_to_genus
alpha_q0,16.305555555555557,15.972222222222221,-0.3333333333333357,-2.044293015332212,50,5,genus_level
alpha_q1,15.131956490260254,14.718903155121435,-0.4130533351388195,-2.7296756728363776,50,5,genus_level
alpha_q2,14.153905071954311,13.66772774288336,-0.48617732907095146,-3.4349342220353196,50,5,genus_level
gamma,90,84,-6,-6.666666666666667,50,5,genus_level
mean_occupancy,0.18117283950617283,0.19014550264550265,0.008972663139329817,4.9525431978583665,50,5,genus_level
mean_bray_curtis,0.8485372800995088,0.8343192727729069,-0.014218007326601945,-1.675590178540486,50,5,genus_level
mean_jaccard,0.8842039825957696,0.8713874611275845,-0.012816521468185127,-1.449498274205856,50,5,genus_level
mean_sorensen,0.8025812758311419,0.7828037281362445,-0.01977754769489737,-2.464242350335923,50,5,genus_level
alpha_q0,16.305555555555557,13.555555555555555,-2.7500000000000018,-16.86541737649064,50,5,family_level
alpha_q1,15.131956490260254,11.79098531990902,-3.340971170351235,-22.07891076412799,50,5,family_level
alpha_q2,14.153905071954311,10.325547582936162,-3.828357489018149,-27.048065318764678,50,5,family_level
gamma,90,54,-36,-40,50,5,family_level
mean_occupancy,0.18117283950617283,0.25102880658436216,0.06985596707818933,38.55763770584897,50,5,family_level
mean_bray_curtis,0.8485372800995088,0.725032666583764,-0.12350461351574482,-14.555001461015516,50,5,family_level
mean_jaccard,0.8842039825957696,0.799199748724287,-0.08500423387148259,-9.613645215884972,50,5,family_level
mean_sorensen,0.8025812758311419,0.6777819050345143,-0.12479937079662762,-15.549748611738684,50,5,family_level
alpha_q0,1.6391752577319587,1.8144329896907216,0.17525773195876293,10.691823899371073,51,1,observed_congeneric_error
alpha_q1,1.4354104302662318,1.490601232354044,0.05519080208781224,3.844949216202627,51,1,observed_congeneric_error
alpha_q2,1.3655225232279593,1.3936838049277518,0.028161281699792484,2.062308107025728,51,1,observed_congeneric_error
gamma,19,19,0,0,51,1,observed_congeneric_error
mean_occupancy,0.06108336534767576,0.0676142912024587,0.006530925854782939,10.691823899371062,51,1,observed_congeneric_error
mean_bray_curtis,0.933667644484324,0.9329804880158676,-6.871564684564069e-4,-0.07359754539164005,51,1,observed_congeneric_error
mean_jaccard,0.927142187709198,0.9250279860460273,-0.0021142016631706673,-0.22803424234145578,51,1,observed_congeneric_error
mean_sorensen,0.9089234576992309,0.9059966379554009,-0.0029268197438300225,-0.3220094848513116,51,1,observed_congeneric_error
alpha_q0,1.6391752577319587,5.360824742268041,3.721649484536082,227.04402515723268,51,1,regional_congeneric_error
alpha_q1,1.4354104302662318,2.061585053892908,0.6261746236266761,43.623385369335566,51,1,regional_congeneric_error
alpha_q2,1.3655225232279593,1.633282393361787,0.26775987013382774,19.608601511813227,51,1,regional_congeneric_error
gamma,19,54,35,184.21052631578948,51,1,regional_congeneric_error
mean_occupancy,0.06108336534767576,0.07028926736955934,0.009205902021883587,15.071045888655961,51,1,regional_congeneric_error
mean_bray_curtis,0.933667644484324,0.9351593307509929,0.0014916862666688457,0.15976630179711562,51,1,regional_congeneric_error
mean_jaccard,0.927142187709198,0.9392816325826113,0.012139444873413341,1.309340145917395,51,1,regional_congeneric_error
mean_sorensen,0.9089234576992309,0.9194769244689298,0.010553466769698927,1.1610952143773523,51,1,regional_congeneric_error
alpha_q0,1.6391752577319587,1.8144329896907216,0.17525773195876293,10.691823899371073,51,1,rare_weighted_error
alpha_q1,1.4354104302662318,1.501118188030444,0.06570775776421223,4.577628556873808,51,1,rare_weighted_error
alpha_q2,1.3655225232279593,1.4016810780383522,0.03615855481039287,2.6479647311065695,51,1,rare_weighted_error
gamma,19,19,0,0,51,1,rare_weighted_error
mean_occupancy,0.06108336534767576,0.0676142912024587,0.006530925854782939,10.691823899371062,51,1,rare_weighted_error
mean_bray_curtis,0.933667644484324,0.9327967770859588,-8.708673983652826e-4,-0.0932738114584953,51,1,rare_weighted_error
mean_jaccard,0.927142187709198,0.9245209365376891,-0.0026212511715089093,-0.28272375114172626,51,1,rare_weighted_error
mean_sorensen,0.9089234576992309,0.905558454744256,-0.0033650029549748828,-0.3702185180139102,51,1,rare_weighted_error
alpha_q0,1.6391752577319587,3.1752577319587627,1.536082474226804,93.71069182389937,51,1,mixed_rtu_reporting
alpha_q1,1.4354104302662318,2.3253545814118417,0.8899441511456099,61.99928134704637,51,1,mixed_rtu_reporting
alpha_q2,1.3655225232279593,1.9892962274006165,0.6237737041726572,45.6802208357661,51,1,mixed_rtu_reporting
gamma,19,35,16,84.21052631578948,51,1,mixed_rtu_reporting
mean_occupancy,0.06108336534767576,0.06423357664233577,0.0031502112946600117,5.157232704402522,51,1,mixed_rtu_reporting
mean_bray_curtis,0.933667644484324,0.9339234707916895,2.5582630736542544e-4,0.02740014703055512,51,1,mixed_rtu_reporting
mean_jaccard,0.927142187709198,0.9251207675616063,-0.002021420147591657,-0.21802698382070432,51,1,mixed_rtu_reporting
mean_sorensen,0.9089234576992309,0.9062072713405822,-0.0027161863586486756,-0.2988355439218382,51,1,mixed_rtu_reporting
alpha_q0,3.185567010309278,1.6185567010309279,-1.5670103092783503,-49.190938511326856,51,1,drop_unresolved
alpha_q1,2.3665558082699363,1.436226972897251,-0.9303288353726853,-39.31151051336497,51,1,drop_unresolved
alpha_q2,2.034860398476437,1.3684898151749363,-0.6663705833015006,-32.747729711602474,51,1,drop_unresolved
gamma,35,19,-16,-45.714285714285715,51,1,drop_unresolved
mean_occupancy,0.06444212721584984,0.060315021129466,-0.004127106086383843,-6.404360415602112,51,1,drop_unresolved
mean_bray_curtis,0.9339945072428059,0.933968932241808,-2.5575000997868358e-5,-0.0027382389082101694,51,1,drop_unresolved
mean_jaccard,0.9250175755593985,0.9261045655375553,0.001086989978156816,0.11751019730619343,51,1,drop_unresolved
mean_sorensen,0.9060323190539851,0.9081605822585204,0.0021282632045352967,0.2348992590857552,51,1,drop_unresolved
alpha_q0,1.6391752577319587,1.6391752577319587,0,0,51,1,rare_species_to_genus
alpha_q1,1.4354104302662318,1.4354104302662318,0,0,51,1,rare_species_to_genus
alpha_q2,1.3655225232279593,1.3655225232279593,0,0,51,1,rare_species_to_genus
gamma,19,19,0,0,51,1,rare_species_to_genus
mean_occupancy,0.06108336534767576,0.06108336534767576,0,0,51,1,rare_species_to_genus
mean_bray_curtis,0.933667644484324,0.933667644484324,0,0,51,1,rare_species_to_genus
mean_jaccard,0.927142187709198,0.927142187709198,0,0,51,1,rare_species_to_genus
mean_sorensen,0.9089234576992309,0.9089234576992309,0,0,51,1,rare_species_to_genus
alpha_q0,1.6391752577319587,1.6391752577319587,0,0,51,1,difficult_genera_to_genus
alpha_q1,1.4354104302662318,1.4354104302662318,0,0,51,1,difficult_genera_to_genus
alpha_q2,1.3655225232279593,1.3655225232279593,0,0,51,1,difficult_genera_to_genus
gamma,19,19,0,0,51,1,difficult_genera_to_genus
mean_occupancy,0.06108336534767576,0.06108336534767576,0,0,51,1,difficult_genera_to_genus
mean_bray_curtis,0.933667644484324,0.933667644484324,0,0,51,1,difficult_genera_to_genus
mean_jaccard,0.927142187709198,0.927142187709198,0,0,51,1,difficult_genera_to_genus
mean_sorensen,0.9089234576992309,0.9089234576992309,0,0,51,1,difficult_genera_to_genus
alpha_q0,1.6391752577319587,1.6391752577319587,0,0,51,1,genus_level
alpha_q1,1.4354104302662318,1.4354104302662318,0,0,51,1,genus_level
alpha_q2,1.3655225232279593,1.3655225232279593,0,0,51,1,genus_level
gamma,19,18,-1,-5.2631578947368425,51,1,genus_level
mean_occupancy,0.06108336534767576,0.06447688564476886,0.003393520297093104,5.555555555555567,51,1,genus_level
mean_bray_curtis,0.933667644484324,0.93151284447306,-0.002154800011264002,-0.23078876343135188,51,1,genus_level
mean_jaccard,0.927142187709198,0.9243570647565493,-0.0027851229526486554,-0.30039868636872136,51,1,genus_level
mean_sorensen,0.9089234576992309,0.9051788131685039,-0.0037446445307269816,-0.411986784916504,51,1,genus_level
alpha_q0,1.6391752577319587,1.268041237113402,-0.3711340206185567,-22.641509433962266,51,1,family_level
alpha_q1,1.4354104302662318,1.1998472947958865,-0.23556313547034535,-16.41085577360995,51,1,family_level
alpha_q2,1.3655225232279593,1.1724050857522246,-0.19311743747573473,-14.142383899990485,51,1,family_level
gamma,19,5,-14,-73.6842105263158,51,1,family_level
mean_occupancy,0.06108336534767576,0.17956204379562044,0.11847867844794469,193.9622641509434,51,1,family_level
mean_bray_curtis,0.933667644484324,0.7360116147629371,-0.19765602972138696,-21.169848916693986,51,1,family_level
mean_jaccard,0.927142187709198,0.6349636832239925,-0.29217850448520544,-31.513883022314637,51,1,family_level
mean_sorensen,0.9089234576992309,0.6027095327353059,-0.30621392496392497,-33.68973727876361,51,1,family_level
alpha_q0,2.357142857142857,2.7142857142857144,0.3571428571428572,15.151515151515154,51,2,observed_congeneric_error
alpha_q1,2.0321951619899274,2.1672887981721933,0.13509363618226589,6.647670396478165,51,2,observed_congeneric_error
alpha_q2,1.890462320205569,1.969390231828021,0.07892791162245194,4.175058702776436,51,2,observed_congeneric_error
gamma,20,20,0,0,51,2,observed_congeneric_error
mean_occupancy,0.09635036496350365,0.11094890510948906,0.014598540145985411,15.151515151515161,51,2,observed_congeneric_error
mean_bray_curtis,0.9187398550530932,0.9140697080883043,-0.004670146964788846,-0.5083209288356128,51,2,observed_congeneric_error
mean_jaccard,0.9223982760806185,0.8960226272421259,-0.026375648838492638,-2.859464238221037,51,2,observed_congeneric_error
mean_sorensen,0.8859841744324886,0.8548660800158138,-0.03111809441667479,-3.512263008152181,51,2,observed_congeneric_error
alpha_q0,2.357142857142857,6.758928571428571,4.4017857142857135,186.7424242424242,51,2,regional_congeneric_error
alpha_q1,2.0321951619899274,2.9076330292925063,0.8754378673025789,43.078434772246446,51,2,regional_congeneric_error
alpha_q2,1.890462320205569,2.2838357891792005,0.39337346897363146,20.808321052961055,51,2,regional_congeneric_error
gamma,20,62,42,210,51,2,regional_congeneric_error
mean_occupancy,0.09635036496350365,0.08912173298799152,-0.007228631975512129,-7.5024437927663765,51,2,regional_congeneric_error
mean_bray_curtis,0.9187398550530932,0.9192066060731248,4.66751020031575e-4,0.05080339308939655,51,2,regional_congeneric_error
mean_jaccard,0.9223982760806185,0.9204698985014604,-0.0019283775791580915,-0.20906127311425607,51,2,regional_congeneric_error
mean_sorensen,0.8859841744324886,0.8834381125856047,-0.0025460618468838847,-0.28737102990747526,51,2,regional_congeneric_error
alpha_q0,2.357142857142857,2.7232142857142856,0.3660714285714284,15.530303030303022,51,2,rare_weighted_error
alpha_q1,2.0321951619899274,2.163228368313358,0.13103320632343074,6.4478652825412155,51,2,rare_weighted_error
alpha_q2,1.890462320205569,1.9636439173484523,0.0731815971428833,3.871095253298967,51,2,rare_weighted_error
gamma,20,20,0,0,51,2,rare_weighted_error
mean_occupancy,0.09635036496350365,0.11131386861313869,0.014963503649635043,15.530303030303038,51,2,rare_weighted_error
mean_bray_curtis,0.9187398550530932,0.9138841344353904,-0.004855720617702786,-0.528519644706409,51,2,rare_weighted_error
mean_jaccard,0.9223982760806185,0.8952524356251065,-0.02714584045551205,-2.9429630518020913,51,2,rare_weighted_error
mean_sorensen,0.8859841744324886,0.8539938193276703,-0.03199035510481829,-3.6107140542673357,51,2,rare_weighted_error
alpha_q0,2.357142857142857,4.526785714285714,2.169642857142857,92.04545454545455,51,2,mixed_rtu_reporting
alpha_q1,2.0321951619899274,3.26204916658193,1.2298540045920023,60.518498793576896,51,2,mixed_rtu_reporting
alpha_q2,1.890462320205569,2.7493859281627637,0.8589236079571947,45.43457961456726,51,2,mixed_rtu_reporting
gamma,20,36,16,80,51,2,mixed_rtu_reporting
mean_occupancy,0.09635036496350365,0.10279805352798053,0.006447688564476889,6.691919191919196,51,2,mixed_rtu_reporting
mean_bray_curtis,0.9187398550530932,0.9164935207488705,-0.002246334304222719,-0.2445016717047619,51,2,mixed_rtu_reporting
mean_jaccard,0.9223982760806185,0.9163609914402837,-0.006037284640334817,-0.6545203733454454,51,2,mixed_rtu_reporting
mean_sorensen,0.8859841744324886,0.8766132347083408,-0.009370939724147709,-1.0576870326324062,51,2,mixed_rtu_reporting
alpha_q0,4.491071428571429,2.3482142857142856,-2.1428571428571432,-47.71371769383698,51,2,drop_unresolved
alpha_q1,3.3009647365235035,2.0299762412293307,-1.2709884952941728,-38.50354659143518,51,2,drop_unresolved
alpha_q2,2.7853576211041555,1.8904680963686624,-0.8948895247354931,-32.12835285333113,51,2,drop_unresolved
gamma,35,19,-16,-45.714285714285715,51,2,drop_unresolved
mean_occupancy,0.10490093847758081,0.10103726469458317,-0.003863673782997637,-3.6831641728575883,51,2,drop_unresolved
mean_bray_curtis,0.916457945870631,0.9189757620253768,0.002517816154745778,0.274733408782207,51,2,drop_unresolved
mean_jaccard,0.9158193722225313,0.9221764482190392,0.0063570759965079215,0.6941408086924854,51,2,drop_unresolved
mean_sorensen,0.8758750091369717,0.8857628747324843,0.00988786559551258,1.1289128576982026,51,2,drop_unresolved
alpha_q0,2.357142857142857,2.357142857142857,0,0,51,2,rare_species_to_genus
alpha_q1,2.0321951619899274,2.0321951619899274,0,0,51,2,rare_species_to_genus
alpha_q2,1.890462320205569,1.890462320205569,0,0,51,2,rare_species_to_genus
gamma,20,20,0,0,51,2,rare_species_to_genus
mean_occupancy,0.09635036496350365,0.09635036496350365,0,0,51,2,rare_species_to_genus
mean_bray_curtis,0.9187398550530932,0.9187398550530932,0,0,51,2,rare_species_to_genus
mean_jaccard,0.9223982760806185,0.9223982760806185,0,0,51,2,rare_species_to_genus
mean_sorensen,0.8859841744324886,0.8859841744324886,0,0,51,2,rare_species_to_genus
alpha_q0,2.357142857142857,2.2857142857142856,-0.07142857142857162,-3.0303030303030383,51,2,difficult_genera_to_genus
alpha_q1,2.0321951619899274,1.9518767335213938,-0.08031842846853365,-3.952298970630644,51,2,difficult_genera_to_genus
alpha_q2,1.890462320205569,1.810842582275861,-0.07961973792970811,-4.211654317503152,51,2,difficult_genera_to_genus
gamma,20,19,-1,-5,51,2,difficult_genera_to_genus
mean_occupancy,0.09635036496350365,0.09834805993084902,0.0019976949673453787,2.0733652312599764,51,2,difficult_genera_to_genus
mean_bray_curtis,0.9187398550530932,0.9034175056659484,-0.015322349387144829,-1.667757124377647,51,2,difficult_genera_to_genus
mean_jaccard,0.9223982760806185,0.9070227884114308,-0.015375487669187726,-1.6669033396853283,51,2,difficult_genera_to_genus
mean_sorensen,0.8859841744324886,0.8656920762122625,-0.02029209822022604,-2.2903454492541035,51,2,difficult_genera_to_genus
alpha_q0,2.357142857142857,2.2857142857142856,-0.07142857142857162,-3.0303030303030383,51,2,genus_level
alpha_q1,2.0321951619899274,1.9518767335213938,-0.08031842846853365,-3.952298970630644,51,2,genus_level
alpha_q2,1.890462320205569,1.810842582275861,-0.07961973792970811,-4.211654317503152,51,2,genus_level
gamma,20,19,-1,-5,51,2,genus_level
mean_occupancy,0.09635036496350365,0.09834805993084902,0.0019976949673453787,2.0733652312599764,51,2,genus_level
mean_bray_curtis,0.9187398550530932,0.9034175056659484,-0.015322349387144829,-1.667757124377647,51,2,genus_level
mean_jaccard,0.9223982760806185,0.9070227884114308,-0.015375487669187726,-1.6669033396853283,51,2,genus_level
mean_sorensen,0.8859841744324886,0.8656920762122625,-0.02029209822022604,-2.2903454492541035,51,2,genus_level
alpha_q0,2.357142857142857,1.7589285714285714,-0.5982142857142858,-25.378787878787882,51,2,family_level
alpha_q1,2.0321951619899274,1.5680786106817812,-0.4641165513081462,-22.838187984547844,51,2,family_level
alpha_q2,1.890462320205569,1.4946770546582635,-0.39578526554730553,-20.935898130160446,51,2,family_level
gamma,20,6,-14,-70,51,2,family_level
mean_occupancy,0.09635036496350365,0.2396593673965937,0.14330900243309003,148.73737373737376,51,2,family_level
mean_bray_curtis,0.9187398550530932,0.8018505601107132,-0.11688929494237998,-12.722784833975124,51,2,family_level
mean_jaccard,0.9223982760806185,0.7240295031055901,-0.19836877297502842,-21.505761461081782,51,2,family_level
mean_sorensen,0.8859841744324886,0.6529291840959986,-0.2330549903364899,-26.30464483022756,51,2,family_level
alpha_q0,1.4891304347826086,1.4891304347826086,0,0,51,3,observed_congeneric_error
alpha_q1,1.3674470315886837,1.3674470315886837,0,0,51,3,observed_congeneric_error
alpha_q2,1.318714840620078,1.318714840620078,0,0,51,3,observed_congeneric_error
gamma,15,15,0,0,51,3,observed_congeneric_error
mean_occupancy,0.06666666666666667,0.06666666666666667,0,0,51,3,observed_congeneric_error
mean_bray_curtis,0.931674593723501,0.931674593723501,0,0,51,3,observed_congeneric_error
mean_jaccard,0.9246697093442229,0.9246697093442229,0,0,51,3,observed_congeneric_error
mean_sorensen,0.90594037038308,0.90594037038308,0,0,51,3,observed_congeneric_error
alpha_q0,1.4891304347826086,6.1521739130434785,4.66304347826087,313.1386861313869,51,3,regional_congeneric_error
alpha_q1,1.3674470315886837,2.156054303599902,0.788607272011218,57.67004160263696,51,3,regional_congeneric_error
alpha_q2,1.318714840620078,1.6581861448011448,0.33947130418106686,25.742586169838113,51,3,regional_congeneric_error
gamma,15,54,39,260,51,3,regional_congeneric_error
mean_occupancy,0.06666666666666667,0.07650716409840497,0.009840497431738301,14.760746147607453,51,3,regional_congeneric_error
mean_bray_curtis,0.931674593723501,0.9335755269029323,0.0019009331794312967,0.20403402563915451,51,3,regional_congeneric_error
mean_jaccard,0.9246697093442229,0.9397931808101326,0.015123471465909755,1.6355538970380399,51,3,regional_congeneric_error
mean_sorensen,0.90594037038308,0.9198805007578725,0.013940130374792581,1.538747011450428,51,3,regional_congeneric_error
alpha_q0,1.4891304347826086,1.4891304347826086,0,0,51,3,rare_weighted_error
alpha_q1,1.3674470315886837,1.3674470315886837,0,0,51,3,rare_weighted_error
alpha_q2,1.318714840620078,1.318714840620078,0,0,51,3,rare_weighted_error
gamma,15,15,0,0,51,3,rare_weighted_error
mean_occupancy,0.06666666666666667,0.06666666666666667,0,0,51,3,rare_weighted_error
mean_bray_curtis,0.931674593723501,0.931674593723501,0,0,51,3,rare_weighted_error
mean_jaccard,0.9246697093442229,0.9246697093442229,0,0,51,3,rare_weighted_error
mean_sorensen,0.90594037038308,0.90594037038308,0,0,51,3,rare_weighted_error
alpha_q0,1.4891304347826086,2.9456521739130435,1.4565217391304348,97.81021897810218,51,3,mixed_rtu_reporting
alpha_q1,1.3674470315886837,2.2470695142805024,0.8796224826918186,64.32589068330374,51,3,mixed_rtu_reporting
alpha_q2,1.318714840620078,1.9511202482187913,0.6324054075987133,47.95619099132513,51,3,mixed_rtu_reporting
gamma,15,29,14,93.33333333333333,51,3,mixed_rtu_reporting
mean_occupancy,0.06666666666666667,0.06821042033727662,0.0015437536706099514,2.315630505914927,51,3,mixed_rtu_reporting
mean_bray_curtis,0.931674593723501,0.9323730523583128,6.984586348117716e-4,0.074968088591998,51,3,mixed_rtu_reporting
mean_jaccard,0.9246697093442229,0.924767423037901,9.771369367816973e-5,0.010567415877337264,51,3,mixed_rtu_reporting
mean_sorensen,0.90594037038308,0.9058862354982941,-5.413488478589468e-5,-0.005975546134786284,51,3,mixed_rtu_reporting
alpha_q0,2.9347826086956523,1.4891304347826086,-1.4456521739130437,-49.25925925925927,51,3,drop_unresolved
alpha_q1,2.2225532016557947,1.364329327058504,-0.8582238745972908,-38.61432311082213,51,3,drop_unresolved
alpha_q2,1.9151949166094262,1.3155212432451162,-0.59967367336431,-31.31136513383948,51,3,drop_unresolved
gamma,27,15,-12,-44.44444444444444,51,3,drop_unresolved
mean_occupancy,0.072992700729927,0.06666666666666667,-0.006326034063260336,-8.666666666666659,51,3,drop_unresolved
mean_bray_curtis,0.9321712905027446,0.9319048707779691,-2.664197247754796e-4,-0.028580554613711864,51,3,drop_unresolved
mean_jaccard,0.9242227012584927,0.9246697093442229,4.470080857301717e-4,0.04836584138449435,51,3,drop_unresolved
mean_sorensen,0.9054609154957461,0.90594037038308,4.794548873338078e-4,0.05295147246320433,51,3,drop_unresolved
alpha_q0,1.4891304347826086,1.4891304347826086,0,0,51,3,rare_species_to_genus
alpha_q1,1.3674470315886837,1.3674470315886837,0,0,51,3,rare_species_to_genus
alpha_q2,1.318714840620078,1.318714840620078,0,0,51,3,rare_species_to_genus
gamma,15,15,0,0,51,3,rare_species_to_genus
mean_occupancy,0.06666666666666667,0.06666666666666667,0,0,51,3,rare_species_to_genus
mean_bray_curtis,0.931674593723501,0.931674593723501,0,0,51,3,rare_species_to_genus
mean_jaccard,0.9246697093442229,0.9246697093442229,0,0,51,3,rare_species_to_genus
mean_sorensen,0.90594037038308,0.90594037038308,0,0,51,3,rare_species_to_genus
alpha_q0,1.4891304347826086,1.4891304347826086,0,0,51,3,difficult_genera_to_genus
alpha_q1,1.3674470315886837,1.3674470315886837,0,0,51,3,difficult_genera_to_genus
alpha_q2,1.318714840620078,1.318714840620078,0,0,51,3,difficult_genera_to_genus
gamma,15,15,0,0,51,3,difficult_genera_to_genus
mean_occupancy,0.06666666666666667,0.06666666666666667,0,0,51,3,difficult_genera_to_genus
mean_bray_curtis,0.931674593723501,0.931674593723501,0,0,51,3,difficult_genera_to_genus
mean_jaccard,0.9246697093442229,0.9246697093442229,0,0,51,3,difficult_genera_to_genus
mean_sorensen,0.90594037038308,0.90594037038308,0,0,51,3,difficult_genera_to_genus
alpha_q0,1.4891304347826086,1.4891304347826086,0,0,51,3,genus_level
alpha_q1,1.3674470315886837,1.3674470315886837,0,0,51,3,genus_level
alpha_q2,1.318714840620078,1.318714840620078,0,0,51,3,genus_level
gamma,15,15,0,0,51,3,genus_level
